cod_ine,fecha,viviendas_turisticas,plazas,plazas_por_vivienda,poblacion,anio_poblacion,poblacion_desfasada,superficie_km2,vut_por_1000_hab,plazas_por_1000_hab,vut_por_km2,estacionalidad_vut,snapshots
02037,2024-02-01,16,76,4.75,30812,2024,False,779.2912308152282,0.5192782032974166,2.466571465662729,0.02053147702337438,0.41538461538461535,3
02081,2024-02-01,30,165,5.5,25262,2024,False,862.3948467175932,1.1875544295780223,6.531549362679123,0.0347868497987721,0.20588235294117646,3
03009,2024-02-01,88,325,3.69,60372,2024,False,129.95531792844858,1.4576293646061087,5.383290267011197,0.6771558209603354,0.1267605633802817,3
03014,2024-02-01,3589,14827,4.13,358720,2024,False,202.57548365447,10.005017841213203,41.33307314897413,17.71685267760093,0.1841619079610346,3
03031,2024-02-01,2847,13455,4.73,74663,2024,False,38.50769667320891,38.13133680671819,180.20974244270923,73.93327168230118,0.10906058921623124,3
03047,2024-02-01,3081,16630,5.4,26821,2024,False,23.5930358723116,114.87267439692778,620.0365385332389,130.58938309909541,0.14074074074074075,3
03050,2024-02-01,1188,6620,5.57,30600,2024,False,55.296838408922774,38.8235294117647,216.33986928104576,21.484049254582747,0.17727967396841568,3
03059,2024-02-01,29,205,7.07,30585,2024,False,104.5500662067414,0.9481772110511689,6.702632009154814,0.27737906872917956,0.2823529411764706,3
03063,2024-02-01,3608,18574,5.15,46942,2024,False,66.40053978748705,76.86080695326147,395.6797750415406,54.33690767495711,0.1773985001292992,3
03065,2024-02-01,760,3624,4.77,243128,2024,False,326.5012801286265,3.1259254384521733,14.905728669671943,2.327709097191273,0.16291230893000805,3
03066,2024-02-01,24,91,3.79,53818,2024,False,45.597502136769286,0.4459474525251774,1.6908840908246312,0.5263446214227311,0.45652173913043476,3
03082,2024-02-01,2954,18259,6.18,30131,2024,False,68.91381458211026,98.03856493312536,605.9871892735057,42.86513550168279,0.16756476683937824,3
03093,2024-02-01,25,118,4.72,26213,2024,False,75.72419058674367,0.953725250829741,4.501583183916377,0.33014548991926124,0.4660194174757281,3
03099,2024-02-01,2701,14219,5.26,83720,2024,False,365.53986934517684,32.26230291447683,169.83994266602963,7.389070868900114,0.13470627954085077,3
03104,2024-02-01,25,100,4.0,34076,2024,False,104.28114006269493,0.7336541847634699,2.9346167390538795,0.23973654282039622,0.2413793103448276,3
03121,2024-02-01,1679,8769,5.22,38556,2024,False,58.22644847159209,43.54704844900923,227.4354186118892,28.835693126967236,0.22604166666666667,3
03122,2024-02-01,93,458,4.92,60269,2024,False,40.55041936842856,1.5430818497071463,7.59926330285885,2.293441139412907,0.3667711598746082,3
03133,2024-02-01,4454,21022,4.72,94803,2024,False,71.76020805614048,46.98163560224887,221.7440376359398,62.067824504013174,0.19133622125958014,3
03139,2024-02-01,879,4005,4.56,36891,2024,False,58.887993614484856,23.826949662519315,108.56306416199072,14.926642020688403,0.1864754098360656,3
03140,2024-02-01,47,269,5.72,34385,2024,False,345.0537645955768,1.3668750908826524,7.823178711647521,0.13621065706988228,0.30538922155688625,3
04013,2024-02-01,935,4029,4.31,202675,2024,False,295.7244051864175,4.613297150610584,19.87911681263106,3.1617275530932205,0.11922554347826086,3
04066,2024-02-01,903,4399,4.87,33076,2024,False,599.8014768601909,27.30076188172693,132.99673479259886,1.5054981270252563,0.12066002062564456,3
04079,2024-02-01,974,4271,4.39,109204,2024,False,59.81314754954031,8.919087212922603,39.110289000402915,16.284045229241336,0.16218779639582676,3
04902,2024-02-01,157,721,4.59,90135,2024,False,226.13464539968427,1.741831696899096,7.99911244244744,0.6942766320592254,0.10139165009940358,3
05019,2024-02-01,154,783,5.08,58111,2024,False,230.70440665114947,2.6501006694085456,13.474213143810982,0.6675208429497621,0.23251417769376181,3
06011,2024-02-01,7,22,3.14,34284,2024,False,164.74430894904378,0.2041768755104422,0.6416987516042468,0.04249008687860128,0.6176470588235293,3
06015,2024-02-01,68,231,3.4,150570,2024,False,1440.66228554638,0.45161718801886164,1.5341701534170153,0.04720051373747914,0.1044776119402985,3
06044,2024-02-01,9,44,4.89,37728,2024,False,559.3688664995325,0.2385496183206107,1.1662425784563188,0.01608956189557168,0.4411764705882353,3
06083,2024-02-01,204,861,4.22,59857,2024,False,864.4662049184715,3.408122692416927,14.384282540053794,0.23598377685480418,0.2184873949579832,3
06153,2024-02-01,10,34,3.4,25784,2024,False,153.3255126760472,0.3878374185541421,1.318647223084083,0.065220717840536,0.0,3
07011,2024-02-01,538,3465,6.44,53491,2024,False,145.24509503984353,10.057766727112972,64.77725224804173,3.7040837754446456,0.14003944773175542,3
07015,2024-02-01,1346,7382,5.48,31941,2024,False,186.05345939269478,42.14019598634983,231.11361572900034,7.234479833879668,0.24569640062597808,3
07026,2024-02-01,445,1896,4.26,53717,2024,False,11.182372418526043,8.284155853826535,35.29608876147216,39.7947755042356,0.47334754797441364,3
07027,2024-02-01,250,1611,6.44,35654,2024,False,58.3368230816297,7.011835979132776,45.18427104953161,4.285457911380936,0.07279693486590039,3
07031,2024-02-01,608,3972,6.53,39912,2024,False,327.34872623446404,15.233513730206454,99.5189416716777,1.8573464665462576,0.07058823529411765,3
07032,2024-02-01,175,1087,6.21,30419,2024,False,117.31094099824328,5.75298333278543,35.73424504421579,1.4917619661973438,0.17077798861480076,3
07033,2024-02-01,874,5523,6.32,47777,2024,False,260.2504548543572,18.29332105406367,115.59955627184628,3.3583034484574203,0.08950276243093923,3
07036,2024-02-01,126,863,6.85,40079,2024,False,54.2160438298132,3.143791012749819,21.532473365103918,2.324035305776278,0.10803324099722993,3
07040,2024-02-01,1023,4573,4.47,431521,2024,False,208.77737278061832,2.3706841613733745,10.597398504360159,4.899956285372748,0.15557638238050608,3
07054,2024-02-01,1029,7168,6.97,41706,2024,False,153.59126355445304,24.672708962739176,171.86975495132594,6.699599809172652,0.15205223880597016,3
08015,2024-02-01,251,1002,3.99,227083,2024,False,20.964314698749817,1.1053227234095022,4.412483541260244,11.972726206736827,0.2213393870601589,3
08019,2024-02-01,8842,38835,4.39,1702547,2024,False,100.67571338533162,5.193395542090761,22.809942985421255,87.82654428439614,0.10662682369484972,3
08056,2024-02-01,268,1234,4.6,69450,2024,False,12.938130041291673,3.8588912886969045,17.768178545716342,20.71396709916237,0.16551724137931034,3
08073,2024-02-01,108,363,3.36,91589,2024,False,6.894931174455693,1.1791809060039962,3.9633580451800983,15.66368064704081,0.13753581661891118,3
08077,2024-02-01,62,156,2.52,47613,2024,False,4.5284479646302636,1.3021653750026254,3.2764161048453153,13.691225003412873,0.1206896551724138,3
08089,2024-02-01,91,447,4.91,48007,2024,False,30.746972269932446,1.895556897952382,9.311142125106755,2.9596410079371998,0.08450704225352113,3
08096,2024-02-01,29,100,3.45,64181,2024,False,14.922197585511627,0.45184711986413423,1.5580935167728767,1.9434134840941188,0.12903225806451613,3
08101,2024-02-01,874,3094,3.54,279993,2024,False,13.60341448463999,3.1215066090937986,11.050276256906423,64.24857531076913,0.04038893044128646,3
08102,2024-02-01,19,67,3.53,41466,2024,False,8.203748650227167,0.458206723580765,1.6157816042058555,2.316014399036211,0.20338983050847456,3
08113,2024-02-01,77,285,3.7,80201,2024,False,41.732450036691496,0.9600877794541215,3.553571651226294,1.8450869750590009,0.0625,3
08114,2024-02-01,12,35,2.92,28507,2024,False,12.781985563588549,0.42094924053741184,1.2277686182341179,0.9388212762642953,0.21428571428571427,3
08121,2024-02-01,134,657,4.9,131798,2024,False,22.43994471600438,1.0167073855445454,4.984901136587808,5.971494212480387,0.1554054054054054,3
08124,2024-02-01,8,38,4.75,52283,2024,False,10.779396047755878,0.15301340779985848,0.7268136870493277,0.7421566073421609,0.3870967741935484,3
08125,2024-02-01,16,59,3.69,37153,2024,False,23.463874026556113,0.43065162974726134,1.588027884693026,0.6818993309413187,0.1730769230769231,3
08163,2024-02-01,263,1347,5.12,29455,2024,False,10.298642556754144,8.928874554405025,45.73077575963334,25.537346164861027,0.22348484848484848,3
08169,2024-02-01,64,180,2.81,66184,2024,False,33.6761767307047,0.9670010878762239,2.7196905596518794,1.900453264388744,0.43373493975903615,3
08172,2024-02-01,54,244,4.52,28951,2024,False,1.9802614385373083,1.8652205450588926,8.428033573969811,27.269126666369026,0.23204419889502761,3
08180,2024-02-01,6,27,4.5,39462,2024,False,4.398413636073775,0.1520450053215752,0.6842025239470884,1.3641281826681209,0.15789473684210528,3
08184,2024-02-01,65,249,3.83,81532,2024,False,32.27496461115019,0.7972329882745425,3.0540156012363244,2.01394488834061,0.2413793103448276,3
08187,2024-02-01,81,265,3.27,222177,2024,False,37.6330594527353,0.36457419084783754,1.1927427231441599,2.1523628739707115,0.2158273381294964,3
08194,2024-02-01,231,1076,4.66,38490,2024,False,3.9019804327900434,6.001558846453625,27.955313068329435,59.20070691764783,0.2080706179066835,3
08196,2024-02-01,6,15,2.5,27062,2024,False,5.640248138543259,0.22171310324440174,0.5542827581110044,1.0637829848297518,0.4,3
08200,2024-02-01,25,89,3.56,84831,2024,False,22.08113320465157,0.29470358713206257,1.0491447701901429,1.1321882698816175,0.3626373626373626,3
08205,2024-02-01,108,428,3.96,98621,2024,False,48.2974983801746,1.0951014489814543,4.339846483000578,2.2361406619836934,0.02821316614420063,3
08211,2024-02-01,19,53,2.79,46554,2024,False,11.97594459513997,0.4081281952141599,1.1384628603342355,1.586513685752229,0.17647058823529413,3
08217,2024-02-01,17,54,3.18,35083,2024,False,5.614947366722533,0.48456517401590515,1.5392070233446398,3.027633010551792,0.12765957446808512,3
08231,2024-02-01,152,1067,7.02,32121,2024,False,40.88016346052905,4.732106721459481,33.21814389340307,3.718184741280702,0.1896551724137931,3
08245,2024-02-01,52,168,3.23,121203,2024,False,7.094203259930178,0.4290322846794221,1.3861043043489023,7.329928125080503,0.19186046511627905,3
08252,2024-02-01,12,56,4.67,33575,2024,False,8.21382894791097,0.3574087862993299,1.6679076693968726,1.4609508033463454,0.15384615384615385,3
08260,2024-02-01,2,7,3.5,25960,2024,False,15.677468543013733,0.07704160246533127,0.2696456086286595,0.12757161620274782,0.42857142857142855,3
08263,2024-02-01,7,27,3.86,28568,2024,False,9.276650578353433,0.24502940352842342,0.9451134136096332,0.7545826956481605,0.3529411764705882,3
08266,2024-02-01,39,129,3.31,58100,2024,False,30.84995298568694,0.6712564543889845,2.2203098106712567,1.2641834500718472,0.140625,3
08270,2024-02-01,979,5058,5.17,32405,2024,False,43.970821504433346,30.211387131615492,156.08702360746798,22.26476482594924,0.07616790792146243,3
08279,2024-02-01,146,505,3.46,228708,2024,False,70.126038619974,0.638368574776571,2.2080556867271803,2.0819655989867196,0.20710059171597633,3
08298,2024-02-01,41,156,3.8,49530,2024,False,30.87341594863991,0.8277811427417726,3.1496062992125986,1.3280033562922344,0.1956521739130435,3
08301,2024-02-01,24,110,4.58,67348,2024,False,20.362954817858597,0.35635802102512326,1.6333075963651482,1.1786108752228661,0.11688311688311688,3
08305,2024-02-01,26,102,3.92,41504,2024,False,19.98442187250457,0.6264456437933693,2.4575944487278334,1.301013367605691,0.20224719101123595,3
08307,2024-02-01,209,1037,4.96,70418,2024,False,33.96544825756998,2.9679911386293276,14.726348376835467,6.153311989734142,0.06870229007633588,3
09018,2024-02-01,58,291,5.02,33757,2024,False,127.27416436833062,1.7181621589596232,8.62043428029742,0.4557091400902729,0.23195876288659792,3
09059,2024-02-01,338,1538,4.55,175895,2024,False,107.06286962262743,1.9216009551152677,8.743852866767105,3.157023543188914,0.1855123674911661,3
09219,2024-02-01,0,0,,36018,2024,False,101.19737477832092,0.0,0.0,0.0,1.5,3
10037,2024-02-01,236,965,4.09,96441,2024,False,1750.228935865393,2.4470920044379465,10.006117730011095,0.13483950308666953,0.14690721649484534,3
10148,2024-02-01,80,326,4.08,39829,2024,False,217.93384241353652,2.0085867081774587,8.184990835823143,0.3670838779054673,0.18888888888888888,3
11004,2024-02-01,153,613,4.01,124978,2024,False,87.96390468397297,1.2242154619212982,4.904863255933044,1.7393497997807346,0.1889763779527559,3
11006,2024-02-01,231,1188,5.14,31046,2024,False,526.3696011079824,7.440572054370933,38.2657991367648,0.43885513052759173,0.04647887323943662,3
11012,2024-02-01,1641,6999,4.27,110914,2024,False,17.488578716004294,14.795246767766017,63.10294462376255,93.83266797422905,0.15155925155925157,3
11015,2024-02-01,1789,10428,5.83,89794,2024,False,207.05145262626544,19.923380181303873,116.13248101209435,8.640364398839562,0.188646288209607,3
11020,2024-02-01,922,3925,4.26,213688,2024,False,1188.6216034863892,4.314701808243795,18.36790086481225,0.7756884085697655,0.0974025974025974,3
11022,2024-02-01,105,497,4.73,64177,2024,False,26.666467616450802,1.6361001604936347,7.744207426336538,3.9375293912278235,0.38265306122448983,3
11027,2024-02-01,1025,5418,5.29,89960,2024,False,162.07291494092465,11.393952867941307,60.22676745220098,6.324313969262607,0.21390374331550802,3
11028,2024-02-01,107,496,4.64,42151,2024,False,195.64519045109358,2.538492562454034,11.76721785960001,0.5469084098274695,0.2794520547945205,3
11030,2024-02-01,478,2432,5.09,29552,2024,False,87.79481707648736,16.174878180833783,82.29561451001624,5.444512739101257,0.11976047904191617,3
11031,2024-02-01,144,653,4.53,93645,2024,False,30.90323462570632,1.537722248918789,6.973143253777565,4.659706394624985,0.2222222222222222,3
11032,2024-02-01,672,3434,5.11,69876,2024,False,173.46179142890168,9.617035892151812,49.14419829412101,3.874051999949733,0.23237597911227154,3
11033,2024-02-01,475,2960,6.23,34190,2024,False,139.73937963578408,13.89295115530857,86.57502193623867,3.3991849773345018,0.18878504672897195,3
12009,2024-02-01,25,125,5.0,28497,2024,False,33.17330832911624,0.8772853282801698,4.386426641400849,0.753617931379412,0.6764705882352942,3
12027,2024-02-01,245,1162,4.74,29607,2024,False,47.832778035888566,8.275070084777248,39.24747525922923,5.122010680963969,0.2186700767263427,3
12032,2024-02-01,114,609,5.34,36927,2024,False,46.84923817569949,3.0871719879762773,16.491997725241692,2.4333373271186156,0.5545023696682465,3
12040,2024-02-01,473,1994,4.22,180379,2024,False,111.32537370308081,2.6222564710969682,11.054501909867557,4.248806756863464,0.2316528398213146,3
12084,2024-02-01,11,52,4.73,25817,2024,False,108.23446321307046,0.42607584149978694,2.01417670527172,0.10163121498875446,0.2,3
12126,2024-02-01,23,114,4.96,31884,2024,False,67.07880632892814,0.7213649479362689,3.5754610462928116,0.34288028154849726,0.08450704225352113,3
12135,2024-02-01,30,130,4.33,52505,2024,False,55.09826492854854,0.571374154842396,2.475954670983716,0.5444817552586096,0.4615384615384615,3
12138,2024-02-01,495,2747,5.55,30278,2024,False,95.54182562686435,16.348503864191823,90.72593962613118,5.180976988373732,0.19207317073170732,3
13005,2024-02-01,25,119,4.76,31382,2024,False,666.5030905200434,0.7966350137021222,3.791982665222102,0.037509203416436654,0.1267605633802817,3
13034,2024-02-01,83,322,3.88,75909,2024,False,285.1475030221933,1.0934144831311174,4.241921247809878,0.2910774217564866,0.1861313868613139,3
13071,2024-02-01,24,97,4.04,45195,2024,False,225.13388764843663,0.5310321938267507,2.1462551167164508,0.10660323175104493,0.15789473684210528,3
13082,2024-02-01,27,126,4.67,36523,2024,False,242.15413587567798,0.7392601922076499,3.449880896969033,0.1114992312741741,0.3092783505154639,3
13087,2024-02-01,32,143,4.47,30617,2024,False,489.25979035334126,1.0451709834405722,4.670607832250057,0.06540492521752041,0.2181818181818182,3
14021,2024-02-01,1981,8992,4.54,322811,2024,False,1254.611663374517,6.136717769840557,27.85530852418288,1.578974640385315,0.10505466645539535,3
14038,2024-02-01,47,240,5.11,43086,2024,False,351.7573214126619,1.0908415726686163,5.570254839158891,0.13361484506206553,0.02112676056338028,3
14056,2024-02-01,22,110,5.0,29844,2024,False,170.85698462170214,0.7371665996515212,3.6858329982576064,0.12876266105661785,0.08695652173913043,3
15002,2024-02-01,89,460,5.17,32812,2024,False,80.09905886846742,2.71242228453005,14.019261245885652,1.1111241662170965,0.11458333333333333,3
15005,2024-02-01,33,184,5.58,34038,2024,False,96.40329988428762,0.9695046712497797,5.405723015453317,0.34231193371606294,0.2327586206896552,3
15019,2024-02-01,102,589,5.77,31595,2024,False,187.55461350467328,3.228358917550245,18.642190219971514,0.5438415941576317,0.17272727272727273,3
15030,2024-02-01,847,3522,4.16,249261,2024,False,38.70969291705578,3.398044619896414,14.129767593004923,21.880824573186047,0.250561797752809,3
15031,2024-02-01,33,128,3.88,31085,2024,False,61.35075702660073,1.0616052758565224,4.117741676049541,0.5378906732266028,0.11320754716981131,3
15036,2024-02-01,226,1071,4.74,64218,2024,False,83.33747474600344,3.5192625120682677,16.677567037279267,2.7118652285637936,0.3088235294117647,3
15054,2024-02-01,25,136,5.44,39285,2024,False,67.10556328643516,0.6363752068219423,3.4618811251113657,0.37254735338841194,0.07692307692307693,3
15058,2024-02-01,122,565,4.63,38333,2024,False,44.030416985155505,3.18263637075105,14.739258602248714,2.7708118240427138,0.3200992555831265,3
15073,2024-02-01,294,1516,5.16,27111,2024,False,67.98010771487695,10.844306738962045,55.91826196009,4.324794559507005,0.2841796875,3
15078,2024-02-01,619,2760,4.46,99536,2024,False,220.00434918819695,6.218855489471146,27.728660986979584,2.813580741853847,0.28056338028169014,3
16078,2024-02-01,333,1539,4.62,53429,2024,False,893.3720796929089,6.232570326975987,28.80458178142956,0.37274502703785717,0.0790273556231003,3
17023,2024-02-01,560,3105,5.54,42198,2024,False,17.775401457161315,13.270771126593678,73.5816863358453,31.504211105982556,0.1030867792661619,3
17066,2024-02-01,154,677,4.4,48875,2024,False,18.990923987219094,3.1508951406649617,13.851662404092071,8.109136769945586,0.03896103896103896,3
17079,2024-02-01,484,1997,4.13,107032,2024,False,38.87267925227533,4.5220121085282905,18.657971447791315,12.450904061923389,0.09049180327868853,3
17095,2024-02-01,1713,10713,6.25,42600,2024,False,48.38158377153675,40.2112676056338,251.4788732394366,35.40603400022987,0.12313649564375605,3
17114,2024-02-01,102,512,5.02,38822,2024,False,29.0529318160317,2.627376229972696,13.188398330843336,3.5108332833974223,0.00977198697068404,3
17155,2024-02-01,11,41,3.73,33904,2024,False,6.61439031605192,0.3244454931571496,1.209296838131194,1.6630406544507972,0.3,3
18017,2024-02-01,1386,7331,5.29,27311,2024,False,83.36430861445612,50.74878254183296,268.4266412800703,16.62582012657219,0.15225441080374646,3
18087,2024-02-01,2622,11663,4.45,232717,2024,False,88.06810222631897,11.266903578165754,50.11666530592952,29.772414003675678,0.15036127996329854,3
18140,2024-02-01,282,1573,5.58,59632,2024,False,103.1693208694252,4.729004561309364,26.378454521062515,2.733370711598551,0.15638297872340426,3
19046,2024-02-01,8,19,2.38,35894,2024,False,19.747927024481978,0.2228784755112275,0.5293363793391653,0.40510581136350204,0.4137931034482759,3
19130,2024-02-01,46,207,4.5,90909,2024,False,235.48643023206682,0.506000506000506,2.277002277002277,0.19534034277333087,0.21019108280254775,3
20030,2024-02-01,10,32,3.2,27362,2024,False,24.774470422362302,0.36547036035377534,1.169505153132081,0.40364132227721206,0.2,3
20045,2024-02-01,72,292,4.06,63656,2024,False,41.77424473237312,1.131079552595199,4.587155963302752,1.723550011766061,0.19148936170212766,3
20067,2024-02-01,23,88,3.83,39352,2024,False,32.2568931978472,0.5844683878837162,2.236226875381175,0.7130258905880931,0.2962962962962963,3
20069,2024-02-01,1318,5435,4.12,189093,2024,False,61.10925737090948,6.970115234302698,28.742470636142006,21.567926967271937,0.1138328530259366,3
21041,2024-02-01,183,654,3.57,143290,2024,False,153.19323611268925,1.2771302952055272,4.564170563193524,1.194569712368925,0.0433996383363472,3
21044,2024-02-01,194,1064,5.48,29241,2024,False,129.35289572736946,6.6345200232550186,36.3872644574399,1.4997731508762198,0.17535545023696683,3
22125,2024-02-01,63,236,3.75,54704,2024,False,161.0424945687488,1.1516525299795262,4.314126937701082,0.3912010936536095,0.12,3
23005,2024-02-01,33,152,4.61,35619,2024,False,963.5995933157217,0.9264718268339931,4.267385384205059,0.03424658979612874,0.1891891891891892,3
23050,2024-02-01,176,696,3.95,112074,2024,False,424.2280625332185,1.5703909916662204,6.210182557952781,0.4148711873256112,0.16006884681583478,3
23055,2024-02-01,39,147,3.77,55261,2024,False,196.70338680611667,0.705741843252927,2.6601038707225713,0.19826806560499577,0.16666666666666666,3
23092,2024-02-01,133,608,4.57,33674,2024,False,402.60731857463594,3.949634733028449,18.05547306527291,0.3303467022677688,0.14788732394366197,3
24089,2024-02-01,503,2262,4.5,122243,2024,False,39.03524491986004,4.114755037098239,18.50412702567836,12.885790803482001,0.12169637369391517,3
24115,2024-02-01,133,610,4.59,62994,2024,False,283.1683948160912,2.111312188462393,9.68346191700797,0.46968518533425746,0.3380281690140845,3
24142,2024-02-01,22,145,6.59,29884,2024,False,64.84406092208579,0.7361798955963057,4.852094766430197,0.33927548162713594,0.08571428571428572,3
25120,2024-02-01,54,239,4.43,144739,2024,False,212.190352396677,0.3730853467275579,1.6512481086645616,0.25448847881194087,0.17045454545454547,3
26089,2024-02-01,456,2418,5.3,151164,2024,False,78.97390226635804,3.0165912518853695,15.995872033023735,5.774059365358861,0.09497591190640055,3
27028,2024-02-01,206,920,4.47,99482,2024,False,329.7855277491854,2.0707263625580508,9.247904143463138,0.6246483931722769,0.22109826589595377,3
28005,2024-02-01,252,873,3.46,200702,2024,False,88.19635022905486,1.2555928690297058,4.349732439138624,2.8572610923868216,0.015727391874180863,3
28006,2024-02-01,104,309,2.97,121373,2024,False,45.25323055056583,0.8568627289430104,2.5458709927249057,2.298178466701746,0.14195583596214512,3
28007,2024-02-01,67,184,2.75,173625,2024,False,33.595845866695306,0.3858891288696904,1.0597552195824333,1.9942941834490127,0.1513761467889908,3
28013,2024-02-01,77,386,5.01,62292,2024,False,189.09419769339877,1.236113786682078,6.196622359211456,0.4072044565050557,0.06329113924050633,3
28014,2024-02-01,25,59,2.36,59513,2024,False,80.32307000521348,0.420076285853511,0.9913800346142859,0.31124308369161363,0.15,3
28022,2024-02-01,22,78,3.55,65839,2024,False,47.49456366812319,0.33414845304454804,1.1847081517033977,0.4632109088048257,0.5454545454545454,3
28045,2024-02-01,17,76,4.47,57029,2024,False,182.97168677167875,0.29809395219975804,1.3326553157165653,0.09291054971370218,0.056603773584905655,3
28047,2024-02-01,33,111,3.36,66698,2024,False,25.220689346236565,0.49476745929413174,1.6642178176257159,1.3084495648380945,0.06060606060606061,3
28049,2024-02-01,52,157,3.02,80760,2024,False,12.030469495091412,0.6438831104507182,1.9440316988608222,4.322358327014309,0.20496894409937888,3
28058,2024-02-01,18,42,2.33,190790,2024,False,39.28092598236769,0.09434456732533152,0.22013732375910688,0.45823767006103133,0.6144578313253012,3
28061,2024-02-01,41,149,3.63,36184,2024,False,65.22276895795103,1.1330975016581915,4.117842140172452,0.6286148327500877,0.15328467153284672,3
28065,2024-02-01,104,271,2.61,189906,2024,False,78.64040066379873,0.5476393584194286,1.4270217897275495,1.3224754594603088,0.065625,3
28074,2024-02-01,58,145,2.5,194084,2024,False,43.26327324941759,0.29883967766534075,0.7470991941633519,1.340629028821364,0.13186813186813187,3
28079,2024-02-01,16100,55155,3.43,3416771,2024,False,604.4454014081829,4.712051231996526,16.14243389445766,26.635987241348282,0.15753791941167458,3
28080,2024-02-01,42,149,3.55,73355,2024,False,38.49284556215564,0.572558107831777,2.0312180492127325,1.091111851738299,0.0916030534351145,3
28092,2024-02-01,68,155,2.28,214006,2024,False,44.89355341027856,0.31774810052054614,0.7242787585394802,1.5146940893395873,0.029126213592233007,3
28096,2024-02-01,12,71,5.92,32683,2024,False,100.9054350000232,0.36716335709696174,2.1723831961570235,0.11892322747528158,0.15384615384615385,3
28106,2024-02-01,52,104,2.0,134833,2024,False,24.9911039794954,0.38566226368915624,0.7713245273783125,2.0807404123749293,0.41129032258064513,3
28113,2024-02-01,27,77,2.85,56003,2024,False,62.02407616092121,0.4821170294448512,1.3749263432316126,0.4353148272607658,0.3564356435643565,3
28115,2024-02-01,116,331,2.85,89378,2024,False,43.093536003776826,1.2978585334198571,3.703372194499765,2.691819023387486,0.017391304347826087,3
28123,2024-02-01,57,156,2.74,101949,2024,False,67.93427787116386,0.5591030809522408,1.5301768531324487,0.8390462338924023,0.09944751381215469,3
28127,2024-02-01,62,267,4.31,98590,2024,False,58.34336323530397,0.6288670250532509,2.7081854143422253,1.0626744253660607,0.18840579710144928,3
28130,2024-02-01,8,29,3.63,38980,2024,False,38.8709361947423,0.20523345305284763,0.7439712673165726,0.20580929566296588,0.44999999999999996,3
28134,2024-02-01,120,408,3.4,94969,2024,False,59.252547461907966,1.26357021764997,4.296138740009898,2.0252293806801323,0.14540816326530615,3
28148,2024-02-01,92,236,2.57,140626,2024,False,32.3943968054885,0.6542175700083911,1.6782102882823944,2.839997316585709,0.20192307692307693,3
28161,2024-02-01,39,124,3.18,83507,2024,False,64.19381996872015,0.4670267163231825,1.4849054570275546,0.607535118162521,0.2926829268292683,3
28181,2024-02-01,47,165,3.51,29273,2024,False,68.23062282097348,1.6055751033375465,5.636593447887131,0.6888402605281895,0.17419354838709677,3
28903,2024-02-01,32,78,2.44,52932,2024,False,37.98678411025635,0.6045492329781607,1.4735887553842666,0.842398237953501,0.06060606060606061,3
29007,2024-02-01,250,1722,6.89,44057,2024,False,82.70005701977874,5.674467167532969,39.08572984996709,3.0229725227421476,0.1425,3
29015,2024-02-01,132,690,5.23,41619,2024,False,748.034460186509,3.171628342824191,16.57896633749009,0.17646245865075275,0.18706697459584296,3
29025,2024-02-01,3378,15835,4.69,77654,2024,False,26.91002519817204,43.500656759471504,203.91737708295773,125.52942537673516,0.17483586653476033,3
29051,2024-02-01,3227,16679,5.17,78413,2024,False,137.37416612534705,41.153890298802494,212.70707663270122,23.49058844918137,0.11081716637272193,3
29054,2024-02-01,2403,11531,4.8,85859,2024,False,10.308720975216463,27.987747353218648,134.30158748646036,233.10360284046214,0.24896998234255446,3
29067,2024-02-01,7038,29818,4.24,591637,2024,False,395.5466575216349,11.895807733458184,50.39914677411994,17.793096885454144,0.18680532165712363,3
29069,2024-02-01,6994,38910,5.56,159000,2024,False,117.15389747722887,43.9874213836478,244.71698113207546,59.69925158793304,0.14817920988744207,3
29070,2024-02-01,4229,22458,5.31,93302,2024,False,148.72761310407674,45.32593084821333,240.7022357505734,28.43453150183098,0.13508196721311475,3
29082,2024-02-01,646,3374,5.22,52230,2024,False,28.159487379609846,12.368370668198354,64.59888952709171,22.940758519196823,0.17194780987884437,3
29084,2024-02-01,565,2627,4.65,33451,2024,False,398.047629444676,16.890376969298377,78.53277928910944,1.419428124187657,0.06760563380281691,3
29094,2024-02-01,1011,5238,5.18,85990,2024,False,157.92016737298204,11.757181067565996,60.91405977439237,6.401968898704246,0.15257352941176472,3
29901,2024-02-01,2324,9558,4.11,70933,2024,False,19.912411469175286,32.763311857668505,134.74687381049722,116.71112781079214,0.19827476848915387,3
30003,2024-02-01,457,2413,5.28,37417,2024,False,251.86776966007102,12.213699655236924,64.48940321244355,1.8144441451035285,0.20229007633587787,3
30005,2024-02-01,14,64,4.57,43547,2024,False,16.24432776408863,0.3214917215881691,1.4696764415459158,0.8618392957417315,0.14285714285714285,3
30015,2024-02-01,88,468,5.32,25996,2024,False,860.2010195149743,3.3851361747961226,18.00276965687029,0.10230166903268603,0.3046153846153846,3
30016,2024-02-01,1660,8582,5.17,219777,2024,False,560.1863921128324,7.553110653071068,39.04867206304572,2.9632994006495674,0.11946158160403814,3
30019,2024-02-01,17,73,4.29,35361,2024,False,366.25398259891216,0.4807556347388366,2.064421255055004,0.0464158775267622,0.21052631578947367,3
30022,2024-02-01,13,75,5.77,27263,2024,False,969.6648582397082,0.4768367384367091,2.7509811832887063,0.01340669396187018,0.30612244897959184,3
