cod_ine,fecha,vut_por_1000_hab,vut_por_km2,percentil_vut_por_1000_hab,percentil_vut_por_km2,score_presion_turistica,metodo,version_metodologia
28022,2023-08-01,0.3861480955175929,0.5263760327327565,17.37704918032787,29.83606557377049,23.606557377049178,media_percentiles_50_50,1.0
28045,2023-08-01,0.2355157795572303,0.0710492438987134,6.885245901639344,6.885245901639344,6.885245901639344,media_percentiles_50_50,1.0
28047,2023-08-01,0.3046133694807865,0.7929997362655118,13.442622950819672,35.73770491803279,24.59016393442623,media_percentiles_50_50,1.0
28049,2023-08-01,0.4739868531014956,3.1586464697412264,21.9672131147541,63.9344262295082,42.950819672131146,media_percentiles_50_50,1.0
28058,2023-08-01,0.0741776873516446,0.3564070767141355,0.6557377049180327,23.278688524590162,11.967213114754097,media_percentiles_50_50,1.0
28061,2023-08-01,0.9072094803390696,0.4906262109268977,38.68852459016394,28.19672131147541,33.442622950819676,media_percentiles_50_50,1.0
28065,2023-08-01,0.424961941699525,1.00457270478235,18.0327868852459,40.32786885245902,29.18032786885246,media_percentiles_50_50,1.0
28074,2023-08-01,0.2045472425458264,0.9014574504143656,5.245901639344262,37.704918032786885,21.475409836065573,media_percentiles_50_50,1.0
28079,2023-08-01,4.241552084536927,23.3817644522966,68.85245901639344,89.8360655737705,79.34426229508196,media_percentiles_50_50,1.0
28080,2023-08-01,0.4548712576501075,0.8573021692229492,20.0,36.721311475409834,28.360655737704917,media_percentiles_50_50,1.0
28092,2023-08-01,0.2082692353205689,0.980096175455027,5.901639344262295,39.34426229508197,22.62295081967213,media_percentiles_50_50,1.0
28096,2023-08-01,0.4378557578032151,0.1387437653878285,19.016393442622952,10.819672131147541,14.918032786885247,media_percentiles_50_50,1.0
28106,2023-08-01,0.2330756969715196,1.240441399685054,6.557377049180328,43.278688524590166,24.91803278688525,media_percentiles_50_50,1.0
28113,2023-08-01,0.3441530213012607,0.3063326562205389,14.098360655737705,19.672131147540984,16.885245901639344,media_percentiles_50_50,1.0
28115,2023-08-01,0.9799062894215174,2.0188642675406143,40.65573770491803,54.42622950819672,47.540983606557376,media_percentiles_50_50,1.0
28123,2023-08-01,0.269259536275243,0.3974429528964011,9.508196721311476,24.918032786885245,17.21311475409836,media_percentiles_50_50,1.0
28127,2023-08-01,0.5811226882531656,0.976974874933314,28.852459016393443,39.01639344262295,33.9344262295082,media_percentiles_50_50,1.0
28130,2023-08-01,0.1282906553086673,0.1286308097893536,2.2950819672131146,10.163934426229508,6.229508196721311,media_percentiles_50_50,1.0
28134,2023-08-01,1.0028684193499686,1.5695527700271024,41.31147540983606,49.18032786885246,45.24590163934426,media_percentiles_50_50,1.0
28148,2023-08-01,0.4502182106004604,1.913911235090369,19.34426229508197,53.442622950819676,36.39344262295082,media_percentiles_50_50,1.0
28161,2023-08-01,0.2580042754994225,0.3271342943952036,8.852459016393443,20.983606557377048,14.918032786885245,media_percentiles_50_50,1.0
28181,2023-08-01,2.0521739130434784,0.8647143695992165,53.442622950819676,37.049180327868854,45.24590163934427,media_percentiles_50_50,1.0
28903,2023-08-01,0.291528190776048,0.3948741740407036,12.78688524590164,24.262295081967213,18.524590163934427,media_percentiles_50_50,1.0
29007,2023-08-01,5.518157256033338,2.9141455119234303,72.78688524590164,61.31147540983606,67.04918032786885,media_percentiles_50_50,1.0
29015,2023-08-01,2.768468599737724,0.1523993961074682,59.34426229508197,12.459016393442623,35.90163934426229,media_percentiles_50_50,1.0
29025,2023-08-01,45.263255102175435,127.49895158898116,96.72131147540983,99.01639344262296,97.8688524590164,media_percentiles_50_50,1.0
29051,2023-08-01,38.83078921727834,21.758093856400095,93.77049180327869,88.52459016393442,91.14754098360655,media_percentiles_50_50,1.0
29054,2023-08-01,28.353466202481368,235.4317287115279,91.14754098360656,100.0,95.57377049180329,media_percentiles_50_50,1.0
29067,2023-08-01,11.170154710906164,16.55936126736639,84.91803278688525,84.91803278688525,84.91803278688525,media_percentiles_50_50,1.0
29069,2023-08-01,41.8439489427045,55.824007061064066,94.75409836065573,96.72131147540983,95.73770491803279,media_percentiles_50_50,1.0
29070,2023-08-01,43.39575312735165,26.753606253437095,95.73770491803279,91.14754098360656,93.44262295081967,media_percentiles_50_50,1.0
29082,2023-08-01,11.676413255360623,21.271694044889937,85.57377049180327,87.8688524590164,86.72131147540983,media_percentiles_50_50,1.0
29084,2023-08-01,16.68216868192865,1.3968177646873223,88.52459016393442,46.557377049180324,67.54098360655738,media_percentiles_50_50,1.0
29094,2023-08-01,10.96313995572578,5.927045389898293,84.26229508196721,74.42622950819673,79.34426229508196,media_percentiles_50_50,1.0
29901,2023-08-01,32.37073004514865,114.50145069217128,92.45901639344262,98.68852459016394,95.57377049180329,media_percentiles_50_50,1.0
30003,2023-08-01,10.715642124681244,1.5682832326387173,83.27868852459017,48.85245901639344,66.0655737704918,media_percentiles_50_50,1.0
30005,2023-08-01,0.1858347464517178,0.4924795975667037,3.9344262295081966,28.524590163934427,16.229508196721312,media_percentiles_50_50,1.0
30015,2023-08-01,2.2907283739711137,0.0685886190105508,55.08196721311475,6.557377049180328,30.81967213114754,media_percentiles_50_50,1.0
30016,2023-08-01,7.732171520293511,3.0097125237922717,78.68852459016394,61.967213114754095,70.32786885245902,media_percentiles_50_50,1.0
30019,2023-08-01,0.396757920988494,0.0382248403161571,17.704918032786885,4.918032786885246,11.311475409836065,media_percentiles_50_50,1.0
30022,2023-08-01,0.5600358422939068,0.0154692622636963,26.557377049180328,0.6557377049180327,13.60655737704918,media_percentiles_50_50,1.0
30024,2023-08-01,0.6907269901571403,0.0405904095380815,33.114754098360656,5.245901639344262,19.18032786885246,media_percentiles_50_50,1.0
30026,2023-08-01,17.091288955951484,1.8511905660326675,88.85245901639344,52.459016393442624,70.65573770491804,media_percentiles_50_50,1.0
30027,2023-08-01,0.3812077713804979,0.1712232727709665,16.721311475409838,13.114754098360656,14.918032786885247,media_percentiles_50_50,1.0
30030,2023-08-01,1.581492698917466,0.8383092598141426,49.50819672131148,36.39344262295082,42.950819672131146,media_percentiles_50_50,1.0
30035,2023-08-01,34.44851167674016,16.10822733189662,93.11475409836065,83.60655737704919,88.36065573770492,media_percentiles_50_50,1.0
30037,2023-08-01,15.754284396854269,3.243553641044575,87.54098360655738,64.59016393442623,76.0655737704918,media_percentiles_50_50,1.0
30039,2023-08-01,0.3016682252858306,0.0348087010169184,13.114754098360656,3.9344262295081966,8.524590163934427,media_percentiles_50_50,1.0
30043,2023-08-01,0.8445708172630275,0.049563746280236,35.73770491803279,5.573770491803279,20.655737704918035,media_percentiles_50_50,1.0
31201,2023-08-01,2.736170915912559,22.43864986864208,58.032786885245905,89.18032786885246,73.60655737704919,media_percentiles_50_50,1.0
31232,2023-08-01,1.9316768542774736,0.3394472303728355,51.80327868852459,21.9672131147541,36.885245901639344,media_percentiles_50_50,1.0
32054,2023-08-01,2.6666666666666665,3.2794037523323634,57.377049180327866,64.91803278688525,61.14754098360656,media_percentiles_50_50,1.0
33004,2023-08-01,2.0524907968961044,5.800162872545882,53.77049180327869,73.77049180327869,63.77049180327869,media_percentiles_50_50,1.0
33024,2023-08-01,5.284872518290205,7.70886836138934,71.80327868852459,78.0327868852459,74.91803278688525,media_percentiles_50_50,1.0
33031,2023-08-01,0.7109379114224025,0.3230362238102577,33.77049180327869,20.65573770491803,27.21311475409836,media_percentiles_50_50,1.0
33037,2023-08-01,1.0498687664041997,0.2601763028035115,44.26229508196721,17.37704918032787,30.81967213114754,media_percentiles_50_50,1.0
33044,2023-08-01,3.571034634899625,4.1751811714047955,65.90163934426229,69.18032786885246,67.54098360655738,media_percentiles_50_50,1.0
33066,2023-08-01,1.4369467754914358,0.3555001194125057,48.19672131147541,22.950819672131146,35.57377049180327,media_percentiles_50_50,1.0
34120,2023-08-01,0.4716301371657649,0.3781153814953608,21.639344262295083,23.934426229508198,22.78688524590164,media_percentiles_50_50,1.0
35002,2023-08-01,7.597340930674264,3.143067187326182,78.0327868852459,63.60655737704918,70.81967213114754,media_percentiles_50_50,1.0
35004,2023-08-01,7.543269675747386,20.143869284475333,77.04918032786885,86.55737704918033,81.80327868852459,media_percentiles_50_50,1.0
35006,2023-08-01,2.7460428486308643,3.227894801195112,58.68852459016394,64.26229508196721,61.47540983606557,media_percentiles_50_50,1.0
35011,2023-08-01,3.554429127774,2.9420694968781853,65.57377049180327,61.63934426229508,63.60655737704918,media_percentiles_50_50,1.0
35014,2023-08-01,124.57472765387126,10.201660143640543,100.0,79.67213114754098,89.8360655737705,media_percentiles_50_50,1.0
35016,2023-08-01,6.518052943308282,23.84917534866326,74.42622950819673,90.49180327868852,82.45901639344262,media_percentiles_50_50,1.0
35017,2023-08-01,8.873012214796036,1.3240651229152656,80.65573770491804,45.57377049180328,63.11475409836066,media_percentiles_50_50,1.0
35019,2023-08-01,64.54963644457635,10.468714064567797,98.0327868852459,80.0,89.01639344262296,media_percentiles_50_50,1.0
35022,2023-08-01,3.792433632411433,4.589918828536894,66.88524590163935,71.14754098360656,69.01639344262296,media_percentiles_50_50,1.0
35026,2023-08-01,3.53215529774508,3.608064714566158,65.24590163934427,67.21311475409836,66.22950819672131,media_percentiles_50_50,1.0
36008,2023-08-01,14.958779423284962,10.598085264563906,86.55737704918033,80.32786885245902,83.44262295081967,media_percentiles_50_50,1.0
36026,2023-08-01,6.447080216555771,4.288428052500151,74.09836065573771,69.8360655737705,71.9672131147541,media_percentiles_50_50,1.0
36038,2023-08-01,4.349669837038832,3.0303506253782633,69.18032786885246,62.950819672131146,66.0655737704918,media_percentiles_50_50,1.0
36045,2023-08-01,3.663130248470816,2.0371788477471786,66.22950819672131,54.75409836065574,60.49180327868852,media_percentiles_50_50,1.0
36057,2023-08-01,4.021767261929086,10.77781383399048,67.8688524590164,80.65573770491804,74.26229508196721,media_percentiles_50_50,1.0
36060,2023-08-01,8.782403353763698,7.52050093680498,80.32786885245902,77.70491803278688,79.01639344262296,media_percentiles_50_50,1.0
37274,2023-08-01,4.4389179876905125,16.152833034366875,69.8360655737705,83.93442622950819,76.88524590163934,media_percentiles_50_50,1.0
38001,2023-08-01,71.3217852373074,33.769939024357754,98.36065573770492,92.78688524590164,95.57377049180329,media_percentiles_50_50,1.0
38006,2023-08-01,45.70141585238537,47.745972213784334,97.04918032786885,95.73770491803279,96.39344262295083,media_percentiles_50_50,1.0
38011,2023-08-01,10.873353314281731,6.305520061744907,83.60655737704919,75.40983606557377,79.50819672131148,media_percentiles_50_50,1.0
38017,2023-08-01,20.76735466491937,7.021375327522777,89.8360655737705,76.72131147540983,83.27868852459017,media_percentiles_50_50,1.0
38023,2023-08-01,4.080888363494599,6.334660449002631,68.19672131147541,75.73770491803279,71.9672131147541,media_percentiles_50_50,1.0
38026,2023-08-01,7.56112498233382,1.5515684239913734,77.37704918032787,48.52459016393443,62.950819672131146,media_percentiles_50_50,1.0
38028,2023-08-01,30.017180459658334,104.91871272454188,92.1311475409836,98.36065573770492,95.24590163934425,media_percentiles_50_50,1.0
38031,2023-08-01,7.256699008251135,4.7814604133075695,76.06557377049181,71.80327868852459,73.9344262295082,media_percentiles_50_50,1.0
38038,2023-08-01,4.350629193629265,6.055564659044069,69.50819672131148,74.75409836065573,72.1311475409836,media_percentiles_50_50,1.0
39016,2023-08-01,2.932551319648094,2.406466495814454,60.32786885245902,57.049180327868854,58.68852459016394,media_percentiles_50_50,1.0
39020,2023-08-01,7.915726109857036,2.7380772858005473,79.01639344262296,60.0,69.50819672131148,media_percentiles_50_50,1.0
39075,2023-08-01,8.001111587138011,38.30067567022769,79.67213114754098,93.77049180327869,86.72131147540983,media_percentiles_50_50,1.0
39087,2023-08-01,1.7328323046669651,2.5047247856163395,50.16393442622951,57.704918032786885,53.9344262295082,media_percentiles_50_50,1.0
40194,2023-08-01,2.2152084844445317,0.6907351455662171,54.09836065573771,34.09836065573771,44.09836065573771,media_percentiles_50_50,1.0
41004,2023-08-01,0.5617463780422486,0.1504733812849277,27.540983606557376,11.80327868852459,19.672131147540984,media_percentiles_50_50,1.0
41021,2023-08-01,0.6747877969954186,1.6388080852175992,32.131147540983605,51.14754098360656,41.63934426229508,media_percentiles_50_50,1.0
41024,2023-08-01,2.334946363913234,0.0748504427131823,55.73770491803279,7.540983606557377,31.639344262295083,media_percentiles_50_50,1.0
41034,2023-08-01,0.3561368860685725,0.1755339866248144,15.081967213114755,13.442622950819672,14.262295081967213,media_percentiles_50_50,1.0
41038,2023-08-01,0.5108611968542462,0.4443153950597429,23.278688524590162,26.885245901639344,25.08196721311475,media_percentiles_50_50,1.0
41039,2023-08-01,0.9107007336200356,0.0368099398256066,39.01639344262295,4.590163934426229,21.80327868852459,media_percentiles_50_50,1.0
41053,2023-08-01,0.3606592851732967,0.0266530871028236,15.737704918032787,2.9508196721311477,9.344262295081966,media_percentiles_50_50,1.0
41059,2023-08-01,1.2410340548158432,3.371890092184195,46.557377049180324,65.57377049180327,56.065573770491795,media_percentiles_50_50,1.0
41065,2023-08-01,0.2570788497557751,0.0161901500798405,8.524590163934427,0.9836065573770492,4.754098360655738,media_percentiles_50_50,1.0
41069,2023-08-01,0.206729029924027,0.0730812698807862,5.573770491803279,7.213114754098361,6.39344262295082,media_percentiles_50_50,1.0
41081,2023-08-01,0.3485882177182411,0.1011113472492172,14.426229508196721,8.524590163934427,11.475409836065573,media_percentiles_50_50,1.0
41091,2023-08-01,7.9412302181937795,38.252229175278266,79.34426229508196,93.44262295081967,86.39344262295081,media_percentiles_50_50,1.0
41095,2023-08-01,0.2900344174175335,0.0230656811599155,11.80327868852459,1.9672131147540983,6.885245901639345,media_percentiles_50_50,1.0
42173,2023-08-01,2.7683559457302476,0.427469379205398,59.01639344262295,25.901639344262296,42.459016393442624,media_percentiles_50_50,1.0
43038,2023-08-01,39.209776413853575,40.62415383668421,94.09836065573771,94.09836065573771,94.09836065573771,media_percentiles_50_50,1.0
43123,2023-08-01,0.9679292766341872,1.9843707600180287,40.32786885245902,54.09836065573771,47.21311475409836,media_percentiles_50_50,1.0
43148,2023-08-01,5.243667819068146,12.321977001168602,71.14754098360656,82.95081967213115,77.04918032786885,media_percentiles_50_50,1.0
43155,2023-08-01,1.9342359767891684,0.305753826605904,52.131147540983605,19.34426229508197,35.73770491803279,media_percentiles_50_50,1.0
43163,2023-08-01,10.883563546375091,11.678217837114175,83.93442622950819,82.62295081967213,83.27868852459017,media_percentiles_50_50,1.0
43905,2023-08-01,85.79274748544204,171.32541241796946,99.01639344262296,99.67213114754098,99.34426229508196,media_percentiles_50_50,1.0
44216,2023-08-01,3.3363663936912347,0.2747423398572803,62.950819672131146,18.360655737704917,40.65573770491803,media_percentiles_50_50,1.0
45081,2023-08-01,0.3830561496472691,0.2114757098061798,17.049180327868854,15.081967213114755,16.065573770491802,media_percentiles_50_50,1.0
45165,2023-08-01,0.5110712290668791,0.2297938238237604,23.60655737704918,15.40983606557377,19.508196721311478,media_percentiles_50_50,1.0
45168,2023-08-01,7.029162309747879,2.606190580218835,75.40983606557377,58.032786885245905,66.72131147540983,media_percentiles_50_50,1.0
46005,2023-08-01,0.1676445934618608,1.295509929126038,2.9508196721311477,43.9344262295082,23.442622950819672,media_percentiles_50_50,1.0
46017,2023-08-01,0.7539691088085134,0.3165041574101753,34.09836065573771,20.327868852459016,27.213114754098363,media_percentiles_50_50,1.0
46021,2023-08-01,0.2396931927133269,0.4959608042005213,7.213114754098361,28.852459016393443,18.0327868852459,media_percentiles_50_50,1.0
46029,2023-08-01,0.5102412712296814,0.3390240435695092,22.950819672131146,21.639344262295083,22.295081967213115,media_percentiles_50_50,1.0
46078,2023-08-01,1.536446526623344,17.646232624543778,48.85245901639344,85.90163934426229,67.37704918032787,media_percentiles_50_50,1.0
46094,2023-08-01,0.5457770500750443,1.224656976636514,25.901639344262296,42.950819672131146,34.42622950819672,media_percentiles_50_50,1.0
46102,2023-08-01,0.4689331770222743,0.6086780844396469,20.983606557377048,32.459016393442624,26.721311475409834,media_percentiles_50_50,1.0
46110,2023-08-01,0.682949038993138,4.085411590940517,32.78688524590164,68.52459016393442,50.655737704918025,media_percentiles_50_50,1.0
46131,2023-08-01,15.709018282378246,20.103238512146184,87.21311475409836,86.22950819672131,86.72131147540983,media_percentiles_50_50,1.0
46145,2023-08-01,2.527267890396382,0.9931200229069672,56.721311475409834,40.0,48.36065573770492,media_percentiles_50_50,1.0
46159,2023-08-01,0.6334526335793241,1.032313219827092,30.81967213114754,40.65573770491803,35.73770491803279,media_percentiles_50_50,1.0
46169,2023-08-01,0.8982560687056349,20.1440328112408,38.36065573770492,86.88524590163935,62.622950819672134,media_percentiles_50_50,1.0
46181,2023-08-01,38.5006651537679,16.35590483389177,93.44262295081967,84.26229508196721,88.85245901639344,media_percentiles_50_50,1.0
46184,2023-08-01,1.436702215836879,0.4145727542632773,47.868852459016395,25.24590163934426,36.55737704918033,media_percentiles_50_50,1.0
46190,2023-08-01,1.2927280644458958,2.6522056187865664,47.21311475409836,59.34426229508197,53.278688524590166,media_percentiles_50_50,1.0
46220,2023-08-01,6.716290212183436,3.5168277615016312,74.75409836065573,65.90163934426229,70.327868852459,media_percentiles_50_50,1.0
46235,2023-08-01,7.690664387951292,2.3374709015941963,78.36065573770492,56.0655737704918,67.21311475409836,media_percentiles_50_50,1.0
46244,2023-08-01,0.7789678675754625,0.9814401395159636,34.75409836065574,39.67213114754098,37.213114754098356,media_percentiles_50_50,1.0
46250,2023-08-01,7.294850890127808,42.38035057523178,76.39344262295081,94.42622950819673,85.40983606557377,media_percentiles_50_50,1.0
47186,2023-08-01,0.8707082320588719,1.3123241985430243,37.377049180327866,45.24590163934426,41.31147540983606,media_percentiles_50_50,1.0
48013,2023-08-01,0.6519870788015292,2.6415178478563357,31.475409836065573,59.01639344262295,45.24590163934426,media_percentiles_50_50,1.0
48015,2023-08-01,0.3216786677554252,1.854084629325805,13.770491803278688,52.78688524590164,33.278688524590166,media_percentiles_50_50,1.0
48020,2023-08-01,3.383454301696639,28.324261178103814,63.60655737704918,91.80327868852459,77.70491803278688,media_percentiles_50_50,1.0
48027,2023-08-01,0.4703194813048006,1.30530773786163,21.311475409836067,44.59016393442623,32.950819672131146,media_percentiles_50_50,1.0
48036,2023-08-01,0.6818491749624983,0.8276834906334936,32.459016393442624,36.0655737704918,34.26229508196721,media_percentiles_50_50,1.0
48044,2023-08-01,1.7870282770945023,11.454821903790906,51.47540983606557,82.29508196721312,66.88524590163935,media_percentiles_50_50,1.0
48054,2023-08-01,0.430888553753347,1.6693964485378423,18.360655737704917,51.47540983606557,34.91803278688525,media_percentiles_50_50,1.0
48078,2023-08-01,0.5601738779717225,7.973977541169103,26.885245901639344,78.68852459016394,52.786885245901644,media_percentiles_50_50,1.0
48082,2023-08-01,0.2171222615454762,1.1280214440231726,6.229508196721311,41.63934426229508,23.934426229508198,media_percentiles_50_50,1.0
48084,2023-08-01,0.4311273981461522,3.3533179643082613,18.688524590163933,65.24590163934427,41.9672131147541,media_percentiles_50_50,1.0
49275,2023-08-01,2.970012993806848,1.173931717545314,60.65573770491803,42.295081967213115,51.47540983606557,media_percentiles_50_50,1.0
50297,2023-08-01,1.0226911428793295,0.7166343491252627,42.295081967213115,35.08196721311475,38.68852459016394,media_percentiles_50_50,1.0
51001,2023-08-01,0.565999108852467,2.36589093892205,27.868852459016395,56.39344262295082,42.131147540983605,media_percentiles_50_50,1.0
52001,2023-08-01,0.6316454363617223,3.961838513617502,30.491803278688526,67.8688524590164,49.18032786885246,media_percentiles_50_50,1.0
01059,2024-02-01,0.6861316132233455,0.63907046382359,27.540983606557376,29.508196721311474,28.524590163934427,media_percentiles_50_50,1.0
02003,2024-02-01,1.3782251905109195,0.2129567164687951,45.57377049180328,12.78688524590164,29.18032786885246,media_percentiles_50_50,1.0
02009,2024-02-01,0.7413203739549442,0.0338086674018883,30.491803278688526,2.622950819672131,16.557377049180328,media_percentiles_50_50,1.0
02037,2024-02-01,0.5192782032974166,0.0205314770233743,19.672131147540984,0.9836065573770492,10.327868852459016,media_percentiles_50_50,1.0
02081,2024-02-01,1.1875544295780225,0.0347868497987721,41.63934426229508,3.278688524590164,22.459016393442624,media_percentiles_50_50,1.0
03009,2024-02-01,1.4576293646061087,0.6771558209603354,46.22950819672131,30.491803278688526,38.36065573770492,media_percentiles_50_50,1.0
03014,2024-02-01,10.005017841213204,17.71685267760093,82.62295081967213,84.91803278688525,83.77049180327869,media_percentiles_50_50,1.0
03031,2024-02-01,38.13133680671819,73.93327168230118,94.09836065573771,97.37704918032787,95.73770491803279,media_percentiles_50_50,1.0
03047,2024-02-01,114.87267439692778,130.5893830990954,99.67213114754098,99.34426229508196,99.50819672131146,media_percentiles_50_50,1.0
03050,2024-02-01,38.8235294117647,21.484049254582747,94.42622950819673,86.22950819672131,90.32786885245902,media_percentiles_50_50,1.0
03059,2024-02-01,0.9481772110511688,0.2773790687291795,34.42622950819672,15.40983606557377,24.918032786885245,media_percentiles_50_50,1.0
03063,2024-02-01,76.86080695326147,54.33690767495711,98.68852459016394,95.73770491803279,97.21311475409837,media_percentiles_50_50,1.0
03065,2024-02-01,3.1259254384521733,2.327709097191273,60.32786885245902,54.75409836065574,57.540983606557376,media_percentiles_50_50,1.0
03066,2024-02-01,0.4459474525251774,0.5263446214227311,14.098360655737705,26.229508196721312,20.16393442622951,media_percentiles_50_50,1.0
03082,2024-02-01,98.03856493312536,42.86513550168279,99.34426229508196,94.42622950819673,96.88524590163934,media_percentiles_50_50,1.0
03093,2024-02-01,0.953725250829741,0.3301454899192612,34.75409836065574,17.37704918032787,26.065573770491802,media_percentiles_50_50,1.0
03099,2024-02-01,32.26230291447683,7.389070868900114,93.11475409836065,77.37704918032787,85.24590163934425,media_percentiles_50_50,1.0
03104,2024-02-01,0.7336541847634699,0.2397365428203962,29.18032786885246,13.770491803278688,21.475409836065573,media_percentiles_50_50,1.0
03121,2024-02-01,43.54704844900923,28.835693126967236,96.06557377049181,91.47540983606558,93.7704918032787,media_percentiles_50_50,1.0
03122,2024-02-01,1.5430818497071463,2.293441139412907,47.21311475409836,53.442622950819676,50.32786885245902,media_percentiles_50_50,1.0
03133,2024-02-01,46.98163560224887,62.067824504013174,97.37704918032787,96.72131147540983,97.04918032786885,media_percentiles_50_50,1.0
03139,2024-02-01,23.826949662519315,14.926642020688403,90.49180327868852,83.60655737704919,87.04918032786885,media_percentiles_50_50,1.0
03140,2024-02-01,1.3668750908826524,0.1362106570698822,45.24590163934426,10.491803278688524,27.86885245901639,media_percentiles_50_50,1.0
04013,2024-02-01,4.613297150610584,3.1617275530932205,69.18032786885246,62.295081967213115,65.73770491803279,media_percentiles_50_50,1.0
04066,2024-02-01,27.30076188172693,1.5054981270252563,91.14754098360656,43.9344262295082,67.54098360655738,media_percentiles_50_50,1.0
04079,2024-02-01,8.919087212922603,16.284045229241336,80.65573770491804,84.26229508196721,82.45901639344262,media_percentiles_50_50,1.0
04902,2024-02-01,1.741831696899096,0.6942766320592254,49.83606557377049,31.475409836065573,40.65573770491803,media_percentiles_50_50,1.0
05019,2024-02-01,2.6501006694085456,0.6675208429497621,56.0655737704918,30.16393442622951,43.114754098360656,media_percentiles_50_50,1.0
06011,2024-02-01,0.2041768755104422,0.0424900868786012,1.639344262295082,3.9344262295081966,2.7868852459016393,media_percentiles_50_50,1.0
06015,2024-02-01,0.4516171880188616,0.0472005137374791,14.426229508196721,4.590163934426229,9.508196721311474,media_percentiles_50_50,1.0
06044,2024-02-01,0.2385496183206107,0.0160895618955716,2.9508196721311477,0.6557377049180327,1.8032786885245902,media_percentiles_50_50,1.0
06083,2024-02-01,3.408122692416927,0.2359837768548041,63.9344262295082,13.442622950819672,38.68852459016394,media_percentiles_50_50,1.0
06153,2024-02-01,0.3878374185541421,0.065220717840536,10.491803278688524,5.901639344262295,8.19672131147541,media_percentiles_50_50,1.0
07011,2024-02-01,10.057766727112972,3.7040837754446456,82.95081967213115,65.24590163934427,74.09836065573771,media_percentiles_50_50,1.0
07015,2024-02-01,42.14019598634983,7.234479833879668,95.40983606557377,76.39344262295081,85.90163934426229,media_percentiles_50_50,1.0
07026,2024-02-01,8.284155853826535,39.7947755042356,79.34426229508196,93.44262295081967,86.39344262295081,media_percentiles_50_50,1.0
07027,2024-02-01,7.011835979132776,4.285457911380936,75.40983606557377,68.19672131147541,71.80327868852459,media_percentiles_50_50,1.0
07031,2024-02-01,15.233513730206454,1.8573464665462576,87.21311475409836,48.85245901639344,68.0327868852459,media_percentiles_50_50,1.0
07032,2024-02-01,5.75298333278543,1.4917619661973438,72.45901639344262,43.278688524590166,57.868852459016395,media_percentiles_50_50,1.0
07033,2024-02-01,18.29332105406367,3.3583034484574203,89.50819672131148,63.60655737704918,76.55737704918033,media_percentiles_50_50,1.0
07036,2024-02-01,3.143791012749819,2.324035305776278,60.65573770491803,54.42622950819672,57.540983606557376,media_percentiles_50_50,1.0
07040,2024-02-01,2.3706841613733745,4.899956285372748,54.09836065573771,70.81967213114754,62.459016393442624,media_percentiles_50_50,1.0
07054,2024-02-01,24.672708962739176,6.699599809172652,90.81967213114754,74.75409836065573,82.78688524590163,media_percentiles_50_50,1.0
08015,2024-02-01,1.1053227234095022,11.972726206736828,39.67213114754098,80.65573770491804,60.16393442622951,media_percentiles_50_50,1.0
08019,2024-02-01,5.193395542090761,87.82654428439614,70.81967213114754,97.70491803278688,84.26229508196721,media_percentiles_50_50,1.0
08056,2024-02-01,3.858891288696905,20.71396709916237,65.57377049180327,85.90163934426229,75.73770491803279,media_percentiles_50_50,1.0
08073,2024-02-01,1.1791809060039962,15.66368064704081,41.31147540983606,83.93442622950819,62.62295081967213,media_percentiles_50_50,1.0
08077,2024-02-01,1.3021653750026254,13.691225003412873,43.9344262295082,82.95081967213115,63.44262295081967,media_percentiles_50_50,1.0
08089,2024-02-01,1.895556897952382,2.9596410079372,51.14754098360656,60.0,55.57377049180328,media_percentiles_50_50,1.0
08096,2024-02-01,0.4518471198641342,1.9434134840941188,14.754098360655737,49.50819672131148,32.131147540983605,media_percentiles_50_50,1.0
08101,2024-02-01,3.121506609093798,64.24857531076913,60.0,97.04918032786885,78.52459016393442,media_percentiles_50_50,1.0
08102,2024-02-01,0.458206723580765,2.316014399036211,15.081967213114755,54.09836065573771,34.59016393442623,media_percentiles_50_50,1.0
08113,2024-02-01,0.9600877794541216,1.8450869750590009,35.08196721311475,48.19672131147541,41.63934426229508,media_percentiles_50_50,1.0
08114,2024-02-01,0.4209492405374118,0.9388212762642952,12.131147540983607,34.75409836065574,23.442622950819672,media_percentiles_50_50,1.0
08121,2024-02-01,1.0167073855445454,5.971494212480387,36.39344262295082,73.11475409836065,54.75409836065573,media_percentiles_50_50,1.0
08124,2024-02-01,0.1530134077998584,0.7421566073421609,1.3114754098360655,32.131147540983605,16.721311475409834,media_percentiles_50_50,1.0
08125,2024-02-01,0.4306516297472613,0.6818993309413187,13.114754098360656,30.81967213114754,21.9672131147541,media_percentiles_50_50,1.0
08163,2024-02-01,8.928874554405025,25.537346164861027,80.98360655737704,89.50819672131148,85.24590163934425,media_percentiles_50_50,1.0
08169,2024-02-01,0.967001087876224,1.900453264388744,35.40983606557377,49.18032786885246,42.295081967213115,media_percentiles_50_50,1.0
08172,2024-02-01,1.8652205450588928,27.269126666369026,50.81967213114754,90.49180327868852,70.65573770491804,media_percentiles_50_50,1.0
08180,2024-02-01,0.1520450053215752,1.3641281826681209,0.9836065573770492,41.31147540983606,21.147540983606557,media_percentiles_50_50,1.0
08184,2024-02-01,0.7972329882745425,2.01394488834061,31.147540983606557,50.81967213114754,40.98360655737705,media_percentiles_50_50,1.0
08187,2024-02-01,0.3645741908478375,2.1523628739707115,8.19672131147541,52.459016393442624,30.327868852459016,media_percentiles_50_50,1.0
