cod_ine,anio,compraventas,trimestres_tx,viviendas,anio_referencia,tasa_rotacion,precio_m2,trimestres_precio,crecimiento_precio,aceleracion_precio,renta_media,crecimiento_renta,desacoplamiento_precio_renta,pct_propiedad_sociedades,variacion_propiedad_sociedades,elegible_score_principal
29054,2010,1137,4,48887,2021,2.325771677542087,2005.2565656565655,4.0,-0.0807574492024491,0.015515932292663126,,,,,,False
29067,2010,5763,4,261857,2021,2.2008195312708847,1922.3961302749083,4.0,-0.06713676362521981,0.06342530530443113,,,,,,False
29069,2010,2389,4,100282,2021,2.3822819648590974,2121.304881209503,4.0,-0.1400264459085011,-0.03590352239877703,,,,,,False
29070,2010,1778,4,62030,2021,2.8663549895211995,1910.4707896189948,4.0,-0.0841884048863989,0.039602380337445786,,,,,,False
29082,2010,870,4,27620,2021,3.1498913830557567,1900.8767955801106,4.0,-0.08367383463340228,0.009562808988747618,,,,,,False
29084,2010,411,4,19462,2021,2.1118076251156097,1465.3102827763496,4.0,-0.07548346382775628,0.06541210980275725,,,,,,False
29094,2010,1492,4,50454,2021,2.9571490862964285,1650.0628332063975,4.0,-0.03663535839474663,0.14923460220611795,,,,,,False
29901,2010,1200,4,42938,2021,2.794727281196143,2038.5304347826086,4.0,-0.04883425007363418,0.10637537561061228,,,,,,False
30003,2010,531,4,26137,2021,2.0316027088036117,1345.5576200417536,4.0,-0.2044893143496248,0.007360903795822771,,,,,,False
30005,2010,377,4,18107,2021,2.082067708620975,1202.3051724137931,4.0,-0.046079480458803945,0.11267143603791552,,,,,,False
30015,2010,288,4,14630,2021,1.9685577580314422,967.627027027027,4.0,-0.10079707055343468,0.04301761506548829,,,,,,False
30016,2010,2488,4,125253,2021,1.9863795677548641,1487.7023701002736,4.0,-0.06429394005999434,0.10194181335323205,,,,,,False
30019,2010,217,4,16704,2021,1.2990900383141764,1228.001567398119,4.0,0.06688187445225147,0.17668848907419943,,,,,,False
30022,2010,184,4,13679,2021,1.3451275678046641,919.1387323943662,4.0,-0.04814808669409598,0.11112566314419514,,,,,,False
30024,2010,701,4,42431,2021,1.6520939878862153,1225.3896932515336,4.0,0.006983522621371252,0.1280446374169617,,,,,,False
30026,2010,685,4,31537,2021,2.172051875574722,1488.6780621572213,4.0,-0.052363497243801405,0.07165362993289559,,,,,,False
30027,2010,951,4,32908,2021,2.8898748024796403,1237.1984340044742,4.0,-0.04701169829123131,0.17965087166378202,,,,,,False
30030,2010,4861,4,219740,2021,2.2121598252480204,1478.1833405265431,4.0,-0.04891488818851464,0.07478864961058485,,,,,,False
30035,2010,1068,4,41372,2021,2.5814560572367786,1741.9111436950147,4.0,0.03663436314405155,0.2602011187788924,,,,,,False
30037,2010,966,4,21899,2021,4.411160326955569,1486.3701906412475,4.0,0.003378925364035501,0.09144931050825456,,,,,,False
30039,2010,238,4,15390,2021,1.5464587394411955,1133.5500000000002,4.0,-0.0807510010189898,0.03836010823239144,,,,,,False
30043,2010,226,4,19242,2021,1.1745140837750754,999.823076923077,4.0,-0.05717081797561441,0.08936443447005527,,,,,,False
31201,2010,1393,4,94761,2021,1.470014035309885,2117.869316081331,4.0,-0.09840783152244037,0.009587092030051814,,,,,,False
31232,2010,262,4,17007,2021,1.5405421297112953,1426.741156462585,4.0,-0.20082622665966265,-0.15164047896262467,,,,,,False
32054,2010,1097,4,67492,2021,1.6253778225567475,1420.9215749730315,4.0,-0.0061542579303873746,0.013571731670421694,,,,,,False
33004,2010,622,4,42296,2021,1.4705882352941178,1566.5119533527695,4.0,-0.008232392496703378,0.12669518786831946,,,,,,False
33024,2010,3024,4,148955,2021,2.0301433318787554,1879.9878302642112,4.0,-0.026104221875361433,0.08050026792434517,,,,,,False
33031,2010,463,4,25962,2021,1.783375702950466,1030.2485342019543,4.0,-0.03560250500741147,0.1467391530347817,,,,,,False
33037,2010,458,4,25878,2021,1.769843109977587,1089.5684647302903,4.0,-0.07927557406007879,0.13331887518100338,,,,,,False
33044,2010,3011,4,127210,2021,2.3669522836255013,1874.6855169839491,4.0,-0.035960236714522975,0.03129864463097798,,,,,,False
33066,2010,638,4,29569,2021,2.157665122256417,1336.391059602649,4.0,-0.07337986977504252,-0.019408879459929307,,,,,,False
34120,2010,1041,4,44610,2021,2.3335574983187626,1612.8200245700245,4.0,-0.051215521580485035,0.0017549958873247506,,,,,,False
35002,2010,221,4,14365,2021,1.5384615384615385,1309.9831967213115,4.0,-0.0436768080546478,0.09465246241242742,,,,,,False
35004,2010,337,4,25339,2021,1.3299656655748056,1562.8474600870825,4.0,-0.03412588730179078,0.11248446938343559,,,,,,False
35006,2010,273,4,17003,2021,1.6055990119390695,1405.717868338558,4.0,-0.017782570027668587,0.12393351303904354,,,,,,False
35011,2010,186,4,13881,2021,1.3399610979036092,1205.485714285714,4.0,-0.08218607677739198,0.028630128584622883,,,,,,False
35016,2010,3350,4,175181,2021,1.9123078416038268,1722.7428873452127,4.0,-0.07535106770880506,0.002477922491064488,,,,,,False
35017,2010,224,4,18683,2021,1.1989509179467965,1474.705913978495,4.0,-0.07173565531202664,0.0733789606955293,,,,,,False
35019,2010,1096,4,32766,2021,3.344930720869194,1884.8817948717951,4.0,-0.08742819784312572,0.009294785436182007,,,,,,False
35022,2010,553,4,30372,2021,1.820755959436323,1249.038928067701,4.0,-0.07413435945880364,0.04343129819195546,,,,,,False
35026,2010,905,4,46739,2021,1.9362844733520186,1497.6822695035462,4.0,-0.07765162129872194,0.0003824457020646932,,,,,,False
36026,2010,168,4,12577,2021,1.3357716466565954,1047.9393442622952,4.0,-0.2078624178985422,-0.24664680159068708,,,,,,False
36038,2010,698,4,42646,2021,1.636730291234817,1603.7347826086957,4.0,-0.04034888721744767,0.035155227064864625,,,,,,False
36045,2010,81,4,14215,2021,0.5698206120295463,1201.0865168539326,3.0,-0.3083402752916208,-0.4886397959008907,,,,,,False
36057,2010,2472,4,144293,2021,1.7131808195823774,1968.2623772102163,4.0,-0.08979693030152158,0.03075506611879686,,,,,,False
36060,2010,300,4,21149,2021,1.418506785190789,1187.897374179431,4.0,-0.0688320081376479,-0.0629508444463579,,,,,,False
37274,2010,1871,4,92553,2021,2.0215444123907385,1976.3339706819627,4.0,-0.057474613228932325,0.04295825215678217,,,,,,False
38001,2010,1027,4,26798,2021,3.83237555041421,1752.203100775194,4.0,-0.09686838488352323,0.0011146935169221717,,,,,,False
38006,2010,1181,4,53746,2021,2.1973728277453204,1615.069493670886,4.0,-0.08726549071749345,-0.003185165498788889,,,,,,False
38017,2010,335,4,24284,2021,1.3795091418217758,1460.1876865671643,4.0,-0.07449616560618977,0.0036993227363931735,,,,,,False
38023,2010,1267,4,74096,2021,1.7099438566184408,1421.3050657894735,4.0,-0.02564738845380321,0.07926720124904485,,,,,,False
38026,2010,266,4,17819,2021,1.492788596442,1439.9169811320755,4.0,0.014329780299884076,0.059346235551145265,,,,,,False
38028,2010,509,4,20779,2021,2.449588526878098,1795.169008264463,4.0,0.021935046488584797,0.16086215633143686,,,,,,False
38031,2010,340,4,17417,2021,1.9521157489808807,1312.770796460177,4.0,-0.0165081473876032,0.13674974585828104,,,,,,False
38038,2010,1432,4,97227,2021,1.4728419060549025,1682.1830443159922,4.0,-0.031482142183357986,0.06980074652165802,,,,,,False
39016,2010,232,4,13768,2021,1.68506682161534,1681.5837398373983,4.0,-0.04606888054451508,0.1255755987382019,,,,,,False
39020,2010,551,4,24994,2021,2.2045290869808754,2333.875535714286,4.0,0.027670809360427207,0.12632722745717118,,,,,,False
39075,2010,1753,4,93407,2021,1.8767330071622041,2339.1493857493856,4.0,-0.04070310139281674,0.016642137987611827,,,,,,False
39087,2010,481,4,26596,2021,1.8085426379906753,1504.0821052631577,4.0,-0.07418820456139352,0.00051377264156105,,,,,,False
40194,2010,446,4,29036,2021,1.5360242457638793,2114.438958333333,4.0,-0.02774638140039598,0.1062704587608182,,,,,,False
41004,2010,518,4,32822,2021,1.5782097373712753,1608.607190412783,4.0,-0.05873185948641857,0.011965850062013117,,,,,,False
41021,2010,225,4,13079,2021,1.7203150087927213,1579.7952191235058,4.0,-0.0879700204884496,-0.02381912400993058,,,,,,False
41024,2010,265,4,15565,2021,1.7025377449405719,1471.6065789473687,4.0,-0.032660863817167485,-0.058524451254616805,,,,,,False
41034,2010,280,4,13904,2021,2.013808975834292,1413.5454128440367,4.0,-0.11428323294263543,-0.056749785800498165,,,,,,False
41038,2010,1099,4,56736,2021,1.9370417371686408,1705.3362928348909,4.0,-0.021512713660525873,0.09327286137064805,,,,,,False
41039,2010,294,4,18684,2021,1.573538856775851,1165.54964028777,4.0,-0.03460444168182508,0.06033800350127971,,,,,,False
41059,2010,544,4,19554,2021,2.7820394804132147,1688.672427440633,4.0,-0.032187281798438105,0.11432485545524318,,,,,,False
41065,2010,155,4,13352,2021,1.1608747753145596,1254.089534883721,4.0,-0.04963674534539264,0.009205243616271841,,,,,,False
41069,2010,272,4,16512,2021,1.6472868217054264,1354.891836734694,4.0,-0.07092064872043347,-0.0009380505681377826,,,,,,False
41081,2010,284,4,16016,2021,1.7732267732267732,1513.1104377104377,4.0,-0.04743278184881705,-0.01953237575369482,,,,,,False
41091,2010,6449,4,327393,2021,1.969803874853769,2208.383542620771,4.0,-0.05035523977355272,0.03128067131815959,,,,,,False
41095,2010,553,4,23030,2021,2.4012158054711246,1263.7618717504333,4.0,-0.09189530401826296,0.004145490171526434,,,,,,False
42173,2010,613,4,25244,2021,2.428299794010458,1547.3768976897688,4.0,-0.10081587659194957,-0.037928947615758046,,,,,,False
43038,2010,683,4,31733,2021,2.1523335329152617,2066.91512605042,4.0,-0.07469377715414283,0.05262867597737586,,,,,,False
43123,2010,815,4,51284,2021,1.5891896107947898,1611.597528830313,4.0,-0.059241020671486955,0.05833902273452951,,,,,,False
43148,2010,935,4,67200,2021,1.3913690476190477,1920.6344702467343,4.0,-0.06010469043875466,0.10215628054409032,,,,,,False
43155,2010,252,4,19654,2021,1.2821817441742138,1225.2520642201835,4.0,-0.06186644675868247,-0.07374320404870405,,,,,,False
43163,2010,494,4,31063,2021,1.5903164536586936,1912.835972461274,4.0,-0.038621671354447495,0.08853861357248571,,,,,,False
44216,2010,623,4,21490,2021,2.8990228013029316,1463.047133757962,4.0,-0.05658273530445079,0.10350432759662709,,,,,,False
45165,2010,920,4,43263,2021,2.126528442317916,1369.1033632286997,4.0,-0.03736601260710626,0.176919044912206,,,,,,False
45168,2010,1343,4,40498,2021,3.316213146328214,1811.0049618320609,4.0,-0.09302334591228278,0.046513863342400374,,,,,,False
46005,2010,385,4,13175,2021,2.9222011385199242,1280.8377551020408,4.0,-0.08774859217465492,-0.013440758314072987,,,,,,False
46017,2010,567,4,24652,2021,2.3000162258640273,1105.2998338870432,4.0,-0.1505788391633519,-0.07163757162804063,,,,,,False
46021,2010,211,4,14434,2021,1.46182624359152,1380.2097014925373,4.0,-0.08737321865238523,0.008495455704757626,,,,,,False
46029,2010,219,4,14059,2021,1.5577210327903834,1022.4906666666667,4.0,-0.07050934668220621,0.05504003766589416,,,,,,False
46078,2010,287,4,17991,2021,1.595242065477183,1385.5904761904762,4.0,-0.13306669559245177,-0.030637466057887752,,,,,,False
46102,2010,262,4,12037,2021,2.1766220819140982,1378.3289099526066,4.0,-0.11152336698553844,-0.038352706782135204,,,,,,False
46110,2010,162,4,13504,2021,1.1996445497630333,1201.1975438596492,4.0,-0.15753669839387496,-0.03178466658954371,,,,,,False
46131,2010,1007,4,54541,2021,1.846317449258356,1406.3276315789474,4.0,-0.08009568297764891,0.005687589746138921,,,,,,False
46145,2010,261,4,16908,2021,1.5436479772888574,1181.205401234568,4.0,0.051295334855940844,0.22024313453517053,,,,,,False
46159,2010,218,4,14239,2021,1.5310063908982372,1415.6487719298245,4.0,-0.09635410882189299,0.03146481314018856,,,,,,False
46169,2010,352,4,20270,2021,1.7365564874198323,1536.0313684210525,4.0,-0.27684260099620805,-0.3872017583588231,,,,,,False
46181,2010,348,4,21085,2021,1.6504624140384159,1397.4801136363637,4.0,0.05204052362888256,0.18078724775116461,,,,,,False
46184,2010,354,4,19230,2021,1.8408736349453978,907.4806451612905,4.0,-0.08068103378743585,0.05316929262265879,,,,,,False
46190,2010,879,4,33020,2021,2.662023016353725,1571.3453724604967,4.0,-0.06181057995810779,0.036856732259312186,,,,,,False
46220,2010,710,4,41287,2021,1.719669629665512,1311.9804949053857,4.0,-0.10958765073995569,-0.007044826065337406,,,,,,False
46235,2010,351,4,25186,2021,1.3936313825140951,1183.58063583815,4.0,-0.11983688818050131,-0.01972791049702982,,,,,,False
46244,2010,984,4,40564,2021,2.425796272556947,1419.6270600203459,4.0,-0.07830094895201067,0.017914717371831257,,,,,,False
46250,2010,7581,4,414988,2021,1.8267998110788746,1851.1468770690797,4.0,-0.07358956531915273,0.07750092899189154,,,,,,False
47186,2010,3374,4,159363,2021,2.1171790189692716,1817.336705614135,4.0,-0.04220112094230877,0.055761778239691084,,,,,,False
48013,2010,1072,4,46654,2021,2.2977665366313715,2640.427090909091,4.0,-0.09224373185474233,-0.0019378738643189841,,,,,,False
48015,2010,331,4,19257,2021,1.7188554811237473,2625.7869565217393,4.0,-0.042994583556800636,0.0874207553765669,,,,,,False
48020,2010,3076,4,165685,2021,1.8565349910975646,2940.307138694639,4.0,-0.07380842692616463,0.03789762989462264,,,,,,False
48027,2010,316,4,13360,2021,2.3652694610778444,2813.373924731183,4.0,-0.0057982456006204774,0.15261752567373377,,,,,,False
48036,2010,233,4,13683,2021,1.7028429437988746,2489.918359375,4.0,-0.05884036949863081,0.04038072071483367,,,,,,False
48044,2010,725,4,34366,2021,2.109643252051446,3265.583072100313,4.0,-0.06979738252768186,0.03017491460308419,,,,,,False
48054,2010,313,4,13804,2021,2.2674587076209796,3037.1964664310954,4.0,-0.02510816199759125,0.025669782623892412,,,,,,False
48078,2010,678,4,21560,2021,3.144712430426716,2655.478012684989,4.0,-0.07703906040267217,0.003002269797511059,,,,,,False
48082,2010,423,4,21669,2021,1.9520974664266926,2673.813953488372,4.0,-0.096724312705177,-0.0266303084947751,,,,,,False
48084,2010,237,4,13547,2021,1.7494648261607737,2401.819305019305,4.0,-0.04627532118178568,0.07286055343618725,,,,,,False
49275,2010,816,4,39710,2021,2.054898010576681,1405.1625,4.0,-0.022318057344991593,0.026857958618855093,,,,,,False
50297,2010,7336,4,338961,2021,2.1642607851640747,2118.5000963523744,4.0,-0.07431661444304916,0.06763012599003115,,,,,,False
51001,2010,708,4,28315,2021,2.50044146212255,1817.9896381578947,4.0,-0.014891013523020025,0.000531179306503593,,,,,,False
52001,2010,632,4,29347,2021,2.153542099703547,1624.109090909091,4.0,0.015004226194745618,-0.0009892942122704529,,,,,,False
01059,2011,2639,4,119853,2021,2.201863950005423,2432.031028761062,4.0,0.033460216239103335,0.11433484519956905,,,,,,False
02003,2011,1162,4,86881,2021,1.3374615853869085,1535.010591133005,4.0,-0.07632625904406043,-0.04001149367624757,,,,,,False
02009,2011,165,4,13292,2021,1.2413481793560035,847.2634146341463,4.0,-0.09172691396713772,-0.008439193350128438,,,,,,False
02037,2011,128,4,16661,2021,0.7682612088109957,767.6902298850575,4.0,-0.053714473620230185,-0.030638001351190658,,,,,,False
02081,2011,125,4,15102,2021,0.8277049397430803,836.8183006535949,4.0,-0.09445810760389617,-0.11514821101744266,,,,,,False
03009,2011,512,4,33876,2021,1.5113944975794074,989.8539285714287,4.0,-0.0618351992885684,-0.03718570623734341,,,,,,False
03014,2011,2655,4,187658,2021,1.4148077886367754,1277.6634012539182,4.0,-0.10869724300106842,0.017624594066624977,,,,,,False
03031,2011,994,4,60479,2021,1.6435456935465202,2012.1363966142683,4.0,-0.07891715736090676,-0.005301511771997225,,,,,,False
03047,2011,665,4,26156,2021,2.5424376816026917,1646.861581920904,4.0,-0.08624237933186019,0.06714783370170974,,,,,,False
03059,2011,168,4,15357,2021,1.0939636647782771,866.4091397849463,4.0,-0.12600680830492172,-0.039832841684703135,,,,,,False
03063,2011,1102,4,45237,2021,2.43605897827,1707.164303178484,4.0,-0.07335927924172458,0.048909789618999944,,,,,,False
03065,2011,1429,4,116080,2021,1.2310475534114405,1100.8063731170334,4.0,-0.09690988652536581,0.0013132265333718474,,,,,,False
03066,2011,321,4,27488,2021,1.1677823050058207,819.1577528089887,4.0,-0.07296349728388585,0.03054345771706768,,,,,,False
03082,2011,514,4,26819,2021,1.91655169842276,1703.9028455284551,4.0,-0.08021933196268849,-0.030874117197124518,,,,,,False
03093,2011,131,4,13780,2021,0.9506531204644412,836.135576923077,4.0,-0.11817654702192171,-0.05495672929222195,,,,,,False
03099,2011,2414,4,88508,2021,2.727437067835676,1256.6353350189634,4.0,-0.06110212250523761,0.026299627740798637,,,,,,False
03104,2011,185,4,16474,2021,1.12298166808304,850.2117021276595,4.0,-0.06475387484452766,0.03205060739617527,,,,,,False
03121,2011,653,4,45155,2021,1.4461299966781087,1638.6566666666668,4.0,-0.04690169657456744,4.4626957281690416e-05,,,,,,False
03122,2011,368,4,27151,2021,1.3553828588265626,1260.1475555555555,4.0,-0.11821363467881285,0.03878121718235705,,,,,,False
03133,2011,3192,4,122736,2021,2.6007039499413374,1350.2397644419518,4.0,-0.0970698521664558,-0.0018098528802978908,,,,,,False
03139,2011,452,4,25780,2021,1.7532971295577968,1647.218548387097,4.0,-0.06585495771030059,-0.018057986062409603,,,,,,False
03140,2011,173,4,18609,2021,0.9296576925143748,873.8756756756757,4.0,-0.03501261888043061,0.024950319142056254,,,,,,False
04013,2011,1471,4,100957,2021,1.457055974325703,1594.1416878495172,4.0,-0.07983545077650733,-0.008023046731539862,,,,,,False
04079,2011,1340,4,62150,2021,2.156074014481094,1211.730885650224,4.0,-0.14665486994240895,-0.010189798271217576,,,,,,False
04902,2011,978,4,40014,2021,2.4441445494077074,1206.4804560260586,4.0,-0.0666108376387603,0.067641926501813,,,,,,False
05019,2011,563,4,34843,2021,1.6158195333352467,1440.14,4.0,-0.0076514785976826705,0.027263441359406504,,,,,,False
06011,2011,306,4,17292,2021,1.7696044413601666,912.935,4.0,-0.066413061085135,-0.05985747359007232,,,,,,False
06015,2011,1117,4,74594,2021,1.4974394723436202,1408.9762452107282,4.0,-0.07917757546991677,-0.06421593174491724,,,,,,False
06044,2011,271,4,21262,2021,1.2745743580095945,979.7367521367521,4.0,-0.027889194029175668,-0.04816251821485262,,,,,,False
06083,2011,716,4,31358,2021,2.2833088844951845,1049.5125968992247,4.0,-0.037877892080849906,0.019630492576460656,,,,,,False
07011,2011,835,4,36492,2021,2.2881727501918228,2552.145868263473,4.0,-0.04082214325855227,0.009008327525998672,,,,,,False
07015,2011,376,4,17887,2021,2.102085313356069,2165.1045816733067,4.0,0.010097869322535757,0.07155811746241114,,,,,,False
07026,2011,465,4,23938,2021,1.942518171944189,2431.046706586826,4.0,-0.010777642915875907,0.08063996791995665,,,,,,False
07027,2011,155,4,15863,2021,0.9771165605497069,1521.2008720930232,4.0,-0.07966647784895264,-0.02039508580431848,,,,,,False
07031,2011,259,4,23312,2021,1.111015785861359,2028.6192743764173,4.0,0.0083558247208384,0.06685388293075156,,,,,,False
07032,2011,154,4,15173,2021,1.0149607856060108,1843.0070539419085,4.0,-0.08895416414254642,-0.037588161237596784,,,,,,False
07033,2011,416,4,28571,2021,1.4560218403276048,1462.901257861635,4.0,-0.10157994240039048,0.005771574180225114,,,,,,False
07036,2011,160,4,15048,2021,1.063264221158958,2159.6563218390806,4.0,-0.05733606190439611,-0.01556492876709159,,,,,,False
07040,2011,2626,4,186482,2021,1.4081788054611168,1865.5872445542334,4.0,-0.11328356007845986,-0.027131646062376058,,,,,,False
07054,2011,307,4,22810,2021,1.3459009206488382,2468.992233009709,4.0,-0.006849310048953394,0.056997004746913604,,,,,,False
08015,2011,817,4,91915,2021,0.8888647119621389,2304.8681677976556,4.0,-0.1237636399089802,-0.06546945203491072,,,,,,False
08019,2011,7867,4,808751,2021,0.9727345004828433,3025.9140611213597,4.0,-0.10269205617805044,-0.061117480596874385,,,,,,False
08056,2011,322,4,28708,2021,1.121638567646649,2787.1270547945205,4.0,-0.05627235098043626,-0.012438535788429905,,,,,,False
08073,2011,388,4,37034,2021,1.04768591024464,2480.3970588235293,4.0,-0.06287272970941349,0.01123037734052057,,,,,,False
08077,2011,203,4,19420,2021,1.0453141091658085,2777.297784810127,4.0,-0.06141748891846721,0.004761298441027684,,,,,,False
08089,2011,202,4,20359,2021,0.9921901861584557,2451.6232954545453,4.0,-0.10081649630115552,-0.04484182194776154,,,,,,False
08096,2011,406,4,26298,2021,1.5438436382994905,2070.058431372549,4.0,-0.14623167901609635,-0.12233681005534058,,,,,,False
08101,2011,1194,4,110488,2021,1.080660343204692,2418.8734374999995,4.0,-0.12117432759412927,-0.057581458169075006,,,,,,False
08102,2011,250,4,18257,2021,1.3693377882456044,1645.5282608695652,4.0,-0.12467388119473732,-0.14487534641810662,,,,,,False
08113,2011,361,4,40136,2021,0.8994418975483357,1550.4981919332406,4.0,-0.10833610711938435,-0.020449335913733435,,,,,,False
08114,2011,102,4,10685,2021,0.9546092653252223,1932.4160975609755,4.0,-0.05304275533451008,0.036194505638320495,,,,,,False
08121,2011,715,4,52996,2021,1.3491584270510981,2234.7586142322098,4.0,-0.07243309829983136,0.00624462953467142,,,,,,False
08124,2011,162,4,20857,2021,0.7767176487510189,2035.6749244712992,4.0,-0.12328590023762409,-0.11062794192033087,,,,,,False
08125,2011,188,4,15304,2021,1.2284370099320439,2149.5965838509314,4.0,-0.14189163494292623,-0.14139899733262218,,,,,,False
08169,2011,190,4,26518,2021,0.71649445659552,2469.420253164557,4.0,-0.06508972002613411,-0.03199508385851901,,,,,,False
08172,2011,112,4,12313,2021,0.9096077316657192,2310.908256880734,4.0,-0.0558107301595715,0.0014241570155620886,,,,,,False
08180,2011,243,4,15427,2021,1.5751604330070654,2106.523131672598,4.0,-0.0959892040570186,-0.02996258577421651,,,,,,False
08184,2011,362,4,32476,2021,1.11466929424806,2063.2801517067005,4.0,-0.08271215972335311,-0.024643892990270144,,,,,,False
08187,2011,1268,4,92772,2021,1.3667917043935671,2120.4034773445733,4.0,-0.07579052429799271,-0.013363017837975555,,,,,,False
08194,2011,225,4,14877,2021,1.5124016938898972,2283.322972972973,4.0,-0.08508126277237249,0.051121407378840966,,,,,,False
08200,2011,347,4,33904,2021,1.0234780556866447,2280.4171288743883,4.0,-0.08193841909104538,-0.04769492749286719,,,,,,False
08205,2011,482,4,35770,2021,1.3474979032708974,3259.0934939759036,4.0,-0.008785451643921527,0.030490955257908126,,,,,,False
08211,2011,358,4,18719,2021,1.9124953256050004,2624.3729651162794,4.0,-0.05060050038978847,-0.0003877491854852311,,,,,,False
08217,2011,192,4,13577,2021,1.4141562937320469,2872.376605504587,4.0,-0.02092749176561637,-0.01528635665559297,,,,,,False
08231,2011,123,4,14150,2021,0.8692579505300353,2252.644041450777,4.0,-0.041395587231533915,0.03893069366500279,,,,,,False
08245,2011,498,4,48100,2021,1.0353430353430353,2239.7321739130434,4.0,-0.11796162292811407,-0.06586889304254717,,,,,,False
08252,2011,159,4,13768,2021,1.1548518303312028,2361.2223650385604,4.0,-0.03657744176295852,-0.019210187586848337,,,,,,False
08263,2011,107,4,11530,2021,0.9280138768430182,2066.282738095238,4.0,-0.06640816994432786,-0.019758773820778064,,,,,,False
08266,2011,156,4,23858,2021,0.6538687232794032,2371.1523287671234,4.0,-0.06860406743086966,-0.01798274795938637,,,,,,False
08279,2011,1474,4,101134,2021,1.4574722645203393,1831.8148148148148,4.0,-0.12485660533540932,-0.04369922209533872,,,,,,False
08298,2011,269,4,19836,2021,1.3561201855212746,1520.9492625368732,4.0,-0.20706740099468823,-0.16256247502121912,,,,,,False
08301,2011,296,4,26586,2021,1.1133679380124877,2326.477626459144,4.0,-0.09035602352659788,-0.0311135019623483,,,,,,False
08305,2011,253,4,18264,2021,1.3852387209811652,1740.5760416666665,4.0,-0.14545959996848534,-0.15626633139741042,,,,,,False
08307,2011,337,4,33155,2021,1.0164379429950234,2114.5208681135227,4.0,-0.06650508593565208,0.060458004484065686,,,,,,False
09018,2011,138,4,19708,2021,0.7002232595900142,1320.9802690582958,4.0,-0.12933144329074564,-0.06541678500006709,,,,,,False
09059,2011,1419,4,93766,2021,1.5133417230126058,1802.557594448728,4.0,-0.10430861637095756,-0.05927557389569582,,,,,,False
09219,2011,336,4,21007,2021,1.599466844385205,1469.6753289473684,4.0,-0.08046339182429363,0.009121373740552552,,,,,,False
10037,2011,812,4,53756,2021,1.5105290572215195,1406.0554002541294,4.0,0.038367255953057455,0.06433641517526278,,,,,,False
10148,2011,278,4,22443,2021,1.2386935792897562,1127.9053846153845,4.0,0.0045510141248619185,0.005237444176245942,,,,,,False
11004,2011,627,4,55815,2021,1.1233539371136791,1266.8684719535784,4.0,-0.11770986376852877,0.013456771457575623,,,,,,False
11006,2011,147,4,15460,2021,0.9508408796895214,1224.8468085106383,4.0,-0.07659091959462039,-0.060940412500621655,,,,,,False
11012,2011,589,4,56479,2021,1.0428654898280776,2357.473216132368,4.0,-0.09827423561807391,-0.11202207562539068,,,,,,False
11015,2011,636,4,49229,2021,1.291921428426334,1796.5185231539424,4.0,-0.07042872084939977,-0.012753808918835485,,,,,,False
11020,2011,1365,4,92974,2021,1.4681523866887516,1376.902193548387,4.0,-0.08671370554910007,-0.06062890215998851,,,,,,False
11022,2011,677,4,30028,2021,2.254562408418809,1532.329776674938,4.0,-0.10567363163753651,-0.031734502849249724,,,,,,False
11027,2011,506,4,49077,2021,1.0310328667196447,1792.9611702127656,4.0,-0.058550243649354794,0.01874923653239835,,,,,,False
11028,2011,213,4,18626,2021,1.1435627617309139,1622.0170454545455,4.0,-0.04492754035663504,-0.06792361041712225,,,,,,False
11030,2011,596,4,26868,2021,2.218252195920798,1986.0689108910892,4.0,-0.04729249599997787,-0.014246278522181743,,,,,,False
11031,2011,645,4,39564,2021,1.6302699423718532,1607.95501618123,4.0,-0.07039458142778954,-0.018829938329744444,,,,,,False
11032,2011,402,4,34536,2021,1.1640027797081307,1607.161058601134,4.0,-0.06879030458809543,-0.031333481428570176,,,,,,False
11033,2011,656,4,19625,2021,3.342675159235669,1729.5882575757576,4.0,-0.09976681796103759,0.021888039056069175,,,,,,False
12032,2011,189,4,20301,2021,0.9309886212501847,1025.5089655172414,4.0,-0.15549452856456658,-0.07057198772035822,,,,,,False
12040,2011,969,4,91229,2021,1.062162251038595,1386.3867540029112,4.0,-0.11225063681893899,-0.02954305647352473,,,,,,False
12126,2011,208,4,15906,2021,1.3076826354834654,1010.0190661478598,4.0,-0.07676202921263875,-0.04111340900091742,,,,,,False
12135,2011,295,4,25363,2021,1.1631116192879392,1087.743444730077,4.0,-0.18154481623987617,-0.09684724397454003,,,,,,False
12138,2011,357,4,20887,2021,1.7091971082491502,1386.5140065146577,4.0,-0.05071881427247693,0.08265561198625593,,,,,,False
13005,2011,171,4,17129,2021,0.9983069647965439,939.3033707865169,4.0,-0.05645224214218292,-0.08384950151381387,,,,,,False
13034,2011,635,4,41592,2021,1.5267359107520677,1619.6888168557537,4.0,0.01513466224317539,0.010264754178732405,,,,,,False
13071,2011,377,4,26589,2021,1.4178795742600323,995.241116751269,4.0,-0.14596043265104974,-0.21970161320595727,,,,,,False
13082,2011,300,4,19217,2021,1.5611177603163866,860.4682795698925,4.0,0.05468038138445741,0.13967386340347776,,,,,,False
13087,2011,326,4,17368,2021,1.8770152003684937,991.903896103896,4.0,0.05790037634175027,0.04988506514875324,,,,,,False
14021,2011,1873,4,155400,2021,1.2052767052767053,1840.5449152542374,4.0,-0.05211321543864078,-0.0037256463473450685,,,,,,False
