cod_ine,anio,poblacion,log_cambio_poblacion_3a,precio_m2,log_cambio_precio_m2_3a,renta_neta_media_persona,renta_neta_media_hogar,mediana_renta_unidad_consumo,log_cambio_renta_neta_media_persona_3a,log_cambio_mediana_renta_unidad_consumo_3a,brecha_precio_renta_3a,pct_renta_alta_200,pct_renta_baja_60,cambio_pct_renta_alta_200_3a,cambio_pct_renta_baja_60_3a,sustitucion_composicion_renta_3a,indice_gini,ratio_p80_p20,cambio_indice_gini_3a,cambio_ratio_p80_p20_3a,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,cambio_edad_media_3a,cambio_pct_hogares_unipersonales_3a,cambio_pct_mayor_65_3a,cambio_pct_menor_18_3a,cambio_pct_poblacion_espanola_3a,cambio_tamano_medio_hogar_3a,transformacion_hogares_ajustada_3a,saldo_total_acum_3a,saldo_exterior_acum_3a,saldo_interior_acum_3a,salida_interior_por_1000_3a,saldo_exterior_por_1000_3a,ratio_asequibilidad,puntuacion_asequibilidad,score_presion_turistica,score_presion_especulativa,elegible_score
29007,2018,39911,0.03539650960633801,1407.4188235294116,0.2020998160398087,10487.0,32160.0,15050.0,0.1275690098442536,0.1502822030493379,0.0745308061955551,9.3,22.3,-0.5,-3.5,3.0,32.0,2.7,-2.200000000000003,-0.19999999999999973,38.3,17.1,12.5,23.2,92.2,3.0,1.0999999999999943,-0.7999999999999972,1.0999999999999996,-0.3000000000000007,-0.5999999999999943,0.0,-1.2378264245360868,,,,,,3.938672080772607,38.16254416961131,,,True
29015,2018,41154,0.00031593657228594406,974.3266666666667,0.010401950213029778,10019.0,27087.0,13650.0,0.10581531070285329,0.16705408466316624,-0.0954133604898235,6.1,22.9,-0.9000000000000004,-3.3000000000000007,2.4000000000000004,30.4,2.4,-2.200000000000003,-0.20000000000000018,41.3,23.6,16.8,19.2,95.5,2.7,0.8999999999999986,0.20000000000000284,0.8000000000000007,-0.5,-0.7000000000000028,0.0,-0.1253577262197355,,,,,,3.2373241776497954,61.83745583038869,,,True
29025,2018,67746,0.017090870361037118,1799.1965235173823,0.23795800418396854,10464.0,25858.0,13650.0,0.14960572309459638,0.16705408466316624,0.08835228108937215,9.6,28.8,-0.20000000000000107,-5.199999999999999,4.999999999999998,37.0,3.5,-3.200000000000003,-0.3999999999999999,40.6,34.4,15.0,19.2,76.2,2.4,-0.3999999999999986,-1.2000000000000028,-1.1999999999999993,1.0,2.200000000000003,0.0,-0.6552584091650995,,,,,,6.262189152933885,4.240282685512367,,,True
29051,2018,67012,-0.0010142291237222128,1611.403482587065,0.1922689737643945,9319.0,25134.0,12950.0,0.14031472953666554,0.17693070815907824,0.05195424422772896,6.2,28.1,0.0,-4.899999999999999,4.899999999999999,33.4,2.8,-2.6000000000000014,-0.30000000000000027,40.2,26.4,15.4,20.6,77.7,2.6,0.8000000000000043,0.09999999999999787,0.8000000000000007,-0.09999999999999787,0.29999999999999716,0.0,-0.20837306810976913,,,,,,5.770124669087126,6.360424028268551,,,True
29054,2018,75396,-0.02784624177770232,1902.312873980054,0.2636339787228236,8922.0,23315.0,12250.0,0.113212126307844,0.18805223150293962,0.15042185241497963,7.4,35.0,-0.09999999999999964,-3.3999999999999986,3.299999999999999,37.8,3.5,-2.1000000000000014,-0.5999999999999996,44.5,33.3,22.4,15.7,64.1,2.5,0.8999999999999986,0.5,1.0999999999999979,-0.5,-1.5,0.0,0.053681246408925354,,,,,,7.343262219953028,1.413427561837456,,,True
29067,2018,571026,0.003325863737411418,1547.758076311606,0.1807276296316337,10668.0,28917.0,13650.0,0.1190141080758036,0.10821358464023279,0.061713521555830084,9.7,26.4,-0.40000000000000036,-3.3000000000000007,2.9000000000000004,34.8,3.1,-2.200000000000003,-0.3999999999999999,41.7,25.9,17.6,18.5,91.9,2.7,0.8000000000000043,0.5999999999999979,0.8000000000000007,-0.3999999999999986,-0.5999999999999943,0.0,0.2788884383077524,,,,,,4.817174218212281,18.72791519434629,,,True
29069,2018,141463,0.013708399723141036,2330.705386138614,0.18323485416777346,9876.0,27636.0,13650.0,0.10889946465548722,0.16705408466316624,0.07433538951228624,8.1,28.3,-0.40000000000000036,-3.1999999999999993,2.799999999999999,35.6,2.9,-1.8999999999999986,-0.5,40.3,29.5,14.8,19.6,75.4,2.7,0.7999999999999972,-2.1000000000000014,0.8000000000000007,-0.29999999999999716,-0.7999999999999972,0.10000000000000009,-2.416865397164754,,,,,,7.590225964411466,0.3533568904593639,,,True
29070,2018,80630,0.014327626380911385,1582.1393753485777,0.2536411090106864,8445.0,23074.0,11550.0,0.13385285171316272,0.12921173148000625,0.11978825729752371,5.1,35.1,-0.20000000000000018,-4.0,3.8,35.6,3.2,-2.799999999999997,-0.5999999999999996,39.4,28.3,14.2,21.1,68.4,2.6,0.7999999999999972,-1.3000000000000007,0.5999999999999996,-0.1999999999999993,0.0,0.0,-1.5319785477230352,,,,,,6.1711252397231515,4.946996466431095,,,True
29082,2018,46093,0.06632636212683367,1645.0919496855347,0.2902146432813225,11683.0,31522.0,15750.0,0.11335265204117724,0.09309042306601203,0.1768619912401453,12.1,20.7,-1.0,-3.8000000000000007,2.8000000000000007,32.7,2.9,-2.6999999999999957,-0.30000000000000027,39.0,25.2,12.8,22.3,92.9,2.7,1.1000000000000014,-0.3000000000000007,0.8000000000000007,-0.3999999999999986,-0.6999999999999886,0.0,-0.6211115616922462,,,,,,4.69698228131775,20.141342756183747,,,True
29084,2018,33978,-0.048764937444237946,1039.1925641025641,0.016175640437113885,10218.0,26279.0,13650.0,0.12426317615290305,0.16705408466316624,-0.10808753571578916,7.4,24.9,-0.5,-3.400000000000002,2.900000000000002,32.1,2.7,-2.1999999999999957,-0.19999999999999973,42.5,27.4,18.2,17.4,96.8,2.6,1.2000000000000028,0.8999999999999986,1.0,-0.7000000000000028,-0.20000000000000284,0.0,0.4855092598110498,,,,,,3.55901407090189,46.64310954063604,,,True
29094,2018,80817,0.03335256903930512,1307.3878199470432,0.18521790348014036,9222.0,24320.0,12250.0,0.1312104520663436,0.18805223150293962,0.05400745141379676,5.9,31.2,-0.5,-5.199999999999999,4.699999999999999,33.8,3.0,-3.1000000000000014,-0.3999999999999999,40.6,28.3,16.1,20.0,90.7,2.6,0.8000000000000043,0.3000000000000007,0.7000000000000011,0.0,-0.5,0.0,0.036193438874838724,,,,,,4.8381950573698145,18.374558303886925,,,True
29901,2018,68262,0.011344170449543535,1749.4612403100775,0.2246554159118248,10507.0,25359.0,13650.0,0.09654821624644304,0.10821358464023279,0.12810719966538175,9.6,29.2,-1.0,-2.6000000000000014,1.6000000000000014,36.7,3.5,-2.1999999999999957,-0.5999999999999996,42.0,35.9,17.4,17.9,79.6,2.4,0.7000000000000028,-0.20000000000000284,0.5999999999999979,-0.10000000000000142,0.09999999999999432,0.0,-0.4277323831955439,,,,,,6.208900651757048,4.593639575971731,,,True
30003,2018,35031,0.00742091854486957,853.3122483221476,-0.04101440241641708,9011.0,25027.0,12250.0,0.12188365232390787,0.12136085700426753,-0.16289805474032495,4.1,28.6,-0.5,-3.299999999999997,2.799999999999997,30.3,2.5,-2.599999999999998,-0.3999999999999999,40.5,25.8,16.6,19.9,88.3,2.7,0.8999999999999986,-0.1999999999999993,1.0000000000000018,-0.5,0.7000000000000028,0.0,-0.605998411133963,,,,,,3.068609995164953,66.7844522968198,,,True
30005,2018,41622,0.014544742932108452,724.3497512437812,-0.004234371434656784,9197.0,26324.0,12950.0,0.1020196008553024,0.11441035117774412,-0.10625397228995918,4.7,28.2,-1.0,-3.3000000000000007,2.3000000000000007,31.8,2.7,-2.4999999999999964,-0.3999999999999999,39.2,22.5,14.1,21.2,90.7,2.8,1.0,0.1999999999999993,0.6999999999999993,-0.6000000000000014,-0.5999999999999943,0.0,-0.08928354829011892,,,,,,2.4765034801679193,89.04593639575971,,,True
30015,2018,25730,-0.004691658632086671,624.5268595041322,-0.08039940534941802,9195.0,25658.0,12250.0,0.11953824560962129,0.12136085700426753,-0.19993765095903931,4.4,26.8,-0.5,-3.6999999999999993,3.1999999999999993,29.8,2.4,-2.400000000000002,-0.20000000000000018,41.7,23.5,17.7,19.1,92.6,2.8,0.7000000000000028,0.3999999999999986,0.3999999999999986,-0.3999999999999986,-0.20000000000000284,0.0,0.24016980813620384,,,,,,2.1906390737926533,96.113074204947,,,True
30016,2018,213943,-0.010961331753998719,935.6796830556683,-0.02556724513286562,10509.0,30052.0,14350.0,0.101045502975414,0.10265415406008337,-0.1266127481082796,8.6,24.8,-1.0999999999999996,-2.5,1.4000000000000004,32.7,2.8,-2.1999999999999957,-0.40000000000000036,40.9,23.8,17.0,20.5,89.1,2.8,0.7999999999999972,0.6000000000000014,0.6000000000000014,-0.3000000000000007,0.5,0.0,0.3637752877494733,,,,,,2.802181933815059,78.4452296819788,,,True
30019,2018,34889,-0.006456796330645227,772.4832752613241,-0.02921352521546896,9183.0,26645.0,12950.0,0.11566179801672954,0.11441035117774412,-0.1448753232321985,4.3,25.1,-0.5,-3.0,2.5,28.4,2.4,-1.7000000000000028,0.10000000000000009,40.6,19.3,16.6,20.0,91.7,2.9,0.8999999999999986,0.8000000000000007,0.7000000000000011,-0.3000000000000007,-0.20000000000000284,0.0,0.5234549452923603,,,,,,2.6092510705017515,84.45229681978799,,,True
30022,2018,25547,0.002469088671830494,599.1684210526316,0.008992876322319763,8504.0,24707.0,12250.0,0.15678034949421876,0.18805223150293962,-0.147787473171899,3.1,30.3,-0.8999999999999999,-4.900000000000002,4.000000000000002,29.7,2.4,-3.3000000000000007,-0.3999999999999999,39.4,22.6,14.4,20.1,83.6,2.9,0.6000000000000014,-0.1999999999999993,0.40000000000000036,-0.29999999999999716,-0.6000000000000085,0.0,-0.3555840273363019,,,,,,2.182586226362442,96.46643109540636,,,True
30024,2018,93079,0.01477355556488411,769.6460317460318,-0.07612032046583814,9181.0,28507.0,12950.0,0.09619282605671466,0.11441035117774412,-0.1723131465225528,4.9,25.6,-0.7999999999999998,-1.1999999999999993,0.39999999999999947,29.4,2.4,-1.8000000000000007,0.0,39.5,21.2,15.2,20.7,79.4,3.0,0.6000000000000014,0.3999999999999986,0.3999999999999986,-0.3000000000000007,-0.7999999999999972,-0.10000000000000009,0.24441597266369658,,,,,,2.4298643440959364,90.45936395759718,,,True
30026,2018,31562,-0.0184585853576874,1030.0777358490566,0.08519710779430542,8177.0,22129.0,11550.0,0.12627255923753625,0.12921173148000625,-0.041075451443230826,2.9,33.8,-0.3999999999999999,-3.700000000000003,3.300000000000003,31.3,2.6,-3.099999999999998,-0.3999999999999999,42.2,28.5,20.0,18.2,63.0,2.6,0.20000000000000284,0.10000000000000142,-0.3000000000000007,0.1999999999999993,-1.2999999999999972,0.0,0.24788919250095057,,,,,,4.1893893183792805,32.86219081272085,,,True
30027,2018,70964,0.023280569577651213,857.986380952381,0.07768585914008969,11104.0,32070.0,15050.0,0.11679289200467223,0.1502822030493379,-0.039107032864582544,10.3,21.9,-0.5,-3.200000000000003,2.700000000000003,33.1,2.7,-2.1999999999999957,-0.2999999999999998,38.4,21.9,12.5,22.3,89.1,2.9,0.8999999999999986,0.3999999999999986,0.9000000000000004,-0.3000000000000007,-0.20000000000000284,0.0,0.04281426037813346,,,,,,2.4078195910730993,91.1660777385159,,,True
30030,2018,447182,0.01644324822467418,996.6320831713953,0.05365119405228989,11159.0,31812.0,14350.0,0.10308293884939584,0.10265415406008337,-0.04943174479710596,11.1,23.9,-1.200000000000001,-2.1000000000000014,0.9000000000000004,34.3,3.0,-1.9000000000000057,-0.3999999999999999,40.2,24.1,15.6,20.2,88.2,2.8,0.7000000000000028,0.40000000000000213,0.5,-0.3000000000000007,-0.7999999999999972,0.0,0.20409563020658708,,,,,,2.819592841865509,77.73851590106007,,,True
30035,2018,31905,-0.00031338138771047196,1113.8045168067226,0.05387160734346411,9885.0,27676.0,12950.0,0.15283641992014418,0.11441035117774412,-0.09896481257668008,7.5,28.6,-1.1999999999999993,-2.099999999999998,0.8999999999999986,33.5,2.9,-2.200000000000003,-0.5,38.9,28.5,14.4,22.3,75.5,2.7,0.6000000000000014,0.8999999999999986,0.40000000000000036,0.1999999999999993,0.7000000000000028,-0.09999999999999964,0.7656467953011599,,,,,,3.621997633783966,45.58303886925795,,,True
30037,2018,35614,0.03267844960513963,851.3396442185515,0.03403829541229248,8504.0,26487.0,12250.0,0.10583099320120241,0.12136085700426753,-0.07179269778890993,3.8,30.9,-1.0,-1.8000000000000043,0.8000000000000043,30.5,2.5,-2.6000000000000014,-0.3999999999999999,36.7,20.3,11.6,24.8,70.2,3.1,0.6000000000000014,-0.3000000000000007,0.40000000000000036,0.10000000000000142,-0.7000000000000028,0.0,-0.4385993692263321,,,,,,2.892761278350498,74.91166077738517,,,True
30039,2018,31639,0.023116687592783305,752.5462365591397,0.013556754183239239,8895.0,26793.0,12950.0,0.11181437433229953,0.11441035117774412,-0.0982576201490603,2.9,23.2,-0.5,-1.3000000000000007,0.8000000000000007,26.2,2.1,-1.4000000000000021,-0.10000000000000009,38.7,22.4,14.0,21.6,79.5,3.0,0.4000000000000057,0.5,0.3000000000000007,0.10000000000000142,0.4000000000000057,0.0,0.401720973230781,,,,,,2.527867774803963,87.63250883392226,,,True
30043,2018,34234,0.003921917984001408,658.23,0.021451920284188766,8878.0,24810.0,12250.0,0.14743378287715952,0.18805223150293962,-0.12598186259297076,3.8,26.9,0.09999999999999964,-5.100000000000001,5.200000000000001,28.5,2.2,-2.1999999999999993,-0.19999999999999973,40.0,22.6,15.8,21.0,92.8,2.8,0.7000000000000028,0.3000000000000007,0.6000000000000014,-0.6999999999999993,-0.5,0.0,0.046790629639501424,,,,,,2.3877750906892383,91.51943462897526,,,True
31201,2018,199066,0.016272050189682905,1695.9066878980893,0.1154977514298105,13604.0,34890.0,,-0.06364684173373701,,0.17914459316354753,,,,,,,,,,43.9,31.0,21.9,16.7,89.5,2.5,0.29999999999999716,0.6999999999999993,0.5,-0.10000000000000142,-1.2999999999999972,0.0,0.5125879592615699,,,,,,4.374651817449929,26.85512367491166,,,True
31232,2018,35593,0.0057762096893039655,938.7861016949154,0.02217850893893819,11782.0,30874.0,,-0.03461707676160565,,0.05679558570054384,,,,,,,,,,41.7,25.9,17.7,18.9,86.1,2.6,0.30000000000000426,-3.5,0.3999999999999986,0.09999999999999787,-1.6000000000000085,0.10000000000000009,-3.638599369226331,,,,,,2.736631118499138,81.2720848056537,,,True
32054,2018,105505,-0.006857623126260637,1083.528776978417,-0.09028722077666496,12346.0,28742.0,15750.0,0.08605458702034023,0.09309042306601203,-0.1763418077970052,11.8,19.9,-1.8999999999999986,-0.40000000000000213,-1.4999999999999964,32.8,2.8,-1.1000000000000014,-0.10000000000000009,46.6,32.2,25.4,14.6,94.9,2.3,0.8000000000000043,1.5000000000000036,1.0999999999999979,0.0,-0.6999999999999886,-0.10000000000000009,1.074912069046393,,,,,,3.392860271660202,55.830388692579504,,,True
33004,2018,78715,-0.027132840245623686,1084.2814678899083,-0.049694916445149555,12889.0,29423.0,17150.0,0.07706656303512377,0.04167269640056808,-0.12676147948027333,11.6,15.9,-1.8000000000000007,-0.20000000000000107,-1.5999999999999996,29.9,2.5,-0.7000000000000028,-0.10000000000000009,47.5,31.5,24.9,13.5,96.4,2.3,1.0,1.3999999999999986,1.5,-0.1999999999999993,-0.09999999999999432,0.0,0.8051383701629515,,,,,,3.3166343374262226,59.36395759717315,,,True
33024,2018,271843,-0.008961247078245468,1369.121681212678,-0.0019712551300678166,13298.0,30124.0,17150.0,0.0733909438582098,0.04167269640056808,-0.07536219898827762,13.5,16.5,-1.9000000000000004,-0.5,-1.4000000000000004,31.4,2.6,-0.8999999999999986,-0.19999999999999973,47.6,32.6,25.9,13.5,95.2,2.3,0.8000000000000043,1.0,1.3999999999999986,0.09999999999999964,-0.29999999999999716,0.0,0.45819720620254456,,,,,,4.09045781799034,34.98233215547703,,,True
33031,2018,39984,-0.04293261074004221,766.6414937759337,-0.06286840575100536,12098.0,26737.0,16450.0,0.0632939110739977,0.04348511193973889,-0.12616231682500306,8.0,17.8,-1.9000000000000004,-0.09999999999999787,-1.8000000000000025,29.4,2.6,-0.8000000000000007,0.0,48.2,33.4,25.3,12.4,97.6,2.2,0.8000000000000043,2.299999999999997,1.4000000000000021,0.0,0.0,-0.09999999999999964,1.7539510416750475,,,,,,2.580608686084229,85.15901060070671,,,True
33037,2018,38428,-0.04850759216746258,798.7427135678391,0.0654475419857933,12562.0,27285.0,17150.0,0.06096797800208551,0.04167269640056808,0.004479563983707795,8.8,16.5,-2.1999999999999993,-0.1999999999999993,-2.0,28.6,2.5,-0.8999999999999986,0.0,49.8,34.4,27.2,10.8,97.7,2.1,0.8999999999999986,1.0,1.8000000000000007,0.20000000000000107,0.10000000000000853,-0.10000000000000009,0.3011620009015865,,,,,,2.634665355363955,84.09893992932862,,,True
33044,2018,220020,-0.0083731734532013,1279.8571174377225,-0.036043404881591745,14162.0,32684.0,18550.0,0.07193766756783,0.07847161544149531,-0.10798107244942175,17.9,16.6,-2.200000000000003,-0.5,-1.7000000000000028,33.2,2.9,-1.0,-0.30000000000000027,46.0,32.5,22.6,14.5,94.0,2.3,0.8999999999999986,1.3000000000000007,1.5,0.09999999999999964,-0.29999999999999716,0.0,0.7178768637454321,,,,,,3.524266937014901,49.46996466431096,,,True
33066,2018,51662,-0.010187564639361126,1027.6572327044025,-0.003275049545258601,12633.0,31162.0,17150.0,0.08263849049099864,0.08515780834030677,-0.08591354003625724,11.7,14.6,-1.200000000000001,-1.3000000000000007,0.09999999999999964,29.8,2.5,-1.0999999999999979,-0.10000000000000009,45.4,27.4,21.1,14.9,97.1,2.5,0.8999999999999986,1.0,1.4000000000000021,-0.09999999999999964,0.0,0.0,0.44970487714755747,,,,,,2.9680107484563325,71.02473498233215,,,True
34120,2018,78629,-0.012210688676737625,1105.2027491408935,-0.03502642946874239,13067.0,30371.0,17150.0,0.08393409881857684,0.08515780834030677,-0.11896052828731923,12.3,15.0,-1.8999999999999986,-1.1999999999999993,-0.6999999999999993,29.6,2.5,-1.5999999999999979,-0.10000000000000009,45.7,31.9,23.0,15.4,95.7,2.3,0.9000000000000057,1.0999999999999979,1.6999999999999993,-0.09999999999999964,-0.5999999999999943,-0.10000000000000009,0.42874384977621904,,,,,,3.275106101961754,60.42402826855124,,,True
35002,2018,31152,0.02792877552501027,1134.9763754045307,0.1302547424984513,10183.0,28760.0,14350.0,0.1261653144091879,0.1582240052148942,0.0040894280892633805,6.0,20.5,-0.5,-4.600000000000001,4.100000000000001,28.9,2.4,-2.3000000000000007,-0.20000000000000018,39.3,26.1,11.3,18.8,93.3,2.8,1.2999999999999972,-0.7999999999999972,1.0,-1.0999999999999979,-0.7999999999999972,0.0,-1.231475398298917,,,,,,3.5517341372186286,47.34982332155477,,,True
35004,2018,61351,0.07461338909268714,1128.663994374121,0.1274449223945555,9745.0,28600.0,12950.0,0.13668816946325338,0.11441035117774412,-0.00924324706869789,5.8,24.4,-0.40000000000000036,-5.100000000000001,4.700000000000001,30.1,2.5,-2.8999999999999986,-0.20000000000000018,38.2,25.4,10.7,19.1,81.6,2.9,0.8000000000000043,-1.1000000000000014,0.5999999999999996,-0.7999999999999972,-1.8000000000000114,0.10000000000000009,-1.3574555348879929,,,,,,3.5517398424360453,46.996466431095406,,,True
35006,2018,37691,0.017045031035917032,988.6677272727272,0.1487273906758853,10734.0,29963.0,14350.0,0.12718991442997563,0.10265415406008337,0.02153747624590968,7.9,21.0,-0.5,-4.300000000000001,3.8000000000000007,30.2,2.6,-2.400000000000002,-0.19999999999999973,42.0,23.4,15.5,16.6,97.9,2.8,1.2000000000000028,0.5,0.6999999999999993,-0.7999999999999972,-0.3999999999999915,0.0,0.2022241226548963,,,,,,2.969665769600689,70.31802120141343,,,True
35011,2018,30831,0.01876006498840238,907.3688102893891,0.1129151068460777,9897.0,28216.0,14350.0,0.12169336884084052,0.1582240052148942,-0.008778261994762823,4.9,20.9,-0.09999999999999964,-3.6000000000000014,3.5000000000000018,28.0,2.4,-1.8999999999999986,-0.10000000000000009,40.1,23.4,12.8,17.8,95.3,2.8,1.2000000000000028,-0.6000000000000014,1.200000000000001,-0.6999999999999993,-1.2999999999999972,0.0,-1.0951314251031754,,,,,,2.8942157969253266,74.5583038869258,,,True
35014,2018,25884,0.026820706004697468,,,8938.0,24725.0,12950.0,0.1611115252681706,0.17693070815907824,,6.2,31.6,0.6000000000000005,-5.100000000000001,5.700000000000002,35.4,3.0,-2.6000000000000014,-0.8999999999999999,38.9,32.4,10.2,17.2,56.0,2.6,0.8999999999999986,-1.6000000000000014,0.7999999999999989,-0.3000000000000007,-1.8999999999999986,0.10000000000000009,-1.9168653971647536,,,,,,,,,,False
35016,2018,378517,-0.0032942875669018518,1470.9645966337782,0.07924896782005193,11904.0,32359.0,14350.0,0.12207651364975612,0.10265415406008337,-0.04282754582970419,13.3,24.7,-0.5,-3.1000000000000014,2.6000000000000014,36.5,3.2,-2.0,-0.2999999999999998,43.2,26.8,18.3,15.3,92.8,2.7,1.0,0.8000000000000007,1.1999999999999993,-0.8000000000000007,-0.7000000000000028,0.0,0.3006224103693345,,,,,,4.091189891437932,34.628975265017665,,,True
35017,2018,39382,0.052627949200324466,1023.1543175487466,0.2356149799745941,10897.0,30093.0,15050.0,0.12755810426953604,0.1502822030493379,0.10805687570505806,8.9,21.3,-1.0,-4.599999999999998,3.599999999999998,31.3,2.6,-2.8000000000000007,-0.2999999999999998,37.5,26.8,9.3,20.2,83.9,2.7,1.2000000000000028,-0.8999999999999986,1.1000000000000014,-0.9000000000000021,-1.5,0.0,-1.363303411701046,,,,,,3.0599770238722357,67.49116607773851,,,True
35019,2018,53588,-0.0247708942532961,1907.9736842105262,0.19460489422129348,10819.0,27119.0,13650.0,0.14091335830450835,0.10821358464023279,0.05369153591678513,7.9,26.0,-0.1999999999999993,-3.5,3.3000000000000007,34.1,3.0,-2.1000000000000014,-0.20000000000000018,41.9,35.9,14.9,14.9,72.7,2.4,1.0,-1.2000000000000028,1.700000000000001,-0.29999999999999893,0.5,0.0,-1.879748479278768,,,,,,6.3320045569138745,3.5335689045936394,,,True
35022,2018,71863,0.039655523726640884,965.4768115942029,0.13613285821323612,9052.0,26380.0,12950.0,0.1454064329485899,0.17693070815907824,-0.009273574735353785,3.7,27.2,0.0,-3.6999999999999993,3.6999999999999993,29.3,2.5,-2.1999999999999993,-0.10000000000000009,38.3,23.7,10.1,19.3,86.5,2.9,1.0999999999999943,0.5999999999999979,0.9000000000000004,-1.1999999999999993,-1.7000000000000028,0.0,0.20459877963069745,,,,,,3.2938935952796915,60.07067137809187,,,True
35026,2018,102424,0.0033838332158223315,1060.2037623762376,0.1214402838147975,10289.0,28141.0,13650.0,0.137747256336577,0.16705408466316624,-0.016306972521779498,7.1,24.0,-0.3000000000000007,-4.699999999999999,4.399999999999999,31.3,2.7,-2.4999999999999964,-0.19999999999999973,40.7,25.2,13.8,17.5,97.0,2.7,1.2000000000000028,0.3000000000000007,1.3000000000000007,-1.0,-0.09999999999999432,0.0,-0.2481902611427641,,,,,,3.3907230949099674,56.53710247349823,,,True
36008,2018,26487,-0.0012451187301066487,,,11053.0,28720.0,15050.0,0.12728245940754215,0.09763846956391607,,6.6,17.2,-0.6000000000000005,-2.6999999999999993,2.0999999999999988,28.1,2.3,-1.6999999999999993,-0.20000000000000018,44.3,27.1,20.2,16.0,97.6,2.6,1.1999999999999957,1.3000000000000007,1.3000000000000007,-0.3999999999999986,-0.10000000000000853,0.0,0.7772867260221928,,,,,,,,,,False
36026,2018,24362,-0.029205651403007266,814.9869281045752,-6.878714188914332e-05,10303.0,26438.0,14350.0,0.0931093616080762,0.10265415406008337,-0.09317814874996534,5.8,21.3,-1.2000000000000002,-2.1999999999999993,0.9999999999999991,29.3,2.4,-2.3000000000000007,-0.30000000000000027,44.4,27.8,21.0,16.1,96.9,2.5,1.2999999999999972,-0.1999999999999993,1.3999999999999986,-0.5,0.30000000000001137,0.0,-0.7672797809624117,,,,,,2.7743711146611605,80.56537102473499,,,True
36038,2018,82802,0.0031813067758420816,1043.7166666666667,-0.06147054590801152,12335.0,30571.0,16450.0,0.08684188109213013,0.08894748601649612,-0.14831242700014166,13.1,19.5,-1.4000000000000004,-1.1000000000000014,-0.29999999999999893,32.9,2.7,-1.5,-0.2999999999999998,43.9,29.1,20.5,16.7,96.2,2.5,0.8999999999999986,0.5,1.1999999999999993,-0.10000000000000142,-0.3999999999999915,0.0,0.03034556206178346,,,,,,3.072666906545419,66.43109540636043,,,True
36045,2018,29194,-0.01708282189739366,883.7225563909775,-0.021363711602498458,11165.0,31188.0,16450.0,0.12247382317368802,0.1365755350057507,-0.14383753477618647,6.4,13.6,-0.5999999999999996,-2.5000000000000018,1.9000000000000021,25.3,2.0,-2.0,-0.3999999999999999,45.3,21.4,22.3,15.0,98.3,2.8,1.0999999999999943,1.7999999999999972,1.6000000000000014,-0.40000000000000036,-0.10000000000000853,-0.10000000000000009,1.1563256986508514,,,,,,2.5501805205588037,87.27915194346289,,,True
36057,2018,293642,-0.0015517068482532295,1408.402106270943,0.07577393793559067,12537.0,32800.0,16800.0,0.07080629473380712,0.11000089521432849,0.004967643201783556,12.2,16.7,-1.4000000000000004,-1.3000000000000007,-0.09999999999999964,31.1,2.5,-1.3999999999999986,-0.2999999999999998,45.0,26.8,22.3,15.6,95.1,2.6,0.8999999999999986,0.6999999999999993,1.1999999999999993,0.0,-0.7000000000000028,0.0,0.23459172658927563,,,,,,3.864517974523929,39.2226148409894,,,True
36060,2018,37519,0.000986653591327492,898.4563573883161,0.07049132602687577,10262.0,26624.0,14350.0,0.10490586686618025,0.1582240052148942,-0.03441454083930448,6.0,22.3,-1.0999999999999996,-3.3000000000000007,2.200000000000001,30.3,2.4,-2.599999999999998,-0.20000000000000018,44.1,26.4,20.8,16.1,96.1,2.6,1.0,0.29999999999999716,1.3000000000000007,-0.29999999999999716,-0.6000000000000085,0.0,-0.2184671094503179,,,,,,3.0371496456185563,68.19787985865725,,,True
37274,2018,143978,-0.016941620561625587,1443.249912891986,-0.040039199559878356,12595.0,28466.0,15750.0,0.0707240805015867,0.09309042306601203,-0.11076328006146505,12.8,20.4,-2.0,-0.7000000000000028,-1.2999999999999972,33.6,2.9,-1.5,-0.10000000000000009,47.3,35.7,26.9,14.5,94.7,2.2,0.6999999999999957,0.9000000000000057,1.1999999999999993,-0.1999999999999993,-0.7999999999999972,-0.09999999999999964,0.42609939753429643,,,,,,4.563074972257385,22.614840989399298,,,True
38001,2018,47280,0.04046514195605104,1896.3298245614035,0.29229672755966757,9105.0,25143.0,12250.0,0.1231516217490993,0.12136085700426753,0.16914510581056827,5.8,32.0,-0.5,-3.200000000000003,2.700000000000003,35.6,3.0,-2.1000000000000014,-0.3999999999999999,38.5,30.3,10.2,17.3,53.9,2.6,0.7999999999999972,-0.3999999999999986,0.7999999999999989,-0.5,0.10000000000000142,0.0,-0.7253577262197362,,,,,,6.787960235871866,2.826855123674912,,,True
38006,2018,79448,-0.006023509829660048,1562.5127620783956,0.27343285944467466,8452.0,22930.0,11550.0,0.14762524293739357,0.12921173148000625,0.1258076165072811,3.9,34.8,-0.10000000000000009,-4.400000000000006,4.300000000000006,34.0,3.0,-2.6000000000000014,-0.6000000000000001,39.3,32.8,11.7,17.2,61.9,2.6,0.29999999999999716,-2.6000000000000014,0.29999999999999893,0.0,0.0,0.10000000000000009,-2.7025251912967128,,,,,,6.132845555475604,5.30035335689046,,,True
