cod_ine,anio,renta_media,fuente
29902,2018,22241.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29902,2019,22726.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29902,2020,22959.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29902,2021,24074.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29902,2022,24595.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29902,2023,26582.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2015,17529.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2016,17733.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2017,18624.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2018,19907.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2019,19841.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2020,20420.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2021,21739.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2022,23581.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29903,2023,25537.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2015,15311.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2016,16676.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2017,16692.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2018,18619.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2019,18880.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2020,18661.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2021,18789.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2022,20110.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
29904,2023,21097.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2015,21017.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2016,21569.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2017,22820.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2018,23756.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2019,24891.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2020,25076.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2021,25466.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2022,27234.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30001,2023,29240.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2015,23522.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2016,23597.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2017,24574.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2018,25540.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2019,29412.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2020,28467.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2021,27965.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2022,29154.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30002,2023,30917.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2015,22373.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2016,23222.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2017,24222.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2018,25027.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2019,26011.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2020,26394.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2021,27392.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2022,28446.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30003,2023,30995.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2015,19713.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2016,19855.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2017,21653.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2018,22241.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2019,23451.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2020,24873.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2021,24411.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2022,25287.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30004,2023,26845.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2015,23875.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2016,24567.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2017,25321.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2018,26324.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2019,27895.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2020,28292.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2021,29393.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2022,30763.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30005,2023,32961.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2015,24236.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2016,24760.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2017,25128.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2018,26274.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2019,27500.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2020,27641.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2021,28231.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2022,30088.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30006,2023,32216.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2015,23110.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2016,23699.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2017,24702.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2018,25514.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2019,26805.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2020,27063.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2021,28106.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2022,29647.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30007,2023,31273.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2015,25381.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2016,25937.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2017,26601.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2018,27377.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2019,29115.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2020,28993.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2021,29615.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2022,31747.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30008,2023,33652.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2015,23094.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2016,23855.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2017,24698.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2018,25480.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2019,26661.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2020,27316.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2021,28328.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2022,30088.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30009,2023,31870.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2015,22023.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2016,23060.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2017,24556.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2018,25189.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2019,26571.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2020,26943.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2021,27980.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2022,29179.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30010,2023,31196.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2015,21572.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2016,21947.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2017,22972.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2018,23733.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2019,24892.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2020,25626.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2021,26698.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2022,27786.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30011,2023,29211.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2015,21443.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2016,22291.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2017,22897.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2018,23794.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2019,25263.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2020,25861.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2021,26651.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2022,27668.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30012,2023,29822.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2015,21262.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2016,21522.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2017,22178.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2018,23259.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2019,24384.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2020,24923.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2021,26132.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2022,26999.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30013,2023,28646.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2015,21259.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2016,21444.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2017,22691.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2018,23623.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2019,25118.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2020,25836.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2021,26534.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2022,27661.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30014,2023,29919.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2015,23210.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2016,23619.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2017,24568.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2018,25658.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2019,26795.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2020,27528.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2021,28609.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2022,29724.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30015,2023,31850.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2015,27499.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2016,28169.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2017,28835.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2018,30052.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2019,31411.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2020,31459.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2021,32527.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2022,34201.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30016,2023,36484.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2015,20239.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2016,20645.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2017,21654.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2018,22654.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2019,23931.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2020,24591.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2021,25860.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2022,26373.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30017,2023,28425.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2015,22331.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2016,23219.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2017,24373.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2018,25711.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2019,27189.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2020,27753.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2021,28784.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2022,30109.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30018,2023,32182.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2015,24245.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2016,24260.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2017,25350.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2018,26645.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2019,27648.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2020,28636.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2021,29439.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2022,30539.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30019,2023,32381.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2015,20275.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2016,20848.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2017,22175.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2018,23108.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2019,24054.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2020,23763.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2021,24375.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2022,25558.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30020,2023,27619.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2015,23157.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2016,23768.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2017,24972.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2018,25777.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2019,27288.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2020,27869.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2021,28746.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2022,29779.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30021,2023,32584.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2015,21248.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2016,22486.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2017,23512.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2018,24707.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2019,26192.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2020,26745.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2021,27710.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2022,28542.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30022,2023,30781.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2015,24145.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2016,24441.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2017,25751.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2018,25926.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2019,27135.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2020,28060.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2021,28680.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2022,29733.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30023,2023,31392.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2015,26137.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2016,26156.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2017,27149.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2018,28507.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2019,30007.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2020,30468.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2021,31561.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2022,32974.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30024,2023,35178.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2015,22324.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2016,23113.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2017,23677.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2018,24399.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2019,25672.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2020,26367.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2021,27740.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2022,28692.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30025,2023,30278.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2015,19597.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2016,19794.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2017,21195.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2018,22129.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2019,23406.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2020,23511.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2021,24240.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2022,25171.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30026,2023,27662.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2015,28815.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2016,29540.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2017,30226.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2018,32070.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2019,33601.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2020,33782.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2021,35520.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2022,37731.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30027,2023,39382.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2015,20485.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2016,20949.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2017,21684.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2018,22587.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2019,23749.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2020,24308.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2021,24714.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2022,25297.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30028,2023,26888.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2015,21025.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2016,21426.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2017,22658.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2018,23648.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2019,26213.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2020,25469.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2021,26470.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2022,27085.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30029,2023,29272.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2015,28979.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2016,29812.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2017,30582.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2018,31812.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2019,33224.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2020,33461.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2021,34694.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2022,36450.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30030,2023,38682.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2015,22496.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2016,22724.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2017,22669.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2018,23575.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2019,23622.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2020,22836.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2021,24171.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2022,26844.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30031,2023,28732.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2015,19838.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2016,20564.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2017,21308.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2018,22385.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2019,24414.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2020,24670.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2021,25904.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2022,25857.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30032,2023,28025.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2015,22783.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2016,23302.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2017,23977.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2018,25030.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2019,26381.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2020,26932.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2021,27953.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2022,29288.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30033,2023,31561.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2015,21208.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2016,21324.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2017,22118.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2018,22256.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2019,23352.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2020,23420.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2021,24584.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2022,26123.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30034,2023,27808.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2015,24186.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2016,26240.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2017,26969.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2018,27676.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2019,28690.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2020,28835.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2021,29784.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2022,30980.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30035,2023,33881.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2015,22664.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2016,23440.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2017,24389.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2018,25337.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2019,26454.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2020,26467.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2021,26644.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2022,28234.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30036,2023,30444.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
30037,2015,23974.0,"INE, Atlas de distribución de renta de los hogares, tabla 30824"
