cod_ine,anio_base,horizonte_climatico,escenario_climatico,tipo_valor_climatico,proyeccion_duracion_max_ola_calor_dias,proyeccion_grados_dia_refrigeracion,proyeccion_racha_seca_max_dias,tendencia_asequibilidad,tendencia_turismo,tendencia_especulacion,tendencia_gentrificacion,percentil_proyeccion_duracion_max_ola_calor_dias,percentil_proyeccion_grados_dia_refrigeracion,percentil_proyeccion_racha_seca_max_dias,percentil_tendencia_asequibilidad,percentil_tendencia_turismo,percentil_tendencia_especulacion,percentil_tendencia_gentrificacion,score_riesgo_climatico,n_tendencias_validas,score_tendencia_presion,elegible_score,score_riesgo_futuro,metodo,version_metodologia
09059,2023,2041-2060,SSP2-4.5,ANOMALY,10.211666555404662,68.5036226272583,11.133000144958498,0.0476086203031407,1.7486338797814214,,-0.4254066110317502,14.56953642384106,19.5364238410596,32.11920529801324,53.77049180327869,82.62295081967213,,43.46289752650177,22.075055187637968,3,59.952113383150866,True,37.22587846584313,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
09219,2023,2041-2060,SSP2-4.5,ANOMALY,7.428333330154419,80.845252494812,8.974333114624024,-0.5981448318182494,-0.4234972677595628,,3.886925795052995,8.278145695364238,21.85430463576159,17.880794701986755,35.40983606557377,37.21311475409836,,84.09893992932862,16.004415011037526,3,52.240630249666914,True,30.498901106489285,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
10037,2023,2041-2060,SSP2-4.5,ANOMALY,20.310040610011033,220.71881750153335,23.161056837221473,-1.249695881364769,-1.5573770491803258,,3.129129357329518,36.42384105960265,91.72185430463576,91.05960264900662,20.983606557377048,20.0,,80.56537102473499,73.06843267108168,3,40.51632586070401,True,60.04758994693061,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
10148,2023,2041-2060,SSP2-4.5,ANOMALY,25.098703845342,237.5125480651855,24.72611124250624,-1.207066480477453,1.9125683060109275,,-1.1788061856453496,76.15894039735099,97.68211920529801,94.03973509933775,22.295081967213115,83.93442622950819,,33.56890459363957,89.29359823399558,3,46.5994709301203,True,72.21594731244546,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11004,2023,2041-2060,SSP2-4.5,ANOMALY,22.49222189585368,60.55253995259602,23.029999923706058,-0.3410948658224529,2.923497267759564,,9.454021975439217,57.28476821192053,17.880794701986755,89.40397350993378,39.67213114754098,92.78688524590164,,99.64664310954063,54.85651214128035,3,77.36855316766109,True,63.86132855183264,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11006,2023,2041-2060,SSP2-4.5,ANOMALY,18.525302969325672,182.2131634452126,20.501969892328436,-3.1578699247314077,1.4480874316939905,,-0.9422850412249772,30.794701986754966,72.18543046357615,66.88741721854305,2.622950819672131,78.0327868852459,,37.102473498233216,56.622516556291394,3,39.25273706771708,True,49.67460476086167,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11012,2023,2041-2060,SSP2-4.5,ANOMALY,,,,-0.2491862659422228,-0.0273224043715885,,1.9994124214113629,,,,42.622950819672134,42.131147540983605,,68.19787985865725,,3,50.983992739771,False,,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11015,2023,2041-2060,SSP2-4.5,ANOMALY,12.382381091799054,121.96987915039062,23.542857360839843,-0.986872263599886,0.8606557377049147,,-0.5249506008354482,15.894039735099337,36.75496688741722,92.71523178807946,27.868852459016395,68.52459016393442,,41.696113074204945,48.45474613686534,3,46.02985189905192,True,47.48478844173997,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11020,2023,2041-2060,SSP2-4.5,ANOMALY,16.89144609114703,167.29028693367454,20.294583228055167,0.1390826648064183,1.3934426229508223,,8.00942285041225,26.821192052980134,65.89403973509934,63.90728476821192,56.39344262295082,77.04918032786885,,98.58657243816255,52.2075055187638,3,77.34306512966073,True,62.26172936312257,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11022,2023,2041-2060,SSP2-4.5,ANOMALY,27.370555480321247,78.62501312891644,24.926666005452475,-2.8948765154112035,1.5846994535519123,,-0.6700264534939843,88.74172185430463,20.52980132450331,94.37086092715232,5.245901639344262,80.0,,40.28268551236749,67.88079470198676,3,41.84286238390392,True,57.46562177475362,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11027,2023,2041-2060,SSP2-4.5,ANOMALY,8.615833266576132,117.55439027150472,21.698611068725587,-0.7656258399560931,0.9562841530054628,,6.263731214862705,11.258278145695364,34.10596026490066,78.80794701986756,31.80327868852459,71.14754098360656,,95.0530035335689,41.39072847682119,3,66.0012744019,True,51.234946846852715,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11028,2023,2041-2060,SSP2-4.5,ANOMALY,11.77000000660236,132.7987753061148,23.23141012925368,-0.7898974685744079,2.131147540983614,,4.713095924283053,15.562913907284768,42.05298013245033,91.72185430463576,30.81967213114754,85.90163934426229,,89.39929328621908,49.779249448123615,3,68.7068682538763,True,57.35029697042469,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11030,2023,2041-2060,SSP2-4.5,ANOMALY,6.475833487510681,90.16301259994506,22.52791757583618,0.2584247200041822,0.819672131147539,,5.404306159282136,6.953642384105961,24.503311258278146,86.75496688741723,59.34426229508197,67.21311475409836,,91.1660777385159,39.40397350993378,3,72.57448492923207,True,52.67217807765309,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11031,2023,2041-2060,SSP2-4.5,ANOMALY,,,,-0.9959234622088048,3.9617486338797834,,6.36566974166128,,,,27.540983606557376,96.72131147540983,,95.40636042402826,,3,73.22288516866516,False,,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11032,2023,2041-2060,SSP2-4.5,ANOMALY,8.534999895095826,124.95561970302036,20.42785720825195,-1.4657163520620884,2.4316939890710403,,-0.8752654398385626,10.596026490066226,39.40397350993378,65.23178807947019,18.688524590163933,88.52459016393442,,38.16254416961131,38.41059602649006,3,48.45855297456989,True,42.429778805721995,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
11033,2023,2041-2060,SSP2-4.5,ANOMALY,29.18619050979614,99.55647859573364,23.459999683925084,-2.9757349248200464,0.3278688524590194,,3.8869257950530023,94.37086092715232,27.814569536423843,92.3841059602649,4.262295081967213,57.540983606557376,,84.45229681978799,71.52317880794702,3,48.75185850277086,True,62.41465068587655,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12009,2023,2041-2060,SSP2-4.5,ANOMALY,25.75166697502136,135.19159030914307,15.072499847412107,-0.4918032786885196,0.8743169398907066,,,80.13245033112582,43.70860927152318,36.09271523178808,37.049180327868854,69.18032786885246,,,53.311258278145694,2,53.114754098360656,True,53.23265660623168,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12027,2023,2041-2060,SSP2-4.5,ANOMALY,25.744444576899213,131.01284001668293,12.102777735392252,-0.3278688524590194,1.1202185792349746,,,79.80132450331126,40.06622516556291,34.10596026490066,40.65573770491803,73.77049180327869,,,51.324503311258276,2,57.213114754098356,True,53.67994788839431,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12032,2023,2041-2060,SSP2-4.5,ANOMALY,25.67999997138977,115.6061357498169,15.718333339691162,-0.1576431695795825,1.939890710382508,,-1.5312131919905738,79.13907284768212,32.78145695364238,38.741721854304636,45.90163934426229,84.26229508196721,,30.035335689045937,50.220750551876385,3,53.39975670509182,True,51.49235301316256,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12040,2023,2041-2060,SSP2-4.5,ANOMALY,23.68055559794108,120.56026611328124,15.825555737813314,0.1625000344805706,0.3278688524590182,,2.471827515057349,67.88079470198676,36.09271523178808,39.0728476821192,57.377049180327866,57.049180327868854,,74.5583038869258,47.682119205298015,3,62.99484446504084,True,53.807209309195144,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12084,2023,2041-2060,SSP2-4.5,ANOMALY,23.06400008201599,148.32462448120117,14.68300033569336,-0.0546448087431675,1.762295081967213,,,63.90728476821192,51.98675496688742,35.43046357615894,49.50819672131148,82.95081967213115,,,50.44150110375276,2,66.22950819672131,True,56.756703940940184,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12126,2023,2041-2060,SSP2-4.5,ANOMALY,21.527222204208375,124.80654589335124,14.42888921101888,-0.2981810809245111,0.2732240437158471,,-7.413382164864552,47.019867549668874,39.0728476821192,35.09933774834437,41.967213114754095,55.73770491803279,,2.4734982332155475,40.39735099337748,3,33.39280542200081,True,37.595532764826814,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12135,2023,2041-2060,SSP2-4.5,ANOMALY,26.438333320617676,132.79339981079102,15.6375,0.4362478615495977,1.8579234972677596,,-5.675151130380061,83.7748344370861,41.72185430463576,38.41059602649007,64.26229508196721,83.60655737704919,,6.713780918727915,54.63576158940398,3,51.527544459248105,True,53.39247473734163,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
12138,2023,2041-2060,SSP2-4.5,ANOMALY,26.911110790570575,148.11028480529785,11.072222232818604,-0.4757818447439964,1.22950819672131,,-2.9542099567556477,86.75496688741723,51.65562913907285,31.788079470198674,37.377049180327866,74.75409836065573,,19.434628975265017,56.73289183222959,3,43.855258838749535,True,51.58183863483757,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
13005,2023,2041-2060,SSP2-4.5,ANOMALY,24.523782040522647,231.7785880455604,16.782628037379336,-0.5942188495626418,2.2677595628415306,,-1.203195526930583,73.17880794701986,96.35761589403974,42.05298013245033,35.73770491803279,87.21311475409836,,32.86219081272085,70.52980132450331,3,51.937670161617326,True,63.092948859348915,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
13034,2023,2041-2060,SSP2-4.5,ANOMALY,25.722500034740996,225.8743215833391,20.619642748151502,-0.8916084619957504,1.092896174863386,,2.603605409785395,79.47019867549669,94.37086092715232,68.21192052980132,28.852459016393443,72.78688524590164,,75.61837455830388,80.68432671081678,3,59.08590627353299,True,72.04495853590326,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
13071,2023,2041-2060,SSP2-4.5,ANOMALY,24.112407398223876,213.2687323676215,21.719444953070745,-0.1939743815735362,0.7923497267759568,,-2.5897359040715577,70.86092715231788,88.0794701986755,79.13907284768212,44.59016393442623,66.88524590163935,,21.908127208480565,79.3598233995585,3,44.46117901484871,True,65.40036564567458,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
13082,2023,2041-2060,SSP2-4.5,ANOMALY,25.905555476082696,237.6858797709147,17.38833359612359,-1.0946822684353703,0.1639344262295047,,-7.832422586520947,80.79470198675497,98.01324503311258,45.6953642384106,25.901639344262296,50.49180327868852,,1.7667844522968197,74.83443708609272,3,26.053409025082544,True,55.32202586168865,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
13087,2023,2041-2060,SSP2-4.5,ANOMALY,27.014679397069493,242.2602224790133,19.052948746314417,-0.7097261796624943,3.907103825136612,,-4.252893824549032,87.08609271523179,99.50331125827815,52.64900662251656,32.78688524590164,96.06557377049181,,12.720848056537102,79.74613686534217,3,47.19110235764352,True,66.7241230622627,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
14021,2023,2041-2060,SSP2-4.5,ANOMALY,18.661730788304254,236.24237961402304,22.126154063298152,-3.1055882357215805,1.6939890710382493,,0.412249705535924,31.456953642384107,97.35099337748345,82.11920529801324,3.278688524590164,80.98360655737704,,53.71024734982332,70.30905077262693,3,45.990847477263515,True,60.58176945448157,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
14038,2023,2041-2060,SSP2-4.5,ANOMALY,22.910512869174664,221.2048200754019,22.38217940697303,-3.96581989948046,4.098360655737708,,2.37428811462779,60.9271523178808,92.3841059602649,84.43708609271523,0.4918032786885246,97.04918032786885,,73.14487632508833,79.24944812362031,3,56.89528664388191,True,70.30778353172495,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
14056,2023,2041-2060,SSP2-4.5,ANOMALY,22.197666463851927,235.4852145385742,23.000667266845703,-2.928941861130413,5.300546448087431,,-0.6683331395574132,53.64238410596027,96.6887417218543,88.74172185430463,4.918032786885246,98.0327868852459,,40.63604240282685,79.69094922737305,3,47.86228735831933,True,66.95948447975157,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15002,2023,2041-2060,SSP2-4.5,ANOMALY,9.705833387374875,31.61947636604309,10.36583333015442,-0.0546448087431699,0.6284153005464468,,,13.57615894039735,10.927152317880795,28.807947019867548,49.01639344262295,62.950819672131146,,,17.770419426048566,2,55.983606557377044,True,33.055694278579956,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15005,2023,2041-2060,SSP2-4.5,ANOMALY,8.619999917348226,10.846590344111124,9.713888867696124,-0.0740022012396437,-0.5737704918032793,,2.102304629946257,11.589403973509933,1.6556291390728477,25.165562913907284,48.52459016393443,34.75409836065574,,69.6113074204947,12.803532008830024,3,50.96333198169496,True,28.067451997976,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15019,2023,2041-2060,SSP2-4.5,ANOMALY,8.041666666666668,13.556164447466532,9.38166661262512,-1.4727461752830249,2.5409836065573783,,6.378059690925355,9.602649006622517,2.6490066225165565,23.509933774834437,18.0327868852459,89.50819672131148,,95.75971731448763,11.920529801324504,3,67.766900307015,True,34.259078003600706,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15030,2023,2041-2060,SSP2-4.5,ANOMALY,15.835000038146973,14.661813592910766,9.141666316986084,-1.136326641373795,1.2704918032786892,,5.291857344223675,24.172185430463575,3.642384105960265,20.86092715231788,24.918032786885245,75.40983606557377,,90.81272084805654,16.225165562913904,3,63.71352990017186,True,35.22051129781709,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15031,2023,2041-2060,SSP2-4.5,ANOMALY,14.322500133514405,17.89206657409668,8.360000085830688,0.9387005511987252,-1.7759562841530054,,5.814877033089398,19.205298013245034,5.629139072847682,11.589403973509933,76.06557377049181,17.37704918032787,,92.57950530035336,12.141280353200884,3,62.00737608372435,True,32.08771864541027,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15036,2023,2041-2060,SSP2-4.5,ANOMALY,15.649999856948853,7.708178234100342,6.744999837875366,0.8020622139836661,2.6775956284152924,,0.962532071997964,23.178807947019866,0.4966887417218543,3.3112582781456954,73.77049180327869,90.81967213114754,,57.95053003533569,8.995584988962472,3,74.18023132325398,True,35.06944352267908,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15054,2023,2041-2060,SSP2-4.5,ANOMALY,14.809999990463258,11.365405178070068,6.570000028610229,0.2683967637915359,-2.0218579234972673,,7.891637220259128,20.86092715231788,1.9867549668874172,2.3178807947019866,59.67213114754098,15.081967213114755,,97.87985865724382,8.388520971302428,3,57.54465233929985,True,28.050973518501397,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15058,2023,2041-2060,SSP2-4.5,ANOMALY,17.610833382606508,14.752652162313462,7.612499713897705,2.6886686799811312,-1.0928961748633816,,1.8366834656008135,28.807947019867548,3.9735099337748343,8.609271523178808,97.04918032786885,27.540983606557376,,67.49116607773851,13.796909492273732,3,64.02711000405492,True,33.88898969698621,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15073,2023,2041-2060,SSP2-4.5,ANOMALY,8.174999888737997,26.138798189163207,11.49444440205892,0.628083113259251,2.295081967213119,,1.1484098939929304,9.933774834437086,9.933774834437086,32.78145695364238,68.52459016393442,87.54098360655738,,59.71731448763251,17.549668874172184,3,71.92762941937477,True,39.30085309225322,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
15078,2023,2041-2060,SSP2-4.5,ANOMALY,9.511363636363637,34.07428520376032,9.59803026372736,-1.112188338523611,-3.0054644808743234,,1.705767634053565,12.251655629139073,11.920529801324504,24.172185430463575,25.24590163934426,9.180327868852459,,65.7243816254417,16.11479028697572,3,33.38353704454614,True,23.022288990003887,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
16078,2023,2041-2060,SSP2-4.5,ANOMALY,21.285849072798243,96.79003627705124,12.052672965571563,-1.1777628829284486,0.1092896174863362,,2.0203159328037117,43.37748344370861,26.490066225165563,33.77483443708609,23.60655737704918,47.540983606557376,,68.55123674911661,34.54746136865342,3,46.56625924424105,True,39.354980518888475,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17023,2023,2041-2060,SSP2-4.5,ANOMALY,21.07916688919067,93.52755279541016,10.929999923706054,-1.0614837145182443,-0.4644808743169477,,0.1846563644554152,42.05298013245033,25.496688741721854,30.794701986754966,26.557377049180328,36.0655737704918,,51.9434628975265,32.78145695364238,3,38.18880457239954,True,34.94439600114525,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17066,2023,2041-2060,SSP2-4.5,ANOMALY,24.803333234786987,160.93842449188233,7.797500610351563,-1.8914908954761749,0.1775956284153027,,-9.738208735418365,74.17218543046357,60.264900662251655,9.271523178807946,13.114754098360656,51.14754098360656,,0.35335689045936397,47.902869757174386,3,21.538550657475525,True,37.35714211729484,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17079,2023,2041-2060,SSP2-4.5,ANOMALY,20.825833201408383,141.82613143920898,9.295000171661377,-0.0162196605456757,-0.6557377049180364,,-1.3616154493996888,39.735099337748345,47.682119205298015,22.516556291390728,51.47540983606557,33.77049180327869,,32.50883392226148,36.64459161147903,3,39.25157852053525,True,37.68738637510152,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17095,2023,2041-2060,SSP2-4.5,ANOMALY,20.241666388511657,91.3389615058899,10.50666675567627,-0.7546001011608034,-0.6830601092896156,,-1.7351216484922225,36.09271523178808,25.165562913907284,29.13907284768212,32.131147540983605,33.114754098360656,,28.62190812720848,30.132450331125824,3,31.289269922184246,True,30.595178167549193,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17114,2023,2041-2060,SSP2-4.5,ANOMALY,16.109166622161865,97.45866947174072,7.409166240692139,2.4929708575553793,0.2459016393442574,,-4.4479906784705605,25.165562913907284,27.1523178807947,7.28476821192053,95.40983606557377,53.77049180327869,,11.66077738515901,19.867549668874172,3,53.61370175133715,True,33.366010501859364,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
17155,2023,2041-2060,SSP2-4.5,ANOMALY,21.30166697502136,155.9074668884277,9.823333358764648,-0.323184240531244,-3.224043715846997,,-7.357933151827609,43.70860927152318,57.615894039735096,25.496688741721854,40.98360655737705,7.868852459016393,,2.8268551236749118,42.27373068432671,3,17.226438046689452,True,32.25481362927181,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
18017,2023,2041-2060,SSP2-4.5,ANOMALY,21.692500042915345,89.92678585052491,20.417499923706053,-0.0546448087431699,0.6284153005464503,,,47.682119205298015,24.172185430463575,64.90066225165563,49.01639344262295,63.60655737704918,,,45.58498896247241,2,56.31147540983606,True,49.87558354141787,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
18087,2023,2041-2060,SSP2-4.5,ANOMALY,31.101111157735183,186.70897699991863,19.603334299723308,-1.1469037826565498,-0.0819672131147513,,1.01412626438786,97.35099337748345,73.84105960264901,56.29139072847682,24.59016393442623,40.98360655737705,,58.303886925795055,75.82781456953643,3,41.29255247253278,True,62.01370973073497,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
18140,2023,2041-2060,SSP2-4.5,ANOMALY,22.63555541038513,85.08507849375407,21.76694424947103,-2.734752334520502,5.409836065573774,,2.335663985164018,59.602649006622514,22.8476821192053,80.13245033112582,5.573770491803279,98.36065573770492,,72.08480565371025,54.194260485651206,3,58.67307729440614,True,55.98578720915318,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
19046,2023,2041-2060,SSP2-4.5,ANOMALY,21.646667003631592,179.58449630737306,16.20833377838135,-0.2459016393442633,-1.9398907103825147,,,47.35099337748344,69.86754966887418,40.397350993377486,42.950819672131146,15.737704918032787,,,52.53863134657837,2,29.34426229508197,True,43.26088372597981,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
19130,2023,2041-2060,SSP2-4.5,ANOMALY,21.310454507307572,149.48934607072312,15.327272831309926,1.0460248439854265,-0.3551912568306014,,-0.5578986030371027,44.03973509933775,52.317880794701985,36.42384105960265,78.0327868852459,37.704918032786885,,40.98939929328622,44.26048565121412,3,52.242368070439674,True,47.453238618904344,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
20030,2023,2041-2060,SSP2-4.5,ANOMALY,3.1183332920074465,32.728183555603025,6.663333511352539,-1.8712854080982453,5.710382513661202,,8.821500061145542,0.4966887417218543,11.589403973509933,2.980132450331126,13.442622950819672,99.50819672131148,,99.64664310954063,5.022075055187638,3,70.86582092722392,True,31.359573404002152,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
20045,2023,2041-2060,SSP2-4.5,ANOMALY,3.0250001192092895,25.42510004043579,3.1449997186660767,-1.0595674017689611,3.770491803278688,,7.914084071907159,0.4966887417218543,8.609271523178808,0.4966887417218543,26.885245901639344,95.40983606557377,,98.23321554770318,3.200883002207506,3,73.5094325049721,True,31.32430280331334,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
20067,2023,2041-2060,SSP2-4.5,ANOMALY,2.9433332443237306,27.20901699066162,3.0183329582214355,-0.2097791379066909,1.4617486338797794,,4.770318021201414,0.4966887417218543,10.264900662251655,0.4966887417218543,43.9344262295082,78.36065573770492,,89.75265017667844,3.752759381898455,3,70.68257738129718,True,30.524686581657946,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
20069,2023,2041-2060,SSP2-4.5,ANOMALY,3.629999995231629,18.69701156616211,2.979999828338623,0.0057302307040712,0.2185792349726749,,5.635226900643897,1.9867549668874172,5.960264900662252,0.4966887417218543,52.459016393442624,52.78688524590164,,91.87279151943463,2.814569536423841,3,65.7062310529263,True,27.971234143024823,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
21041,2023,2041-2060,SSP2-4.5,ANOMALY,8.812083399295807,140.73160371780395,21.46833324432373,-0.1028511900922583,2.6502732240437155,,4.0483500357218745,11.920529801324504,46.35761589403973,78.1456953642384,47.540983606557376,90.49180327868852,,85.15901060070671,45.47461368653421,3,74.39726582865087,True,57.043674543380874,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
21044,2023,2041-2060,SSP2-4.5,ANOMALY,10.17999999182565,151.98479494367328,22.410476248604912,-1.202185792349726,-0.1912568306010911,,,14.23841059602649,53.973509933774835,85.09933774834437,22.950819672131146,39.18032786885246,,,51.1037527593819,2,31.065573770491802,True,43.08848116382586,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
22125,2023,2041-2060,SSP2-4.5,ANOMALY,18.36452383995056,163.56384195600236,7.564285673413957,2.5550849568986997,-0.6693989071038271,,3.2041993950024192,29.801324503311257,63.24503311258278,8.278145695364238,96.06557377049181,33.442622950819676,,81.62544169611307,33.77483443708609,3,70.37787947247485,True,48.4160524512416,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
23005,2023,2041-2060,SSP2-4.5,ANOMALY,23.516121215820313,239.9146860296076,22.4818183482777,-2.464549598173067,2.2540983606557377,,-2.0311263009519394,66.88741721854305,99.50331125827815,86.09271523178808,8.19672131147541,86.88524590163935,,25.08833922261484,84.16114790286976,3,40.05676881190987,True,66.5193962664858,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
23050,2023,2041-2060,SSP2-4.5,ANOMALY,23.85925936963823,218.5447035047743,23.055832947625056,-2.580223229856994,2.9234972677595623,,6.595995288574805,69.20529801324503,91.05960264900662,90.39735099337749,7.213114754098361,92.45901639344262,,96.81978798586573,83.5540838852097,3,65.49730637780225,True,76.33137288224673,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
23055,2023,2041-2060,SSP2-4.5,ANOMALY,23.85309530666896,239.29806714739115,23.290714699881416,-2.1195620691652675,3.224043715846994,,1.531213191990581,68.87417218543047,98.67549668874172,92.05298013245033,11.475409836065573,93.77049180327869,,63.957597173144876,86.53421633554085,3,56.40116627082971,True,74.48099630965639,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
23092,2023,2041-2060,SSP2-4.5,ANOMALY,27.212380930355614,228.800656073434,23.047738048008508,-3.082057322340007,2.049180327868856,,6.776473270261027,88.0794701986755,95.36423841059603,90.06622516556291,3.6065573770491803,85.24590163934427,,97.52650176678445,91.16997792494482,3,62.1263202610593,True,79.55251485939061,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
24089,2023,2041-2060,SSP2-4.5,ANOMALY,15.675,82.56019477844238,16.70749988555908,-0.8198134281252657,0.3688524590163927,,1.0412676028752188,23.509933774834437,22.516556291390728,41.72185430463576,30.491803278688526,58.36065573770492,,59.01060070671378,29.24944812362031,3,49.287686574369076,True,37.26474350391982,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
24115,2023,2041-2060,SSP2-4.5,ANOMALY,14.52089751316951,65.05955194693345,13.677051192063551,0.1279452376755401,0.4371584699453568,,-1.0600706713780923,20.198675496688743,18.874172185430464,34.7682119205298,55.73770491803279,59.34426229508197,,34.45229681978799,24.61368653421634,3,49.84475467763425,True,34.706113791583505,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
24142,2023,2041-2060,SSP2-4.5,ANOMALY,15.619444481531778,75.75663356781006,15.409444363911948,-0.4667979686806068,-3.224043715846995,,-4.745598057073467,22.185430463576157,19.867549668874172,36.75496688741722,37.704918032786885,8.19672131147541,,9.89399293286219,26.269315673289185,3,18.598544092374826,True,23.20100704092344,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
25120,2023,2041-2060,SSP2-4.5,ANOMALY,21.383518642849392,214.64306115044488,9.042037052578396,0.5436900330295487,-4.644808743169397,,-0.4922510564822211,45.033112582781456,89.73509933774834,18.874172185430464,66.88524590163935,2.622950819672131,,42.04946996466431,51.21412803532008,3,37.18588889532526,True,45.60283237932215,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
26089,2023,2041-2060,SSP2-4.5,ANOMALY,7.550555578867595,112.91673698425294,7.365555381774902,0.6876203481968337,-1.639344262295081,,4.100966348772117,8.609271523178808,32.450331125827816,6.622516556291391,70.49180327868852,18.360655737704917,,85.51236749116607,15.894039735099335,3,58.12160883585317,True,32.78506737540087,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
27028,2023,2041-2060,SSP2-4.5,ANOMALY,9.626666657129922,41.39420778910319,11.4544442431132,1.101082826365129,0.9289617486338784,,6.097433817992233,12.913907284768213,13.907284768211921,32.450331125827816,79.34426229508196,70.81967213114754,,93.63957597173145,19.757174392935983,3,81.26783679932032,True,44.36143935548972,anomalias_climaticas_60_tendencias_activas_40_percentiles_v2,2.0
