cod_ine,nombre,score_asequibilidad,asequibilidad_disponible,score_turismo,turismo_disponible,score_especulacion,especulacion_disponible,score_gentrificacion,gentrificacion_disponible,anio_base,horizonte_climatico,escenario_climatico,tipo_valor_climatico,score_riesgo_futuro,riesgo_futuro_elegible_origen,version_riesgo_futuro,riesgo_futuro_disponible,capas_actuales_disponibles,capas_ipr5_disponibles,elegible_ipr4_observado,elegible_ipr5_prospectivo,motivo_no_elegible_ipr5,anio_corte,fecha_turismo,tipo_producto
33024,Gijón,38.032786885245905,True,74.91803278688525,True,44.69945355191257,True,52.78688524590164,True,2023,2041-2060,SSP2-4.5,ANOMALY,28.052745737639707,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
33031,Langreo,89.8360655737705,True,27.21311475409836,True,25.792349726775953,True,23.387978142076506,True,2023,2041-2060,SSP2-4.5,ANOMALY,22.85539835033623,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
33037,Mieres,93.11475409836063,True,30.81967213114754,True,39.45355191256831,True,29.398907103825135,True,2023,2041-2060,SSP2-4.5,ANOMALY,23.85294379038531,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
33044,Oviedo,51.14754098360656,True,67.54098360655738,True,72.45901639344262,True,45.24590163934426,True,2023,2041-2060,SSP2-4.5,ANOMALY,29.285941081098432,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
33066,Siero,79.01639344262296,True,35.57377049180327,True,58.14207650273224,True,68.41530054644808,True,2023,2041-2060,SSP2-4.5,ANOMALY,23.904826244137094,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
34120,Palencia,70.81967213114754,True,22.78688524590164,True,25.027322404371585,True,35.84699453551912,True,2023,2041-2060,SSP2-4.5,ANOMALY,38.27395906901399,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35002,Agüimes,55.73770491803279,True,70.81967213114754,True,41.85792349726776,True,47.759562841530055,True,2023,2041-2060,SSP2-4.5,ANOMALY,54.226718220737496,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35004,Arrecife,52.131147540983605,True,81.80327868852459,True,48.852459016393446,True,41.20218579234973,True,2023,2041-2060,SSP2-4.5,ANOMALY,49.28104513231797,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35006,Arucas,70.49180327868852,True,61.47540983606557,True,42.295081967213115,True,53.87978142076503,True,2023,2041-2060,SSP2-4.5,ANOMALY,40.80673425370061,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35011,Ingenio,73.77049180327869,True,63.60655737704918,True,32.56830601092896,True,46.55737704918033,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.16564616050942,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35014,"Oliva, La",4.590163934426229,True,89.8360655737705,True,39.45355191256831,True,46.939890710382514,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.9387688633156,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35016,Palmas de Gran Canaria (Las),40.65573770491803,True,82.45901639344262,True,30.49180327868853,True,62.185792349726775,True,2023,2041-2060,SSP2-4.5,ANOMALY,41.43001882703109,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35017,Puerto del Rosario,64.26229508196721,True,63.11475409836066,True,84.26229508196721,True,39.01639344262295,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.8038037431304,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35019,San Bartolomé de Tirajana,4.918032786885246,True,89.01639344262296,True,32.78688524590164,True,51.91256830601092,True,2023,2041-2060,SSP2-4.5,ANOMALY,50.85334212090092,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35022,Santa Lucía de Tirajana,58.032786885245905,True,69.01639344262296,True,37.814207650273225,True,38.25136612021858,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.52336601689561,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
35026,Telde,53.114754098360656,True,66.22950819672131,True,40.76502732240437,True,59.23497267759563,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.67911938649683,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36008,Cangas,48.19672131147541,True,83.44262295081967,True,15.956284153005464,True,51.36612021857923,True,2023,2041-2060,SSP2-4.5,ANOMALY,32.55998262946477,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36026,Marín,79.34426229508196,True,71.9672131147541,True,61.42076502732241,True,46.885245901639344,True,2023,2041-2060,SSP2-4.5,ANOMALY,36.76131766967313,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36038,Pontevedra,49.83606557377049,True,66.0655737704918,True,42.185792349726775,True,79.78142076502733,True,2023,2041-2060,SSP2-4.5,ANOMALY,42.973983710519725,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36045,Redondela,80.65573770491804,True,60.49180327868852,True,64.04371584699453,True,54.6448087431694,True,2023,2041-2060,SSP2-4.5,ANOMALY,38.81038661844758,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36057,Vigo,39.01639344262295,True,74.26229508196721,True,41.20218579234973,True,64.26229508196721,True,2023,2041-2060,SSP2-4.5,ANOMALY,38.169117198556194,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
36060,Vilagarcía de Arousa,69.18032786885246,True,79.01639344262296,True,56.6120218579235,True,60.10928961748633,True,2023,2041-2060,SSP2-4.5,ANOMALY,36.49100764065703,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
37274,Salamanca,31.147540983606557,True,76.88524590163934,True,20.327868852459016,True,48.251366120218584,True,2023,2041-2060,SSP2-4.5,ANOMALY,37.17280805366759,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38001,Adeje,1.639344262295082,True,95.57377049180327,True,86.66666666666667,True,43.00546448087432,True,2023,2041-2060,SSP2-4.5,ANOMALY,41.98572685216976,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38006,Arona,5.901639344262295,True,96.39344262295084,True,52.34972677595628,True,36.28415300546448,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.4704840924183,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38011,Candelaria,23.27868852459016,True,79.50819672131148,True,66.775956284153,True,45.90163934426229,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.02909564650961,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38017,Granadilla de Abona,32.131147540983605,True,83.27868852459017,True,48.30601092896175,True,54.75409836065574,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.15393664997515,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38023,San Cristóbal Laguna,55.40983606557377,True,71.9672131147541,True,61.85792349726776,True,60.54644808743169,True,2023,2041-2060,SSP2-4.5,ANOMALY,54.37495522777792,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38026,Orotava (La),65.90163934426229,True,62.950819672131146,True,15.081967213114751,True,56.721311475409834,True,2023,2041-2060,SSP2-4.5,ANOMALY,42.85777605743325,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38028,Puerto de la Cruz,7.540983606557377,True,95.24590163934424,True,96.0655737704918,True,63.060109289617486,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.4011790583262,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38031,Realejos (Los),59.34426229508197,True,73.9344262295082,True,51.58469945355191,True,50.60109289617486,True,2023,2041-2060,SSP2-4.5,ANOMALY,42.629296486929455,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
38038,Santa Cruz deTenerife,44.26229508196721,True,72.1311475409836,True,22.62295081967213,True,48.196721311475414,True,2023,2041-2060,SSP2-4.5,ANOMALY,63.99629443926764,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
39016,Camargo,62.622950819672134,True,58.68852459016394,True,8.524590163934427,True,27.978142076502735,True,2023,2041-2060,SSP2-4.5,ANOMALY,19.15393780084983,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
39020,Castro-Urdiales,20.0,True,69.50819672131148,True,20.327868852459016,True,46.885245901639344,True,2023,2041-2060,SSP2-4.5,ANOMALY,26.074766829592164,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
39075,Santander,25.57377049180328,True,86.72131147540983,True,74.75409836065575,True,46.666666666666664,True,2023,2041-2060,SSP2-4.5,ANOMALY,18.886613908013658,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
39087,Torrelavega,72.78688524590164,True,53.9344262295082,True,49.18032786885246,True,45.24590163934426,True,2023,2041-2060,SSP2-4.5,ANOMALY,19.766909769762407,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
40194,Segovia,46.22950819672131,True,44.09836065573771,True,54.64480874316939,True,47.759562841530055,True,2023,2041-2060,SSP2-4.5,ANOMALY,35.31141454135279,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41004,Alcalá de Guadaíra,60.32786885245902,True,19.672131147540984,True,56.721311475409834,True,52.89617486338798,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.045378860912834,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41021,Camas,44.59016393442623,True,41.63934426229508,True,91.58469945355192,True,79.34426229508198,True,2023,2041-2060,SSP2-4.5,ANOMALY,48.717091090068855,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41024,Carmona,61.31147540983606,True,31.639344262295083,True,32.89617486338798,True,45.24590163934426,True,2023,2041-2060,SSP2-4.5,ANOMALY,50.436938269255826,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41034,Coria del Río,60.65573770491803,True,14.262295081967212,True,17.486338797814206,True,60.05464480874317,True,2023,2041-2060,SSP2-4.5,ANOMALY,54.22368451507064,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41038,Dos Hermanas,48.85245901639344,True,25.08196721311475,True,84.04371584699454,True,70.60109289617486,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.87212951074143,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41039,Écija,74.09836065573771,True,21.80327868852459,True,20.21857923497268,True,41.74863387978142,True,2023,2041-2060,SSP2-4.5,ANOMALY,55.54522598639231,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41053,Lebrija,78.0327868852459,True,9.344262295081966,True,58.5792349726776,True,55.62841530054644,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.273368798176094,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41059,Mairena del Aljarafe,50.16393442622951,True,56.065573770491795,True,26.994535519125687,True,45.02732240437158,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.21951157134163,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41065,Morón de la Frontera,75.73770491803279,True,4.754098360655738,True,26.557377049180328,True,47.21311475409836,True,2023,2041-2060,SSP2-4.5,ANOMALY,43.86232546505886,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41069,Palacios y Villafranca (Los),63.9344262295082,True,6.39344262295082,True,15.62841530054645,True,53.551912568306,True,2023,2041-2060,SSP2-4.5,ANOMALY,42.01597976711155,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41081,Rinconada (La),51.80327868852459,True,11.475409836065571,True,73.11475409836065,True,74.86338797814209,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.07314026003885,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41091,Sevilla,21.311475409836067,True,86.39344262295081,True,54.97267759562842,True,62.84153005464481,True,2023,2041-2060,SSP2-4.5,ANOMALY,59.5480407701193,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
41095,Utrera,62.295081967213115,True,6.885245901639345,True,49.83606557377049,True,53.00546448087432,True,2023,2041-2060,SSP2-4.5,ANOMALY,52.401234811810895,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
42173,Soria,80.0,True,42.459016393442624,True,66.55737704918033,True,52.513661202185794,True,2023,2041-2060,SSP2-4.5,ANOMALY,31.340951100741304,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43038,Cambrils,36.39344262295082,True,94.09836065573772,True,56.39344262295082,True,45.95628415300547,True,2023,2041-2060,SSP2-4.5,ANOMALY,49.49983727910718,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43123,Reus,73.44262295081967,True,47.21311475409836,True,56.28415300546448,True,45.90163934426229,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.61014567643875,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43148,Tarragona,63.60655737704918,True,77.04918032786885,True,55.30054644808743,True,63.82513661202186,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.02583278890566,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43155,Tortosa,94.09836065573772,True,35.73770491803279,True,22.841530054644807,True,45.30054644808743,True,2023,2041-2060,SSP2-4.5,ANOMALY,46.03406231014565,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43163,Vendrell (El),42.295081967213115,True,83.27868852459017,True,61.09289617486339,True,54.6448087431694,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.35457055175105,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
43905,Salou,20.327868852459016,True,99.34426229508196,True,39.34426229508197,True,37.377049180327866,True,2023,2041-2060,SSP2-4.5,ANOMALY,40.34958202149603,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
44216,Teruel,77.70491803278688,True,40.65573770491803,True,39.23497267759563,True,35.08196721311475,True,2023,2041-2060,SSP2-4.5,ANOMALY,42.93870837845721,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
45081,Illescas,69.50819672131148,True,16.065573770491802,True,51.36612021857923,True,47.65027322404371,True,2023,2041-2060,SSP2-4.5,ANOMALY,44.0065139507111,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
45165,Talavera de la Reina,87.21311475409836,True,19.50819672131148,True,84.69945355191257,True,46.12021857923497,True,2023,2041-2060,SSP2-4.5,ANOMALY,79.11527493309262,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
45168,Toledo,63.278688524590166,True,66.72131147540983,True,73.224043715847,True,49.39890710382514,True,2023,2041-2060,SSP2-4.5,ANOMALY,70.1130880154432,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46005,Alaquàs,77.04918032786885,True,23.442622950819672,True,67.43169398907104,True,47.759562841530055,True,2023,2041-2060,SSP2-4.5,ANOMALY,48.38085921490654,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46017,Alzira,95.08196721311477,True,27.213114754098363,True,59.56284153005465,True,36.939890710382514,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.36871876574061,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46021,Aldaia,71.14754098360656,True,18.0327868852459,True,65.9016393442623,True,52.56830601092897,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.39759574606027,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46029,Algemesí,98.68852459016394,True,22.295081967213115,True,63.82513661202186,True,16.39344262295082,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.06661288245644,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46078,Burjassot,61.967213114754095,True,67.37704918032787,True,67.65027322404372,True,41.74863387978142,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.83789086101922,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46094,Catarroja,81.31147540983606,True,34.42622950819672,True,79.23497267759564,True,45.13661202185793,True,2023,2041-2060,SSP2-4.5,ANOMALY,63.92508956682227,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46102,Quart de Poblet,67.8688524590164,True,26.72131147540983,True,68.85245901639344,True,79.01639344262294,True,2023,2041-2060,SSP2-4.5,ANOMALY,59.9583337329426,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46110,Xirivella,75.08196721311475,True,50.655737704918025,True,78.46994535519126,True,44.42622950819672,True,2023,2041-2060,SSP2-4.5,ANOMALY,61.086408822144975,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46131,Gandia,67.54098360655738,True,86.72131147540983,True,85.02732240437159,True,42.513661202185794,True,2023,2041-2060,SSP2-4.5,ANOMALY,50.14394935946791,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46145,Xàtiva,91.14754098360656,True,48.36065573770492,True,77.1584699453552,True,59.34426229508197,True,2023,2041-2060,SSP2-4.5,ANOMALY,70.16529424860607,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46159,Manises,68.19672131147541,True,35.73770491803279,True,83.93442622950819,True,59.28961748633879,True,2023,2041-2060,SSP2-4.5,ANOMALY,58.826909598409955,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46169,Mislata,55.08196721311475,True,62.622950819672134,True,87.75956284153006,True,46.01092896174864,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.46658160424003,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46181,Oliva,61.63934426229508,True,88.85245901639344,True,56.6120218579235,True,72.40437158469946,True,2023,2041-2060,SSP2-4.5,ANOMALY,62.78059047288034,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46184,Ontinyent,98.36065573770492,True,36.55737704918033,True,88.96174863387978,True,49.289617486338805,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.66695093271359,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46190,Paterna,60.0,True,53.278688524590166,True,87.32240437158471,True,50.87431693989071,True,2023,2041-2060,SSP2-4.5,ANOMALY,60.07463141000436,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46220,Sagunto/Sagunt,82.95081967213115,True,70.327868852459,True,91.25683060109289,True,40.0,True,2023,2041-2060,SSP2-4.5,ANOMALY,50.26301987726816,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46235,Sueca,81.63934426229508,True,67.21311475409836,True,3.497267759562842,True,47.978142076502735,True,2023,2041-2060,SSP2-4.5,ANOMALY,51.88042079558944,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46244,Torrent,76.39344262295081,True,37.21311475409835,True,72.6775956284153,True,59.78142076502733,True,2023,2041-2060,SSP2-4.5,ANOMALY,57.94472860392891,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
46250,Valencia,34.42622950819672,True,85.40983606557377,True,78.14207650273224,True,54.37158469945356,True,2023,2041-2060,SSP2-4.5,ANOMALY,53.90318637558744,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
47186,Valladolid,50.81967213114754,True,41.31147540983606,True,35.40983606557377,True,51.256830601092894,True,2023,2041-2060,SSP2-4.5,ANOMALY,36.95029436177541,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48013,Barakaldo,14.42622950819672,True,45.24590163934426,True,18.36065573770492,True,55.84699453551912,True,2023,2041-2060,SSP2-4.5,ANOMALY,25.888559525604343,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48015,Basauri,16.721311475409838,True,33.278688524590166,True,25.464480874316944,True,58.46994535519125,True,2023,2041-2060,SSP2-4.5,ANOMALY,29.688911667682632,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48020,Bilbao,10.491803278688524,True,77.70491803278688,True,13.224043715846994,True,59.89071038251367,True,2023,2041-2060,SSP2-4.5,ANOMALY,27.188985515474855,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48027,Durango,39.34426229508197,True,32.950819672131146,True,17.15846994535519,True,54.86338797814208,True,2023,2041-2060,SSP2-4.5,ANOMALY,21.36344174956481,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48036,Galdakao,33.442622950819676,True,34.26229508196721,True,2.6229508196721314,True,54.42622950819672,True,2023,2041-2060,SSP2-4.5,ANOMALY,31.795804652577154,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48044,Getxo,18.688524590163933,True,66.88524590163935,True,29.617486338797814,True,64.59016393442623,True,2023,2041-2060,SSP2-4.5,ANOMALY,,False,2.0,False,4,4,True,False,sin_score_riesgo_futuro,2023,2023-08-01,corte_ipr5_prospectivo
48054,Leioa,13.770491803278688,True,34.91803278688525,True,9.18032786885246,True,56.17486338797814,True,2023,2041-2060,SSP2-4.5,ANOMALY,21.14203085136978,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48078,Portugalete,14.754098360655735,True,52.78688524590165,True,10.92896174863388,True,58.5792349726776,True,2023,2041-2060,SSP2-4.5,ANOMALY,19.482816737656453,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48082,Santurtzi,16.39344262295082,True,23.9344262295082,True,33.879781420765035,True,56.6120218579235,True,2023,2041-2060,SSP2-4.5,ANOMALY,12.959578212100832,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
48084,Sestao,23.60655737704918,True,41.9672131147541,True,17.81420765027322,True,57.377049180327866,True,2023,2041-2060,SSP2-4.5,ANOMALY,25.854578288186435,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
49275,Zamora,68.85245901639344,True,51.47540983606557,True,31.80327868852459,True,47.86885245901639,True,2023,2041-2060,SSP2-4.5,ANOMALY,36.23245776066128,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
50297,Zaragoza,44.91803278688525,True,38.68852459016394,True,22.29508196721311,True,48.63387978142077,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.14829263265014,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
51001,Ceuta,45.24590163934426,True,42.131147540983605,True,14.42622950819672,True,41.4207650273224,True,2023,2041-2060,SSP2-4.5,ANOMALY,33.61095781034071,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
52001,Melilla,46.885245901639344,True,49.18032786885246,True,27.978142076502735,True,50.27322404371585,True,2023,2041-2060,SSP2-4.5,ANOMALY,45.260760198763734,True,2.0,True,4,5,True,True,,2023,2023-08-01,corte_ipr5_prospectivo
