cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
15030,2020,1746.611881188119,1919,4,34376.0,90.0,157195.0693069307,4.572814443417812,28.852459016393443,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15031,2020,1241.8950310559007,322,4,31794.0,90.0,111770.55279503106,3.515460552149181,54.42622950819672,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15036,2020,737.8031380753139,478,4,28753.0,90.0,66402.28242677826,2.3094036249009933,93.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15054,2020,804.8592,375,4,28634.0,90.0,72437.328,2.529766291820912,87.54098360655738,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15058,2020,1405.993899782135,459,4,43578.0,90.0,126539.45098039215,2.9037461788148184,76.39344262295081,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15073,2020,930.85,242,4,29715.0,90.0,83776.5,2.8193336698637053,80.32786885245902,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
15078,2020,1675.7771900826444,605,4,36213.0,90.0,150819.947107438,4.164801234568746,38.36065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
16078,2020,1105.6501187648457,421,4,32319.0,90.0,99508.51068883612,3.0789476991502247,70.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17023,2020,1485.073354231975,638,4,29329.0,90.0,133656.60188087774,4.557148279207533,29.508196721311474,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17066,2020,1148.061936560935,599,4,29428.0,90.0,103325.57429048415,3.5111313813539535,54.75409836065574,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17079,2020,1682.1277730008599,1163,4,39210.0,90.0,151391.4995700774,3.861043090285065,43.9344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17095,2020,1696.9079710144927,690,4,25326.0,90.0,152721.71739130435,6.03023443857318,8.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17114,2020,1169.7505827505827,429,4,35663.0,90.0,105277.55244755244,2.9520105556894385,74.42622950819673,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
17155,2020,1006.5728376327769,659,4,30457.0,90.0,90591.55538694993,2.974408358897788,74.09836065573771,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
18017,2020,1646.318018018018,444,4,22776.0,90.0,148168.62162162163,6.505471620197648,6.229508196721311,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
18087,2020,1622.1079335793358,2168,4,31402.0,90.0,145989.71402214022,4.649057831416477,26.885245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
18140,2020,1003.7885997521686,807,4,26539.0,90.0,90340.97397769518,3.4040835742754125,59.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
19046,2020,1309.0389610389611,539,4,33628.0,90.0,117813.5064935065,3.503434830900039,55.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
19130,2020,1205.9822997416022,774,4,34881.0,90.0,108538.4069767442,3.111677044142777,68.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
20030,2020,1565.7701149425288,87,3,36896.0,90.0,140919.3103448276,3.8193655232227774,44.59016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
20045,2020,2058.3495548961428,337,4,34461.0,90.0,185251.45994065286,5.375684395132262,15.081967213114755,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
20067,2020,2129.325850340136,147,4,32759.0,90.0,191639.32653061225,5.849974862804489,9.508196721311476,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
20069,2020,3756.834355828221,815,4,43696.0,90.0,338115.0920245399,7.737895734724915,1.9672131147540983,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
21041,2020,1044.8064576802508,1595,4,29158.0,90.0,94032.58119122258,3.2249324779210706,64.26229508196721,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
21044,2020,1249.705044510386,674,4,24976.0,90.0,112473.45400593473,4.503261291076823,32.131147540983605,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
22125,2020,1148.878205128205,468,4,33327.0,90.0,103399.03846153845,3.1025606403678236,68.85245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
23005,2020,739.7,401,4,23865.0,90.0,66573.0,2.789566310496543,80.98360655737704,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
23050,2020,1101.9426886792453,1272,4,32544.0,90.0,99174.84198113208,3.0474078779846385,72.1311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
23055,2020,743.2438920454545,704,4,27675.0,90.0,66891.9502840909,2.4170533074648923,90.49180327868852,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
23092,2020,865.6846347607053,397,4,28148.0,90.0,77911.61712846348,2.767927281812686,82.62295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
24089,2020,1160.5670960187354,854,4,32074.0,90.0,104451.03864168619,3.256564152948999,62.950819672131146,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
24115,2020,784.1173752310536,541,4,28850.0,90.0,70570.56377079483,2.44612006137937,89.8360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
24142,2020,885.810460251046,239,4,28762.0,90.0,79722.94142259414,2.7718149441135576,81.9672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
25120,2020,911.4738349241999,1781,4,34151.0,90.0,82032.64514317799,2.4020568985733357,91.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
26089,2020,1264.8468063872256,1002,4,33246.0,90.0,113836.2125748503,3.4240574076535615,58.36065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
27028,2020,977.3023622047243,762,4,30462.0,90.0,87957.21259842519,2.8874405028699752,77.70491803278688,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28005,2020,1648.9297689414293,1861,4,36247.0,90.0,148403.67920472863,4.094233431862737,40.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28006,2020,2956.138954108858,937,4,56448.0,90.0,266052.5058697972,4.713231750811317,24.918032786885245,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28007,2020,2101.492703533026,1302,4,35844.0,90.0,189134.34331797235,5.276597012553631,17.37704918032787,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28013,2020,1378.5342857142855,595,4,34544.0,90.0,124068.0857142857,3.5915958115529674,51.14754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28014,2020,1549.7500000000002,1174,4,33726.0,90.0,139477.50000000003,4.1356075431417905,39.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28022,2020,2756.24290627687,1163,4,74262.0,90.0,248061.8615649183,3.340360636192377,60.98360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28045,2020,1855.6048780487806,656,4,44384.0,90.0,167004.43902439025,3.762717173404611,45.57377049180328,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28047,2020,1709.9561274509806,816,4,35353.0,90.0,153896.05147058825,4.353125660356639,33.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28049,2020,1909.282191780822,584,4,36592.0,90.0,171835.39726027398,4.695982653592971,25.57377049180328,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28058,2020,1695.4624396135268,1656,4,32807.0,90.0,152591.6195652174,4.651190891127424,26.557377049180328,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28061,2020,1657.146694214876,484,4,41920.0,90.0,149143.20247933886,3.557805402655984,52.131147540983605,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28065,2020,1870.471241457859,1756,4,35693.0,90.0,168342.4117312073,4.7163985019809855,24.59016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28074,2020,1896.2828481510621,1271,4,33176.0,90.0,170665.4563335956,5.144244524161912,19.672131147540984,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28079,2020,3188.870067041131,33114,4,43003.0,90.0,286998.30603370175,6.67391358820784,5.573770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28080,2020,3139.1086178861788,615,4,65059.0,90.0,282519.77560975606,4.3425164175556965,34.75409836065574,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28092,2020,1708.6534443168773,1742,4,33475.0,90.0,153778.80998851894,4.593840477625659,28.524590163934427,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28096,2020,1448.3385542168676,415,4,36243.0,90.0,130350.46987951809,3.596569541139478,50.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28106,2020,1361.2172636103153,1396,4,29788.0,90.0,122509.55372492838,4.1127149766660525,39.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28113,2020,1821.4352727272728,550,4,36498.0,90.0,163929.17454545456,4.491456368717589,32.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28115,2020,3270.9050391937294,893,4,82973.0,90.0,294381.45352743566,3.5479186425395692,52.459016393442624,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28123,2020,2038.171387283237,1038,4,46289.0,90.0,183435.42485549132,3.9628297188423023,42.295081967213115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28127,2020,2826.92503617945,1382,4,63629.0,90.0,254423.25325615052,3.998542382500912,41.63934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28130,2020,1895.4790322580645,310,4,35065.0,90.0,170593.11290322582,4.8650538401034025,22.950819672131146,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28134,2020,2440.96600877193,912,4,44359.0,90.0,219686.94078947368,4.952477305382756,21.311475409836067,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28148,2020,1756.218659942363,1388,4,35052.0,90.0,158059.67939481267,4.509291321317262,31.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28161,2020,1629.999498997996,998,4,38246.0,90.0,146699.95490981964,3.835694057151588,44.26229508196721,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28181,2020,2179.1721476510065,298,4,56991.0,90.0,196125.49328859057,3.4413414975801544,58.032786885245905,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
28903,2020,2695.4273838630806,409,4,57055.0,90.0,242588.46454767726,4.25183532639869,36.0655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29007,2020,1622.5607476635514,642,4,34174.0,90.0,146030.4672897196,4.2731452943676365,35.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29015,2020,1026.221978021978,364,4,28104.0,90.0,92359.97802197802,3.2863641482343446,62.295081967213115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29025,2020,2037.775741444867,1315,4,26000.0,90.0,183399.81673003803,7.053839105001463,3.9344262295081966,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29051,2020,1756.606151832461,1528,4,26162.0,90.0,158094.5536649215,6.0429077924058365,7.868852459016393,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29054,2020,2062.212425328554,837,4,23774.0,90.0,185599.11827956987,7.806810729350125,1.639344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29067,2020,1757.6738475021912,5705,4,30219.0,90.0,158190.6462751972,5.234807448135187,18.360655737704917,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29069,2020,2506.9338157894736,2280,4,27930.0,90.0,225624.04342105263,8.07819704336028,0.9836065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29070,2020,1766.9798899755501,1636,4,23888.0,90.0,159028.19009779952,6.657241715413577,5.901639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29082,2020,1854.4202469135805,810,4,33519.0,90.0,166897.82222222225,4.97920051977154,20.983606557377048,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29084,2020,1095.6520775623267,361,4,26824.0,90.0,98608.6869806094,3.6761365560919104,48.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29094,2020,1419.421,1000,4,26076.0,90.0,127747.89,4.8990600552231935,22.295081967213115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
29901,2020,1988.1855199222546,1029,4,25810.0,90.0,178936.69679300292,6.93284373471534,4.918032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30003,2020,917.4038653366583,802,4,26394.0,90.0,82566.34788029925,3.1282241373152706,67.54098360655738,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30005,2020,717.2021929824562,456,4,28292.0,90.0,64548.19736842105,2.281499977676412,94.75409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30015,2020,699.1044217687075,294,4,27528.0,90.0,62919.397959183676,2.285650899418181,94.42622950819673,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30016,2020,974.4142614601019,2945,4,31459.0,90.0,87697.28353140916,2.7876691417848365,81.31147540983606,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30019,2020,766.8297376093294,343,4,28636.0,90.0,69014.67638483965,2.410066922225159,90.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30022,2020,622.1972602739726,292,4,26745.0,90.0,55997.75342465753,2.093765317803609,98.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30024,2020,843.901641025641,975,4,30468.0,90.0,75951.14769230768,2.4928169782167418,88.52459016393442,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30026,2020,1024.219965576592,581,4,23511.0,90.0,92179.79690189328,3.920709323376006,42.622950819672134,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30027,2020,873.129360694554,1267,4,33782.0,90.0,78581.64246250986,2.3261394370525683,92.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30030,2020,1036.204820143885,5560,4,33461.0,90.0,93258.43381294965,2.7870785037192447,81.63934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30035,2020,1161.2455709711846,937,4,28835.0,90.0,104512.10138740661,3.624487649988091,49.83606557377049,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30037,2020,829.324233983287,718,4,27974.0,90.0,74639.18105849583,2.668162617376701,83.93442622950819,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30039,2020,770.5840840840841,333,4,28645.0,90.0,69352.56756756757,2.4211055181556143,90.1639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
30043,2020,679.2976744186045,344,4,26416.0,90.0,61136.790697674405,2.3143848689307394,93.44262295081967,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
31201,2020,1849.1703180212012,849,4,36227.0,90.0,166425.32862190812,4.5939583355482965,28.19672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
31232,2020,1008.9756097560976,287,4,32778.0,90.0,90807.80487804879,2.770388824151833,82.29508196721312,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
32054,2020,1168.1589779005524,724,4,30118.0,90.0,105134.30801104971,3.490746663491922,56.0655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33004,2020,1041.427559055118,508,4,29995.0,90.0,93728.48031496063,3.1248034777449787,67.8688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33024,2020,1431.4013357079255,2246,4,31045.0,90.0,128826.1202137133,4.149657600699413,38.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33031,2020,786.506936416185,346,4,27663.0,90.0,70785.62427745665,2.5588556655986934,86.88524590163935,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33037,2020,760.0184563758389,298,4,29103.0,90.0,68401.6610738255,2.350330243405336,92.45901639344262,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33044,2020,1294.8705326032853,2009,4,33416.0,90.0,116538.34793429567,3.487501434471381,56.39344262295082,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
33066,2020,1020.9077989601387,577,4,32455.0,90.0,91881.70190641249,2.831049203710137,80.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
34120,2020,1104.046795827124,671,4,31399.0,90.0,99364.21162444116,3.164566120718531,65.90163934426229,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35002,2020,1228.4543252595156,289,4,29869.0,90.0,110560.8892733564,3.701526307320513,47.540983606557376,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35004,2020,1252.8293413173653,668,4,28133.0,90.0,112754.64071856288,4.007913863383318,41.31147540983606,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35006,2020,1102.2723981900454,442,4,31940.0,90.0,99204.51583710409,3.105964803916847,68.52459016393442,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35011,2020,995.1910447761195,268,4,29087.0,90.0,89567.19402985075,3.079286073842292,70.1639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35014,2020,1895.792857142857,392,4,23693.0,90.0,170621.35714285713,7.201340359720471,3.278688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35016,2020,1537.6072285353537,3168,4,33426.0,90.0,138384.65056818182,4.140030232997721,39.01639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35017,2020,1157.9972014925372,536,4,29999.0,90.0,104219.74813432834,3.47410740805788,56.721311475409834,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35019,2020,2039.5144000000005,500,4,26042.0,90.0,183556.29600000003,7.048471545964213,4.262295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35022,2020,1061.7494736842104,760,4,25982.0,90.0,95557.45263157894,3.677832831636477,47.868852459016395,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
35026,2020,1166.990642615558,887,4,29121.0,90.0,105029.15783540023,3.6066466754369775,50.49180327868852,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36008,2020,1244.1664062500001,256,4,29826.0,90.0,111974.97656250001,3.7542740079963797,45.90163934426229,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36026,2020,891.4825641025641,195,4,27671.0,90.0,80233.43076923076,2.8995493754916977,76.72131147540983,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36038,2020,1177.4932107496463,707,4,31982.0,90.0,105974.38896746817,3.3135635347216614,61.63934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36045,2020,985.0632231404958,242,4,33086.0,90.0,88655.69008264462,2.6795529856327334,83.60655737704919,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36057,2020,1502.5047656870531,2518,4,33927.0,90.0,135225.42891183478,3.985776193351454,41.967213114754095,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
36060,2020,948.7617563739377,353,4,28143.0,90.0,85388.55807365439,3.0340957990851862,72.45901639344262,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
37274,2020,1539.3298630136985,1095,4,29675.0,90.0,138539.68767123285,4.668565717648959,25.901639344262296,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38001,2020,2101.7399317406143,586,4,23544.0,90.0,189156.5938566553,8.034174050996233,1.3114754098360655,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38006,2020,1775.6737514518002,861,4,22327.0,90.0,159810.637630662,7.157729996446545,3.6065573770491803,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38011,2020,1759.5893258426968,356,4,32007.0,90.0,158363.03932584272,4.9477626558516175,21.639344262295083,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38017,2020,1303.2609324758844,622,4,25854.0,90.0,117293.48392282959,4.53676351523283,30.16393442622951,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38023,2020,1177.0489145183176,1474,4,31013.0,90.0,105934.40230664858,3.4158063491648205,59.01639344262295,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38026,2020,1105.8107382550336,298,4,28373.0,90.0,99522.96644295302,3.5076645558436903,55.08196721311475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38028,2020,1706.265145228216,241,4,26042.0,90.0,153563.86307053943,5.896776863164866,8.524590163934427,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38031,2020,1051.088157894737,228,4,26747.0,90.0,94597.93421052632,3.5367680192367863,53.442622950819676,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
38038,2020,1359.073560648407,1789,4,32482.0,90.0,122316.62045835663,3.7656739258160403,45.24590163934426,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39016,2020,1263.2460377358489,265,4,33549.0,90.0,113692.1433962264,3.3888385166838475,59.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39020,2020,1796.3743529411763,425,4,31397.0,90.0,161673.69176470587,5.149335661518803,19.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39075,2020,1683.3944074567246,1502,4,33836.0,90.0,151505.4966711052,4.477642057900024,33.114754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
39087,2020,982.3267639902676,411,4,28127.0,90.0,88409.40875912408,3.143222126750954,67.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
40194,2020,1338.7073349633254,409,4,33086.0,90.0,120483.66014669929,3.6415299566795407,48.85245901639344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41004,2020,1085.1689516129034,992,4,28588.0,90.0,97665.2056451613,3.416300743149619,58.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41021,2020,1041.2369109947645,382,4,25141.0,90.0,93711.3219895288,3.7274301734031585,47.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41024,2020,1078.7860962566845,374,4,25980.0,90.0,97090.7486631016,3.7371342826444036,46.557377049180324,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
