cod_ine,anio,mediana_renta_unidad_consumo,renta_neta_media_hogar,renta_neta_media_persona,pct_renta_alta_200,pct_renta_baja_60,indice_gini,ratio_p80_p20,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,fuente
28127,2020,28350,63629,20605,42.0,8.5,33.9,2.8,39.2,18.6,13.6,22.7,91.6,3.1,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28127,2021,29050,65428,21254,41.6,8.3,33.3,2.8,39.6,18.6,14.2,22.2,91.4,3.1,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28127,2022,31150,69701,22578,40.4,8.4,33.2,2.7,39.9,18.4,14.6,21.5,90.5,3.1,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28127,2023,33250,74371,24183,38.8,8.3,32.7,2.6,40.3,18.7,15.2,20.8,90.5,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2015,15050,31369,10851,11.5,17.4,30.1,2.7,39.4,16.8,11.2,18.5,85.9,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2016,15750,31904,11108,12.5,16.2,29.7,2.5,39.9,17.1,11.8,18.4,86.6,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2017,16450,32768,11582,11.0,15.1,28.6,2.4,40.3,17.7,12.4,18.1,86.8,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2018,17150,33995,12099,10.6,14.2,28.0,2.5,40.8,18.0,13.4,17.6,86.9,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2019,17850,35282,12634,9.7,13.4,27.1,2.4,41.3,18.5,14.1,17.1,86.4,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2020,17850,35065,12657,10.2,14.1,27.6,2.4,41.7,18.7,14.9,16.8,86.4,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2021,18550,36256,13234,9.8,14.1,27.4,2.3,42.2,19.2,15.9,16.4,86.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2022,19250,38015,13942,8.4,14.5,26.7,2.3,42.6,19.7,16.9,15.9,86.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28130,2023,20650,40448,14948,7.6,14.2,26.1,2.2,43.1,19.9,17.9,15.5,85.7,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2015,17850,38676,13737,23.2,14.5,35.0,3.1,38.3,21.7,12.4,20.8,89.6,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2016,17850,39534,13980,24.5,13.5,34.8,2.9,38.6,21.4,13.0,21.0,90.1,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2017,18550,40526,14323,23.2,13.2,34.1,2.8,39.0,21.6,13.7,20.8,90.0,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2018,19250,42904,15116,22.6,13.4,34.0,2.9,39.3,21.4,14.0,20.8,89.6,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2019,20650,44667,15636,22.0,12.9,33.5,2.7,39.5,20.7,14.3,20.6,88.7,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2020,20650,44359,15709,22.4,13.0,33.7,2.9,39.9,21.2,14.6,20.3,89.0,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2021,21350,45647,16371,22.1,12.3,33.0,2.8,40.2,22.0,15.1,20.3,88.8,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2022,22750,48982,17643,21.3,13.2,33.5,2.8,40.5,22.2,15.3,20.0,88.3,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28134,2023,24150,52413,18761,20.1,13.6,33.5,2.7,40.8,22.3,15.7,19.5,87.3,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2015,14350,30392,10519,11.5,20.7,32.2,2.8,38.5,19.4,12.6,20.0,84.1,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2016,15050,31289,10454,11.7,21.9,32.8,3.2,38.8,18.4,13.3,20.3,84.7,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2017,15750,32266,11159,11.1,18.3,30.4,2.8,39.1,18.7,13.8,20.3,84.5,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2018,16450,33651,11638,10.4,17.7,29.8,2.6,39.5,19.1,14.4,20.2,84.3,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2019,17150,35308,12165,10.1,17.0,29.1,2.5,39.9,18.9,14.8,19.9,83.9,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2020,17150,35052,12188,10.2,17.5,29.3,2.5,40.3,19.6,15.2,19.6,84.1,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2021,17850,36317,12745,10.0,16.7,28.7,2.5,40.6,20.0,15.5,19.3,83.8,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2022,19250,38759,13541,9.1,17.1,28.5,2.5,40.9,19.8,15.8,18.9,82.7,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28148,2023,19950,41459,14463,8.2,17.1,28.1,2.4,41.2,19.9,16.2,18.4,81.9,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2015,16450,32993,11003,14.2,16.2,30.3,2.6,34.9,16.6,8.0,25.7,90.3,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2016,16450,33882,11132,15.1,16.1,30.3,2.6,35.5,16.2,8.4,25.7,90.6,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2017,17150,34829,11593,13.6,14.6,29.0,2.5,35.9,17.0,8.8,25.4,90.8,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2018,17850,36360,12043,12.7,14.4,28.6,2.4,36.4,17.0,9.2,24.9,90.5,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2019,18550,38126,12628,12.1,13.9,28.0,2.4,36.9,17.0,9.5,24.4,90.0,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2020,18550,38246,12734,12.8,13.7,28.1,2.4,37.4,17.4,9.8,23.9,90.2,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2021,19250,39791,13327,12.3,13.3,27.6,2.4,37.9,17.7,10.1,23.3,90.0,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2022,20650,42398,14211,11.2,14.1,27.5,2.4,38.3,17.8,10.6,22.4,89.1,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28161,2023,22050,45042,15196,10.3,14.3,27.2,2.3,38.8,18.2,10.9,21.4,88.6,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2015,22050,49702,16213,36.1,11.6,35.7,3.1,40.5,16.6,15.9,18.9,92.3,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2016,22050,51775,16808,37.5,10.9,35.7,2.9,40.9,16.3,16.8,19.2,92.1,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2017,22750,53347,17294,36.0,10.9,35.6,2.9,41.3,16.8,17.7,18.9,91.9,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2018,24150,54586,17646,35.0,11.3,34.9,3.0,41.6,16.9,18.2,18.6,91.2,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2019,24850,57226,18499,34.0,10.7,34.4,3.0,41.9,17.5,18.7,18.1,90.3,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2020,24850,56991,18547,34.2,10.6,34.4,3.0,42.3,17.9,19.1,17.8,90.3,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2021,26250,58788,19257,34.4,9.9,33.9,2.8,42.7,18.4,19.7,17.4,90.1,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2022,27650,62630,20438,32.8,10.5,33.7,2.8,42.8,18.9,19.9,17.0,89.4,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28181,2023,29750,68382,22250,32.4,10.9,34.0,2.9,42.9,20.2,20.3,16.2,88.3,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2015,24850,51193,17992,43.1,8.3,31.5,2.6,38.2,22.8,10.6,21.0,93.2,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2016,25550,51533,18056,44.3,7.7,31.0,2.6,38.4,22.1,11.0,21.0,93.2,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2017,25550,51944,18227,41.3,7.5,30.2,2.5,38.7,22.2,11.6,20.6,93.3,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2018,26950,54475,19083,40.3,7.1,30.2,2.5,39.1,21.9,12.3,20.4,92.9,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2019,27650,56868,19686,39.3,6.8,29.2,2.4,39.5,20.6,13.0,20.1,92.5,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2020,27650,57055,19863,39.6,6.5,29.3,2.4,39.8,20.8,13.5,19.9,92.8,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2021,29050,59299,20477,38.8,6.0,28.7,2.4,40.1,19.7,14.2,19.9,92.4,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2022,30450,63353,21585,37.0,6.1,28.3,2.4,40.3,18.5,15.0,19.8,92.0,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
28903,2023,32550,67752,23133,35.3,6.4,28.3,2.3,40.6,18.6,15.6,19.7,91.3,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2015,12950,27973,9231,9.8,25.8,34.2,2.9,37.2,17.9,11.4,23.5,92.8,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2016,12950,28875,9454,10.4,24.5,34.0,3.0,37.5,17.2,11.7,23.6,93.0,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2017,13650,30293,9866,9.6,23.6,33.0,2.8,37.9,17.2,12.1,23.5,92.4,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2018,15050,32160,10487,9.3,22.3,32.0,2.7,38.3,17.1,12.5,23.2,92.2,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2019,15750,34275,11113,8.9,20.9,31.1,2.6,38.6,16.9,12.8,22.9,91.8,3.1,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2020,15750,34174,11081,9.4,21.2,31.5,2.6,38.9,16.8,13.1,22.6,91.7,3.1,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2021,16450,36562,11917,9.9,19.6,30.8,2.6,39.2,16.9,13.4,22.2,91.9,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2022,17850,39253,12835,9.3,19.2,30.5,2.6,39.6,17.0,13.8,21.6,91.1,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29007,2023,19250,43020,14083,9.3,18.9,30.0,2.6,40.1,17.1,14.3,20.9,90.8,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2015,11550,24596,9013,7.0,26.2,32.6,2.6,40.4,23.4,16.0,19.7,96.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2016,12250,25056,9134,7.3,25.1,32.6,2.6,40.7,22.5,16.3,19.6,95.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2017,12950,25708,9457,6.4,24.4,31.2,2.5,41.1,23.5,16.6,19.4,95.8,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2018,13650,27087,10019,6.1,22.9,30.4,2.4,41.3,23.6,16.8,19.2,95.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2019,14350,28085,10467,6.0,22.9,29.8,2.4,41.6,24.1,16.9,18.9,95.0,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2020,14350,28104,10534,5.8,23.3,29.9,2.4,41.9,24.0,17.3,18.5,94.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2021,15050,29002,10993,5.7,22.1,29.0,2.4,42.4,24.3,17.9,18.1,94.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2022,15750,30568,11664,5.1,23.2,28.7,2.3,42.6,24.4,18.2,17.9,95.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29015,2023,17150,32934,12633,4.7,22.9,28.1,2.3,42.8,25.0,18.6,17.5,94.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2015,11550,21986,9010,9.8,34.0,40.2,3.9,41.0,35.6,16.2,18.2,74.0,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2016,12250,22645,9277,10.5,31.7,39.4,4.1,40.2,34.0,14.6,19.1,73.8,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2017,12950,24329,9830,9.9,30.1,37.7,3.7,40.3,34.3,14.6,19.2,76.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2018,13650,25858,10464,9.6,28.8,37.0,3.5,40.6,34.4,15.0,19.2,76.2,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2019,14350,26985,10874,9.1,28.8,36.2,3.2,40.9,34.2,15.4,19.0,75.7,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2020,13650,26000,10525,8.5,31.4,36.9,3.5,41.3,33.9,15.8,18.7,75.6,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2021,14350,27647,11184,8.8,30.0,36.3,3.3,41.6,34.0,16.1,18.5,74.0,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2022,15750,30262,12100,8.3,29.8,36.0,3.3,41.9,32.9,16.6,18.0,71.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29025,2023,17150,33901,13418,8.0,29.2,35.4,3.2,42.2,33.0,16.9,17.7,71.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2015,10850,22042,8099,6.2,33.0,36.0,3.1,39.4,26.3,14.6,20.7,77.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2016,11550,22489,8181,6.5,31.7,35.8,3.1,39.2,24.5,14.3,21.1,78.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2017,12250,23760,8808,6.2,29.8,34.1,2.9,39.6,26.6,14.6,20.8,78.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2018,12950,25134,9319,6.2,28.1,33.4,2.8,40.2,26.4,15.4,20.6,77.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2019,13650,26651,9834,5.9,28.0,32.7,2.7,40.5,26.2,15.8,20.2,76.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2020,12950,26162,9710,6.0,29.5,33.5,2.8,40.9,26.7,15.9,19.8,75.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2021,14350,27851,10405,6.3,27.9,33.0,2.7,41.3,27.0,16.4,19.3,74.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2022,15750,30341,11304,6.3,27.6,32.8,2.8,41.5,27.1,16.6,19.0,72.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29051,2023,16450,34480,12741,6.0,27.3,32.5,2.5,41.6,26.8,16.7,18.7,72.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2015,10150,21045,7967,7.5,38.4,39.9,4.1,43.6,32.8,21.3,16.2,65.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2016,10150,21459,7885,7.8,38.4,40.5,4.1,43.3,29.6,20.5,16.6,68.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2017,11550,22523,8754,7.9,34.8,38.1,3.4,43.5,34.2,20.9,16.5,68.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2018,12250,23315,8922,7.4,35.0,37.8,3.5,44.5,33.3,22.4,15.7,64.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2019,12250,24344,9244,6.9,34.9,37.2,3.6,45.0,33.0,23.0,15.3,62.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2020,12250,23774,9114,6.9,36.7,37.8,3.6,45.4,33.2,23.5,15.0,62.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2021,12950,25255,9696,6.9,35.2,36.9,3.3,45.8,33.2,24.1,14.8,62.5,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2022,13650,27194,10396,6.5,35.6,36.7,3.2,45.8,33.1,24.1,14.9,61.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29054,2023,15050,32091,12115,6.1,34.5,36.0,3.2,45.9,32.9,24.2,14.7,61.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2015,12250,25922,9471,10.1,29.7,37.0,3.5,40.9,25.3,16.8,18.9,92.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2016,12250,26673,9746,11.0,28.3,36.9,3.2,41.1,25.1,17.0,18.9,92.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2017,12950,27525,10119,10.0,27.9,35.8,3.3,41.4,25.6,17.4,18.7,92.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2018,13650,28917,10668,9.7,26.4,34.8,3.1,41.7,25.9,17.6,18.5,91.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2019,15050,30447,11253,9.4,25.7,34.0,3.0,41.9,26.0,17.9,18.2,91.3,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2020,14350,30219,11246,9.6,26.3,34.3,3.0,42.3,26.3,18.3,18.0,91.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2021,15050,31612,11902,9.5,25.4,33.7,2.9,42.5,26.8,18.6,17.7,91.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2022,16450,33786,12764,8.9,25.6,33.2,2.9,42.7,27.0,18.8,17.4,90.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29067,2023,17850,36640,13847,8.4,24.8,32.5,2.8,42.9,27.1,19.2,17.0,89.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2015,11550,23926,8857,8.5,31.5,37.5,3.4,39.5,31.6,14.0,19.9,76.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2016,12250,25262,9016,8.9,29.9,37.0,3.4,39.6,27.9,14.0,20.0,76.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2017,12950,26120,9324,8.2,29.4,36.2,3.1,39.9,29.9,14.2,19.8,76.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2018,13650,27636,9876,8.1,28.3,35.6,2.9,40.3,29.5,14.8,19.6,75.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2019,14350,28943,10297,7.8,28.5,35.4,3.1,40.7,29.4,15.2,19.2,73.8,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2020,13650,27930,9993,7.5,30.8,36.1,3.0,41.1,29.5,15.6,18.7,73.8,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2021,14350,29943,10912,8.2,28.4,35.7,2.9,41.6,30.2,16.4,18.3,72.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2022,15750,33447,12050,8.4,28.4,35.9,2.9,41.8,29.8,16.6,18.0,71.2,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29069,2023,17150,37606,13384,7.9,28.0,35.4,2.9,42.0,30.2,16.9,17.6,70.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2015,10150,19854,7387,5.3,39.1,38.4,3.8,38.6,29.6,13.6,21.3,68.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2016,10150,20235,7354,5.3,38.3,38.2,3.8,38.0,26.0,12.3,22.2,70.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2017,10850,21578,7937,5.2,36.4,36.6,3.4,38.5,29.4,12.9,21.7,68.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2018,11550,23074,8445,5.1,35.1,35.6,3.2,39.4,28.3,14.2,21.1,68.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2019,12250,24580,8950,4.9,34.0,34.6,3.0,39.6,27.8,14.2,20.8,67.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2020,11550,23888,8714,4.7,36.6,35.0,2.9,40.0,27.4,14.4,20.4,68.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2021,12950,25550,9421,5.3,34.0,34.6,2.8,40.2,27.5,14.5,20.2,67.8,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2022,14350,27764,10331,5.0,33.2,34.1,2.7,40.4,28.1,14.8,20.1,68.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29070,2023,15750,31912,11823,4.9,32.0,33.1,2.8,40.7,28.4,15.0,19.7,68.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2015,14350,27989,10431,13.1,24.5,35.4,3.2,37.9,25.5,12.0,22.7,93.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2016,14350,28901,10725,14.5,22.6,34.5,3.3,38.2,25.1,12.3,22.8,93.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2017,15050,30007,11104,12.7,22.2,33.8,3.1,38.5,25.5,12.5,22.7,93.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2018,15750,31522,11683,12.1,20.7,32.7,2.9,39.0,25.2,12.8,22.3,92.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2019,17150,33169,12271,11.7,19.6,31.8,2.8,39.4,24.9,13.3,21.9,92.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2020,17150,33519,12430,12.2,19.7,32.1,2.9,39.8,24.8,13.6,21.6,92.7,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2021,17850,34365,13271,12.7,19.0,31.9,2.8,40.2,28.2,14.0,21.3,92.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2022,19250,35496,14268,12.2,20.4,32.4,2.8,40.6,30.3,14.5,20.8,92.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29082,2023,19950,37913,15614,11.5,19.7,32.3,2.8,41.0,31.4,14.9,20.1,91.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29084,2015,11550,23760,9024,7.9,28.3,34.3,2.9,41.3,26.5,17.2,18.1,97.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29084,2016,12250,24593,9327,8.9,26.6,34.2,3.0,41.7,26.1,17.6,17.9,97.1,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
29084,2017,12950,25258,9723,7.9,25.8,32.7,2.8,42.1,26.9,17.9,17.6,97.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
