cod_ine,nombre,anio,asequibilidad_disponible,asequibilidad_observaciones,turismo_disponible,turismo_observaciones,especulacion_disponible,especulacion_observaciones,gentrificacion_disponible,gentrificacion_observaciones,capas_disponibles,elegible_indice_completo,estado_integracion
18140,Motril,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
19046,Azuqueca de Henares,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
19130,Guadalajara,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
20030,Eibar,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
20045,Irun,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
20067,Errenteria,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
20069,San Sebastián/Donostia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
21041,Huelva,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
21044,Lepe,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
22125,Huesca,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
23005,Andújar,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
23050,Jaén,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
23055,Linares,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
23092,Úbeda,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
24089,León,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
24115,Ponferrada,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
24142,San Andrés  del Rabanedo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
25120,Lleida,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
26089,Logroño,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
27028,Lugo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28005,Alcalá de Henares,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28006,Alcobendas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28007,Alcorcón,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28013,Aranjuez,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28014,Arganda del Rey,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28022,Boadilla del Monte,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28045,Colmenar Viejo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28047,Collado Villalba,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28049,Coslada,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28058,Fuenlabrada,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28061,Galapagar,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28065,Getafe,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28074,Leganés,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28079,Madrid,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28080,Majadahonda,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28092,Móstoles,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28096,Navalcarnero,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
28106,Parla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28113,Pinto,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28115,Pozuelo de Alarcón,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28123,Rivas-Vaciamadrid,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28127,Rozas de Madrid (Las),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28130,San Fernando de Henares,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28134,San Sebastián de los Reyes,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28148,Torrejón de Ardoz,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28161,Valdemoro,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28181,Villaviciosa de Odón,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
28903,Tres Cantos,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29007,Alhaurín de la Torre,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29015,Antequera,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29025,Benalmádena,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29051,Estepona,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29054,Fuengirola,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29067,Málaga,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29069,Marbella,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29070,Mijas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29082,Rincón de la Victoria,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29084,Ronda,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29094,Vélez Málaga,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
29901,Torremolinos,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30003,Águilas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30005,Alcantarilla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30015,Caravaca de la Cruz,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30016,Cartagena,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30019,Cieza,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30022,Jumilla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30024,Lorca,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30026,Mazarrón,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30027,Molina de Segura,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30030,Murcia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30035,San Javier,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30037,Torre-Pacheco,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30039,Totana,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
30043,Yecla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
31201,Pamplona/Iruña,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
31232,Tudela,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
32054,Ourense,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33004,Avilés,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33024,Gijón,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33031,Langreo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33037,Mieres,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33044,Oviedo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
33066,Siero,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
34120,Palencia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35002,Agüimes,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35004,Arrecife,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35006,Arucas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35011,Ingenio,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35014,"Oliva, La",2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
35016,Palmas de Gran Canaria (Las),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35017,Puerto del Rosario,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35019,San Bartolomé de Tirajana,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35022,Santa Lucía de Tirajana,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
35026,Telde,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
36008,Cangas,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
36026,Marín,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
36038,Pontevedra,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
36045,Redondela,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
36057,Vigo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
36060,Vilagarcía de Arousa,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
37274,Salamanca,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38001,Adeje,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38006,Arona,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38011,Candelaria,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
38017,Granadilla de Abona,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38023,San Cristóbal Laguna,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38026,Orotava (La),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38028,Puerto de la Cruz,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38031,Realejos (Los),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
38038,Santa Cruz deTenerife,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
39016,Camargo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
39020,Castro-Urdiales,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
39075,Santander,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
39087,Torrelavega,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
40194,Segovia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41004,Alcalá de Guadaíra,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41021,Camas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41024,Carmona,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41034,Coria del Río,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41038,Dos Hermanas,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41039,Écija,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41053,Lebrija,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
41059,Mairena del Aljarafe,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41065,Morón de la Frontera,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41069,Palacios y Villafranca (Los),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41081,Rinconada (La),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41091,Sevilla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
41095,Utrera,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
42173,Soria,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43038,Cambrils,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43123,Reus,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43148,Tarragona,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43155,Tortosa,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43163,Vendrell (El),2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
43905,Salou,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
44216,Teruel,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
45081,Illescas,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
45165,Talavera de la Reina,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
45168,Toledo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46005,Alaquàs,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46017,Alzira,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46021,Aldaia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46029,Algemesí,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46078,Burjassot,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46094,Catarroja,2021,True,1,True,2,False,0,False,0,2,False,historico_parcial_observado
46102,Quart de Poblet,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46110,Xirivella,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46131,Gandia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46145,Xàtiva,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46159,Manises,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46169,Mislata,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46181,Oliva,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46184,Ontinyent,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46190,Paterna,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46220,Sagunto/Sagunt,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46235,Sueca,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46244,Torrent,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
46250,Valencia,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
47186,Valladolid,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48013,Barakaldo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48015,Basauri,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48020,Bilbao,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48027,Durango,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48036,Galdakao,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48044,Getxo,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48054,Leioa,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48078,Portugalete,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48082,Santurtzi,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
48084,Sestao,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
49275,Zamora,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
50297,Zaragoza,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
51001,Ceuta,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
52001,Melilla,2021,True,1,True,2,False,0,True,1,3,False,historico_parcial_observado
01059,Vitoria,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
02003,Albacete,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
02009,Almansa,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
02037,Hellín,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
02081,Villarrobledo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03009,Alcoy/Alcoi,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03014,Alicante/Alacant,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03031,Benidorm,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03047,Calpe/Calp,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03050,"Campello, el",2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
03059,Crevillent,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03063,Dénia,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03065,Elche/Elx,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03066,Elda,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03082,Jávea/Xábia,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03093,Novelda,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03099,Orihuela,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03104,Petrer,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03121,Santa Pola,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03122,San Vicente del Raspeig,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03133,Torrevieja,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03139,Villajoyosa/Vila Joiosa (La),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
03140,Villena,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
04013,Almería,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
04066,Nijar,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
04079,Roquetas de Mar,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
04902,Ejido (El),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
05019,Ávila,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
06011,Almendralejo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
06015,Badajoz,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
06044,Don Benito,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
06083,Mérida,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
06153,Villanueva de la Serena,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
07011,Calvià,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07015,Ciutadella de Menorca,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07026,Eivissa,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07027,Inca,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07031,Llucmajor,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07032,Mahón,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07033,Manacor,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07036,Marratxí,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07040,Palma de Mallorca,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
07054,Santa Eulalia del Río,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08015,Badalona,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08019,Barcelona,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08056,Castelldefels,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08073,Cornellà de Llobregat,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08077,Esplugues de Llobregat,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08089,Gavà,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08096,Granollers,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08101,Hospitalet de Llobregat (L'),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08102,Igualada,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08113,Manresa,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08114,Martorell,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08121,Mataró,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08124,Mollet del Vallès,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08125,Montcada i Reixac,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08163,Pineda de Mar,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
08169,Prat de Llobregat (El),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08172,Premià de Mar,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08180,Ripollet,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08184,Rubí,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08187,Sabadell,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08194,Sant Adrià de Besòs,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08196,Sant Andreu de la Barca,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
08200,Sant Boi de Llobregat,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08205,Sant Cugat del Vallès,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08211,Sant Feliu de Llobregat,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08217,Sant Joan Despí,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08231,Sant Pere de Ribes,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08245,Santa Coloma Gramanet,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08252,Barberà del Vallès,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08260,Santa Perpètua de Mogoda,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
08263,Sant Vicenç dels Horts,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08266,Cerdanyola del Vallès,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08270,Sitges,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
08279,Terrassa,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08298,Vic,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08301,Viladecans,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08305,Vilafranca del Penedès,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
08307,Vilanova i la Geltrú,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
09018,Aranda de Duero,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
09059,Burgos,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
09219,Miranda de Ebro,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
10037,Cáceres,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
10148,Plasencia,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11004,Algeciras,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11006,Arcos de la frontera,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11012,Cádiz,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11015,Chiclana de la Frontera,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11020,Jerez de la Frontera,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11022,Línea de la Concepción (La),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11027,Puerto de Santa María,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11028,Puerto Real,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11030,Rota,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11031,San Fernando,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11032,Sanlúcar de Barrameda,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
11033,San Roque,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
12009,Almazora/Almassora,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
12027,Benicarló,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
12032,Burriana,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
12040,Castellón de la Plana,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
12084,Onda,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
12126,Vall d'Uixó (la),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
12135,Villarreal/Vila-real,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
12138,Vinaròs,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
13005,Alcázar de San Juan,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
13034,Ciudad Real,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
13071,Puertollano,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
13082,Tomelloso,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
13087,Valdepeñas,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
14021,Córdoba,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
14038,Lucena,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
14056,Puente Génil,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15002,Ames,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
15005,Arteixo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15019,Carballo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15030,Coruña (A),2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15031,Culleredo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15036,Ferrol,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15054,Narón,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15058,Oleiros,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15073,Ribeira,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
15078,Santiago de Compostela,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
16078,Cuenca,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17023,Blanes,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17066,Figueres,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17079,Girona,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17095,Lloret de Mar,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17114,Olot,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
17155,Salt,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
18017,Almuñecar,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
18087,Granada,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
18140,Motril,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
19046,Azuqueca de Henares,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
19130,Guadalajara,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
20030,Eibar,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
20045,Irun,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
20067,Errenteria,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
20069,San Sebastián/Donostia,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
21041,Huelva,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
21044,Lepe,2022,True,1,True,2,True,1,False,0,3,False,historico_parcial_observado
22125,Huesca,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
23005,Andújar,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
23050,Jaén,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
23055,Linares,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
23092,Úbeda,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
24089,León,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
24115,Ponferrada,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
24142,San Andrés  del Rabanedo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
25120,Lleida,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
26089,Logroño,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
27028,Lugo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28005,Alcalá de Henares,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28006,Alcobendas,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28007,Alcorcón,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28013,Aranjuez,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28014,Arganda del Rey,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28022,Boadilla del Monte,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28045,Colmenar Viejo,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
28047,Collado Villalba,2022,True,1,True,2,True,1,True,1,4,True,observado_completo
