cod_ine,proyeccion_duracion_max_ola_calor_dias,proyeccion_grados_dia_refrigeracion,proyeccion_racha_seca_max_dias,tendencia_asequibilidad,n_anios_asequibilidad,inicio_asequibilidad,fin_asequibilidad,tendencia_turismo,n_anios_turismo,inicio_turismo,fin_turismo,tendencia_especulacion,n_anios_especulacion,inicio_especulacion,fin_especulacion,tendencia_gentrificacion,n_anios_gentrificacion,inicio_gentrificacion,fin_gentrificacion,anio_base,horizonte_climatico,escenario_climatico,tipo_valor_climatico
37274,17.40666650136312,111.99771219889324,17.307221539815266,-2.5876274555962153,9,2015,2023,-1.2841530054644772,4,2020,2023,,2,2022,2023,5.522343869676317,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38001,11.411666665758405,58.38827832085745,24.723809432983398,0.32786885245901587,9,2015,2023,0.09562841530055147,4,2020,2023,,2,2022,2023,-3.6091818947450873,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38006,23.959500036239625,82.30295043945313,21.373331909179687,0.2871468533297943,9,2015,2023,0.6557377049180555,4,2020,2023,,2,2022,2023,-5.168497953267915,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38011,20.572083401679993,64.7152776479721,33.03875079154968,-0.6830601092896178,4,2020,2023,0.6830601092896178,4,2020,2023,,2,2022,2023,,1,2023,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38017,20.4018939148296,77.53783280632713,19.904015385020863,1.3919479828925336,9,2015,2023,0.23224043715847031,4,2020,2023,,2,2022,2023,-1.4028242944160467,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38023,21.767833321094514,24.421203120946885,29.015416564941404,0.9072317221014883,9,2015,2023,0.1912568306010911,4,2020,2023,,2,2022,2023,0.04221707173947209,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38026,15.86016128447748,27.567435868712323,26.617634730185234,-1.6822105080229353,9,2015,2023,1.7213114754098355,4,2020,2023,,2,2022,2023,-1.8169172249874421,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38028,16.38666663169861,12.662707972526551,26.69999771118164,0.4608314506941632,9,2015,2023,0.16393442622948368,4,2020,2023,,2,2022,2023,-0.22063887440704852,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38031,13.981666592189246,18.81091649362019,25.76309585571289,-2.501027697083461,9,2015,2023,0.5601092896174908,4,2020,2023,,2,2022,2023,2.3342717200321865,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
38038,25.995237929480417,40.560281356175736,30.402381097702754,0.0,9,2015,2023,0.5464480874316967,4,2020,2023,,2,2022,2023,2.8532032826057177,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
39016,7.936666703224182,10.146709096431731,7.065000009536743,-1.8060012744019012,9,2015,2023,2.0491803278688514,4,2020,2023,,2,2022,2023,-2.8631529467066215,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
39020,3.5372221867243447,13.979499165217081,6.661666679382324,-1.2144470833574676,9,2015,2023,1.3387978142076566,4,2020,2023,,2,2022,2023,4.534746760895171,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
39075,7.390000033378601,4.0522173047065735,6.274166440963745,-2.326282568865015,9,2015,2023,1.5027322404371595,4,2020,2023,,2,2022,2023,-0.7067137809187258,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
39087,5.824999880790711,20.661451053619384,7.006666660308838,-1.9843982312846382,9,2015,2023,1.775956284153003,4,2020,2023,,2,2022,2023,-1.825160781921241,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
40194,20.894285685675484,110.601358631679,15.462619154793876,-2.4397983691891225,9,2015,2023,-2.978142076502733,4,2020,2023,,2,2022,2023,3.7543115141650194,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41004,15.39226199558803,212.6950560433524,21.43678569793701,-1.4805545866759695,9,2015,2023,0.16393442622950855,4,2020,2023,,2,2022,2023,0.05926221445428048,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41021,13.825833296775818,202.76640853881835,20.69208354949951,-2.191375596486031,9,2015,2023,-3.2650273224043707,4,2020,2023,,2,2022,2023,6.239222829386764,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41024,15.622839615963121,215.5206103854709,21.107222041377316,-3.794876314707092,9,2015,2023,0.7923497267759558,4,2020,2023,,2,2022,2023,-1.4167694929196784,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41034,14.546666741371155,213.8344955444336,20.435000038146974,-2.5965547892030565,9,2015,2023,0.7103825136612019,4,2020,2023,,2,2022,2023,2.366781110860501,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41038,14.461111044883728,214.3499496459961,21.19750010172526,0.5330368767211311,9,2015,2023,0.7650273224043704,4,2020,2023,,2,2022,2023,1.4960705941416066,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41039,17.396860477536222,223.24398289170375,21.038604816170626,-3.207003417714187,9,2015,2023,1.0655737704918031,4,2020,2023,,2,2022,2023,0.0,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41053,12.734298194082161,182.02936798898799,20.566491277594317,-3.0054644808743163,4,2020,2023,1.0245901639344261,4,2020,2023,,2,2022,2023,,1,2023,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41059,13.68833339214325,207.55150833129883,20.224166488647462,1.3250893773473322,9,2015,2023,-1.17486338797814,4,2020,2023,,2,2022,2023,2.1201413427561846,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41065,18.827708333730698,202.80562416712445,22.096596749623615,-3.5700631408214107,9,2015,2023,-4.603825136612023,4,2020,2023,,2,2022,2023,-1.3817498090369582,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41069,15.181250023841859,214.12670364379883,19.99833393096924,-4.419664407499662,9,2015,2023,-0.6557377049180326,4,2020,2023,,2,2022,2023,-2.0551339731088354,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41081,15.437777908643085,228.80668436686196,20.684166653951007,-3.5664530201585833,9,2015,2023,0.10928961748633775,4,2020,2023,,2,2022,2023,2.0293656561606332,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41091,14.06366654396057,210.4917755126953,21.021333160400392,-0.17003836763167088,9,2015,2023,-0.2732240437158495,4,2020,2023,,2,2022,2023,6.478209658421676,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
41095,16.055585555772524,205.54334725044868,19.675720709723397,-1.5787618992450132,9,2015,2023,1.5027322404371595,4,2020,2023,,2,2022,2023,-0.00822610024090551,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
42173,13.261354196071625,79.91312736272812,11.708645689487458,-3.1216324587123765,9,2015,2023,-0.05464480874316635,4,2020,2023,,2,2022,2023,3.6688015355387122,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43038,28.7616667509079,162.69169921875,9.192500400543214,-2.679970239305725,9,2015,2023,-0.49180327868851614,4,2020,2023,,2,2022,2023,1.6551247887237668,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43123,22.498333120346068,153.63258514404296,8.99166660308838,0.38475666953788357,9,2015,2023,-2.3087431693989062,4,2020,2023,,2,2022,2023,2.6327984707177166,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43148,26.894999957084657,141.96733837127687,8.611666870117187,1.7309274170190592,9,2015,2023,0.06830601092896534,4,2020,2023,,2,2022,2023,5.823051227094556,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43155,25.766296270158556,169.8002443101671,8.565740542941622,0.7065049411489686,9,2015,2023,-1.3114754098360635,4,2020,2023,,2,2022,2023,-4.7209626787582835,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43163,23.716666889190673,154.53738250732422,9.30000057220459,-0.7137800970632462,9,2015,2023,-0.027322404371588505,4,2020,2023,,2,2022,2023,4.6186489943029905,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
43905,27.628333568572998,131.43831367492675,8.823333358764648,-1.8579234972677579,4,2020,2023,0.0,4,2020,2023,,2,2022,2023,,1,2023,2023,2023,2041-2060,SSP2-4.5,ANOMALY
44216,20.479385920574792,106.59989082938746,9.857982374492444,0.714099519202918,9,2015,2023,-0.9289617486338813,4,2020,2023,,2,2022,2023,2.992908939183492,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
45081,22.91666684150696,204.33072204589843,19.751667022705078,-2.3224043715847014,4,2020,2023,-3.5519125683060064,4,2020,2023,,2,2022,2023,,1,2023,2023,2023,2041-2060,SSP2-4.5,ANOMALY
45165,27.61083341042201,240.40293229420976,22.060277764002482,0.17310625808569452,9,2015,2023,1.1748633879781416,4,2020,2023,,2,2022,2023,0.741367491235286,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
45168,24.26583334604899,237.99670588175454,20.36194477081299,-0.13103168626542328,9,2015,2023,0.08196721311475486,4,2020,2023,,2,2022,2023,3.1802120141342733,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46005,22.4819442431132,156.11660849253337,17.355833053588867,1.2724345631228162,9,2015,2023,-2.4590163934426217,4,2020,2023,,2,2022,2023,-1.5830934054096417,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46017,26.616944432258606,203.9276264190674,19.06916691462199,0.20989156902209735,9,2015,2023,0.40983606557377134,4,2020,2023,,2,2022,2023,-6.373511320507791,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46021,22.259999752044678,153.87418441772462,17.133333206176758,-0.3998989117697026,9,2015,2023,5.437158469945355,4,2020,2023,,2,2022,2023,2.1201413427561846,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46029,26.365833640098572,193.1301300048828,19.66666660308838,-0.3399152781560872,9,2015,2023,5.0,4,2020,2023,,2,2022,2023,-6.21486270873535,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46078,22.440416300296782,134.96200037002563,18.10166645050049,2.4435143200403067,9,2015,2023,-1.5846994535519108,4,2020,2023,,2,2022,2023,-5.782564385301036,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46094,22.98833336830139,144.1955593585968,18.03979151248932,1.5027322404371581,4,2020,2023,0.9016393442622945,4,2020,2023,,2,2022,2023,,1,2023,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46102,21.86499981880188,163.37777976989747,15.873333549499511,0.456086200292539,9,2015,2023,2.568306010928958,4,2020,2023,,2,2022,2023,1.8001248656407067,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46110,22.427499628067018,146.71029415130616,17.70083293914795,2.3056596673161924,9,2015,2023,-0.5737704918032817,4,2020,2023,,2,2022,2023,6.69437453926129,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46131,23.097777827580767,151.2429951985677,16.916666666666664,0.6607100627712512,9,2015,2023,-0.09562841530054556,4,2020,2023,,2,2022,2023,-2.127092625847183,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46145,26.79666690826416,205.8203155517578,19.88749990463257,-0.052541597521116756,9,2015,2023,1.3934426229508219,4,2020,2023,,2,2022,2023,0.6143721722780426,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46159,22.101110808054607,154.71904493967693,17.189166609446207,0.6116551020299146,9,2015,2023,1.0928961748633885,4,2020,2023,,2,2022,2023,2.0445727843425323,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46169,22.24999942779541,140.72961921691893,17.941666030883788,1.6686941242348765,9,2015,2023,-2.2677595628415297,4,2020,2023,,2,2022,2023,-3.9227996744564564,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46181,27.07999994754791,162.90759830474855,18.514166831970215,1.1238919872199564,9,2015,2023,0.054644808743169904,4,2020,2023,,2,2022,2023,-0.2355712603062443,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46184,23.092666692733765,140.81178283691406,20.10566680908203,0.13114754098360776,9,2015,2023,4.12568306010929,4,2020,2023,,2,2022,2023,-2.899531363556624,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46190,22.0466667175293,155.8943832397461,17.166666984558105,1.705848157191026,9,2015,2023,0.9153005464480888,4,2020,2023,,2,2022,2023,1.2327384947925235,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46220,23.076000089645383,117.05066452026367,16.456999893188474,0.8577730604801723,9,2015,2023,1.0792349726775932,4,2020,2023,,2,2022,2023,-2.2340425531914914,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46235,23.061250340938567,137.9834500312805,18.212916326522826,-1.842352664668899,9,2015,2023,1.6939890710382528,4,2020,2023,,2,2022,2023,0.5706340863451681,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46244,22.40222199757894,164.98912569681804,17.404444440205893,1.8567929794532283,9,2015,2023,-2.295081967213117,4,2020,2023,,2,2022,2023,3.3823262450869844,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
46250,22.60592596795824,127.00065752665202,17.90166634453667,2.875756507432871,9,2015,2023,-1.1202185792349724,4,2020,2023,,2,2022,2023,1.0337945200170537,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
47186,15.738125079870224,119.88003988265991,15.967499947547912,-0.15775993967764626,9,2015,2023,-1.0928961748633885,4,2020,2023,,2,2022,2023,0.6249182044235031,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48013,3.558333396911621,25.924613380432127,6.77833366394043,-0.6928981057753567,9,2015,2023,1.612021857923499,4,2020,2023,,2,2022,2023,1.1335566131970154,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48015,4.511666631698608,36.97281942367554,7.324999904632568,-1.20528730773689,9,2015,2023,2.5683060109289624,4,2020,2023,,2,2022,2023,2.7431103759951263,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48020,4.538333320617676,31.90469748179118,7.113333384195964,-0.5627256812265294,9,2015,2023,0.38251366120218455,4,2020,2023,,2,2022,2023,3.000251018556064,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48027,3.5887499153614044,34.205999159812926,6.560416674613952,-2.669072728318402,9,2015,2023,2.773224043715847,4,2020,2023,,2,2022,2023,-0.8336883609419535,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48036,4.809999918937683,37.53392457962036,7.379999828338623,-2.3380889826523124,9,2015,2023,6.229508196721311,4,2020,2023,,2,2022,2023,6.183745583038871,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48044,,,,-0.6670485927492802,9,2015,2023,0.6284153005464528,4,2020,2023,,2,2022,2023,3.2001595805311744,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48054,6.058333325386047,25.885939025878905,6.951666831970215,-0.3650902593936221,9,2015,2023,-1.0655737704918014,4,2020,2023,,2,2022,2023,1.447201219229031,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48078,4.669999980926514,22.13160171508789,6.386666679382325,-1.1828769597933713,9,2015,2023,-1.5573770491803285,4,2020,2023,,2,2022,2023,4.135755984218015,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48082,4.669999980926514,22.13160171508789,6.386666679382325,-1.3714793643991463,9,2015,2023,-4.972677595628413,4,2020,2023,,2,2022,2023,0.8255822966321755,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
48084,4.867083346843719,25.391146993637086,6.800416755676269,-1.794184914811865,9,2015,2023,0.4918032786885256,4,2020,2023,,2,2022,2023,6.1248527679623095,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
49275,16.839166665077208,123.71839186350505,18.978889687856036,-2.521904060725669,9,2015,2023,-0.06830601092896238,4,2020,2023,,2,2022,2023,-0.12754372563997265,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
50297,14.135388915538787,191.26419373830157,10.74419438680013,0.3645739826182316,9,2015,2023,-0.1912568306010905,4,2020,2023,,2,2022,2023,0.10037108806059081,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
51001,17.18083336353302,23.612648916244506,26.44166679382324,-2.9454782648860256,9,2015,2023,-4.071038251366116,4,2020,2023,,2,2022,2023,-0.1534590557729807,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
52001,20.636666679382323,85.72331924438477,20.838333129882812,-1.2849895970405831,9,2015,2023,0.8196721311475391,4,2020,2023,,2,2022,2023,0.14996749631517758,6,2018,2023,2023,2041-2060,SSP2-4.5,ANOMALY
