cod_ine,anio,log_cambio_renta_neta_media_persona_3a,brecha_precio_renta_3a,transformacion_hogares_ajustada_3a,winsor_log_cambio_renta_neta_media_persona_3a,percentil_log_cambio_renta_neta_media_persona_3a,winsor_brecha_precio_renta_3a,percentil_brecha_precio_renta_3a,winsor_transformacion_hogares_ajustada_3a,percentil_transformacion_hogares_ajustada_3a,score_riesgo_gentrificacion,municipios_cobertura_anio,pct_cobertura_anio,panel_completo_306,universo_normalizacion,metodo,version_metodologia
42173,2018,0.0840076234094578,-0.2029508521598719,0.7831346028352488,0.0840076234094578,13.978494623655914,-0.2029508521598719,2.150537634408602,0.7831346028352488,86.37992831541219,34.16965352449223,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
43038,2018,0.1003318101247365,-0.0222578895321478,-0.2208417664261198,0.1003318101247365,38.70967741935484,-0.0222578895321478,62.365591397849464,-0.2208417664261198,30.82437275985663,43.96654719235365,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
43123,2018,0.1196247799688178,-0.1282384760535091,0.3706659045188959,0.1196247799688178,67.02508960573476,-0.1282384760535091,16.129032258064516,0.3706659045188959,66.66666666666667,49.940262843488654,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
43148,2018,0.0857601551944605,-0.0443617904039531,-0.2168653971647549,0.0857601551944605,18.27956989247312,-0.0443617904039531,53.40501792114696,-0.2168653971647549,31.899641577060933,34.52807646356034,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
43155,2018,0.1482123603285462,-0.1390350204414094,0.4892522749144281,0.1482123603285462,95.3405017921147,-0.1390350204414094,12.903225806451612,0.4892522749144281,76.34408602150538,61.52927120669057,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
43163,2018,0.1159353381530201,-0.0425095593813205,-1.0672797809624124,0.1159353381530201,61.64874551971326,-0.0425095593813205,55.19713261648746,-1.0672797809624124,8.960573476702509,41.935483870967744,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
44216,2018,0.0779534905557318,-0.0820208891976433,0.1024939179210225,0.0779534905557318,7.526881720430108,-0.0820208891976433,38.70967741935484,0.1024939179210225,48.028673835125446,31.42174432497013,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
45165,2018,0.1222450303598349,-0.1965153009685872,0.2091147394243186,0.1222450303598349,70.25089605734767,-0.1965153009685872,2.867383512544803,0.2091147394243186,54.121863799283155,42.41338112305854,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
45168,2018,0.0830694542969998,-0.1161551462500204,0.1067400824485153,0.0830694542969998,11.469534050179211,-0.1161551462500204,22.939068100358423,0.1067400824485153,48.38709677419355,27.59856630824373,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46005,2018,0.1470389640608102,-0.0953154146085648,-0.0521666304041285,0.1470389640608102,93.54838709677419,-0.0953154146085648,34.76702508960574,-0.0521666304041285,38.70967741935484,55.675029868578264,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46017,2018,0.1378886979934783,-0.1816014470123854,0.4680214522769676,0.1378886979934783,88.5304659498208,-0.1816014470123854,5.017921146953405,0.4680214522769676,74.55197132616487,56.03345280764636,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46021,2018,0.1247011577293162,-0.1027679842314363,0.115232411503501,0.1247011577293162,74.19354838709677,-0.1027679842314363,30.107526881720432,0.115232411503501,49.10394265232975,51.13500597371566,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46029,2018,0.1090452081944774,-0.119426333936095,0.4873807673627408,0.1090452081944774,52.32974910394265,-0.119426333936095,21.14695340501792,0.4873807673627408,75.98566308243727,49.82078853046594,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46078,2018,0.1222664342403593,-0.0388657627752401,-0.0683225209187826,0.1222664342403593,70.60931899641577,-0.0388657627752401,56.98924731182796,-0.0683225209187826,37.992831541218635,55.19713261648746,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46102,2018,0.1358571977855193,-0.2163974751026262,1.0850061103869366,0.1358571977855193,86.73835125448029,-0.2163974751026262,1.4336917562724014,1.0850061103869366,92.831541218638,60.33452807646356,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46110,2018,0.1107950306501503,-0.1549975927222164,0.0762439860658233,0.1107950306501503,55.55555555555556,-0.1549975927222164,9.31899641577061,0.0762439860658233,47.31182795698925,37.39545997610514,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46131,2018,0.1329878272404344,-0.0896746247482433,-0.0486934105668793,0.1329878272404344,83.87096774193549,-0.0896746247482433,35.842293906810035,-0.0486934105668793,39.42652329749104,53.04659498207885,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46145,2018,0.1214642535819327,-0.1284349761041378,0.7404396034023316,0.1214642535819327,68.81720430107526,-0.1284349761041378,15.412186379928315,0.7404396034023316,84.58781362007169,56.272401433691755,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46159,2018,0.132155574185711,-0.1692940543123509,0.7107164517098811,0.132155574185711,83.15412186379929,-0.1692940543123509,7.168458781362007,0.7107164517098811,82.79569892473118,57.70609318996416,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46169,2018,0.1131335464724674,-0.0688648220308138,0.4218532330067964,0.1131335464724674,57.70609318996416,-0.0688648220308138,43.01075268817204,0.4218532330067964,71.32616487455198,57.347670250896066,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46181,2018,0.1326416234752509,-0.0325517254275565,1.153681246408922,0.1326416234752509,83.51254480286738,-0.0325517254275565,58.064516129032256,1.153681246408922,93.9068100358423,78.49462365591398,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46184,2018,0.1407869600451476,-0.1607106204252936,0.3855092598110484,0.1407869600451476,91.39784946236558,-0.1607106204252936,8.960573476702509,0.3855092598110484,68.10035842293907,56.152927120669055,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46190,2018,0.1079983988827433,-0.0768378497366677,-0.3890137530239916,0.1079983988827433,50.89605734767025,-0.0768378497366677,40.50179211469534,-0.3890137530239916,23.655913978494624,38.35125448028674,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46220,2018,0.0917238550912339,-0.0558377531391093,0.0361934388748394,0.0917238550912339,25.448028673835125,-0.0558377531391093,49.46236559139785,0.0361934388748394,44.80286738351254,39.904420549581836,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46235,2018,0.1333371537489435,-0.1337392232414681,0.3067400824485147,0.1333371537489435,84.58781362007169,-0.1337392232414681,14.336917562724015,0.3067400824485147,62.72401433691756,53.882915173237755,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46244,2018,0.1232912240770672,-0.0434836193760939,-0.3529395750943715,0.1232912240770672,73.11827956989248,-0.0434836193760939,54.48028673835125,-0.3529395750943715,25.806451612903224,51.13500597371566,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
46250,2018,0.098540211162371,-0.0080640150990269,0.0680214522769669,0.098540211162371,36.55913978494624,-0.0080640150990269,65.59139784946237,0.0680214522769669,46.95340501792115,49.70131421744325,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
47186,2018,0.0909023549739085,-0.0797708185453996,0.6648180277058421,0.0909023549739085,24.014336917562723,-0.0797708185453996,39.42652329749104,0.6648180277058421,81.00358422939068,48.14814814814815,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48013,2018,0.0698203838860119,-0.0561614009907034,1.7338187818990367,0.0698203838860119,3.225806451612903,-0.0561614009907034,49.10394265232975,1.7338187818990367,98.2078853046595,50.179211469534046,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48015,2018,0.0843109510941342,-0.0629795884405754,2.3109862469760074,0.0843109510941342,15.412186379928315,-0.0629795884405754,46.59498207885304,1.774282392692468,99.6415770609319,53.882915173237755,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48020,2018,0.0855495410813992,-0.0731553959039983,1.7486621371911917,0.0855495410813992,17.56272401433692,-0.0731553959039983,41.935483870967744,1.7486621371911917,98.5663082437276,52.68817204301075,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48027,2018,0.0900216311583852,-0.0619004138918148,1.0234549452923598,0.0900216311583852,22.22222222222222,-0.0619004138918148,47.31182795698925,1.0234549452923598,91.39784946236558,53.64396654719235,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48036,2018,0.0830032127936075,-0.0481108119611055,0.7244976852487269,0.0830032127936075,11.11111111111111,-0.0481108119611055,52.68817204301075,0.7244976852487269,84.22939068100358,49.342891278375156,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48044,2018,0.0841061432379239,-0.0519293011442117,1.0632163154202812,0.0841061432379239,15.053763440860216,-0.0519293011442117,50.89605734767025,1.0632163154202812,92.1146953405018,52.68817204301075,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48054,2018,0.0984356626990967,-0.0800350661904396,1.3244976852487285,0.0984356626990967,35.842293906810035,-0.0800350661904396,39.06810035842294,1.3244976852487285,96.415770609319,57.10872162485066,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48078,2018,0.078165356697356,-0.0885474622693092,1.6067400824485154,0.078165356697356,8.243727598566307,-0.0885474622693092,36.55913978494624,1.6067400824485154,97.4910394265233,47.43130227001195,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48082,2018,0.0941226332178783,-0.1790223554098441,2.355552753960614,0.0941226332178783,28.67383512544803,-0.1790223554098441,5.376344086021505,1.774282392692468,99.6415770609319,44.56391875746714,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
48084,2018,0.0768227107832641,-0.1640351248784259,1.6916269318902328,0.0768227107832641,6.451612903225806,-0.1640351248784259,8.243727598566307,1.6916269318902328,97.84946236559139,37.51493428912784,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
49275,2018,0.0876966102404643,-0.0968458713638094,1.0244976852487313,0.0876966102404643,20.788530465949822,-0.0968458713638094,32.97491039426523,1.0244976852487313,91.75627240143369,48.50657108721625,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
50297,2018,0.0789092316202635,-0.0614839321684524,0.7194785760309954,0.0789092316202635,8.602150537634408,-0.0614839321684524,47.67025089605735,0.7194785760309954,83.51254480286738,46.59498207885304,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
51001,2018,0.0679452024545077,-0.0610212468709184,0.8680214522769634,0.0679452024545077,2.867383512544803,-0.0610212468709184,48.028673835125446,0.8680214522769634,89.24731182795699,46.71445639187575,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
52001,2018,0.0923762728186252,-0.0050688472088123,0.3765137813319489,0.0923762728186252,27.240143369175627,-0.0050688472088123,65.94982078853046,0.3765137813319489,67.02508960573476,53.40501792114694,280,91.50326797385621,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
01059,2019,0.0721931437146909,0.002467704912546,-0.6813531052250554,0.0721931437146909,3.1914893617021276,0.002467704912546,54.60992907801418,-0.6813531052250554,15.602836879432624,24.468085106382976,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
02003,2019,0.1290517119404367,-0.0480779468195178,-0.1980742715146628,0.1290517119404367,57.4468085106383,-0.0480779468195178,32.97872340425532,-0.1980742715146628,37.94326241134752,42.78959810874704,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
02009,2019,0.128541085622934,-0.0347519411644694,0.1071294711267139,0.128541085622934,56.02836879432624,-0.0347519411644694,39.00709219858156,0.1071294711267139,54.60992907801418,49.88179669030733,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
02037,2019,0.1391949849670951,-0.0818035861807984,0.7688831196793675,0.1391949849670951,68.79432624113475,-0.0818035861807984,18.43971631205674,0.7688831196793675,86.87943262411348,58.03782505910166,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
02081,2019,0.1633120776864066,-0.1532628580840634,-0.0012769507600796,0.1633120776864066,91.48936170212765,-0.1532628580840634,2.482269503546099,-0.0012769507600796,48.58156028368794,47.5177304964539,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03009,2019,0.1293131565016459,-0.0517053504225141,0.4290543800576981,0.1293131565016459,58.156028368794324,-0.0517053504225141,31.914893617021278,0.4290543800576981,77.65957446808511,55.91016548463357,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03014,2019,0.1095667315278013,0.0132650012306581,0.2543818301207258,0.1095667315278013,30.141843971631207,0.0132650012306581,58.156028368794324,0.2543818301207258,65.2482269503546,51.182033096926716,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03031,2019,0.1610762774418835,0.0556429770442852,0.8392620034538214,0.1610762774418835,89.71631205673759,0.0556429770442852,68.08510638297872,0.8392620034538214,89.36170212765957,82.38770685579196,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03047,2019,0.2584402228572834,-0.0811536544979255,5.056274709114027,0.20583508728790684,99.64539007092199,-0.0811536544979255,19.148936170212767,1.906527500097171,99.64539007092199,72.81323877068559,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03059,2019,0.140436288155649,-0.0560234465190242,-1.0657418773009253,0.140436288155649,71.63120567375887,-0.0560234465190242,30.49645390070922,-1.0657418773009253,8.156028368794326,36.7612293144208,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03063,2019,0.1395354674562877,0.0301017462444572,-0.1537330523954696,0.1395354674562877,69.50354609929079,0.0301017462444572,62.4113475177305,-0.1537330523954696,40.248226950354606,57.387706855791954,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03065,2019,0.1471994396872575,-0.0182322134775022,0.2037269299946692,0.1471994396872575,78.36879432624113,-0.0182322134775022,45.0354609929078,0.2037269299946692,61.347517730496456,61.58392434988179,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03066,2019,0.1369171861677115,-0.0029073853426869,0.3220494359069857,0.1369171861677115,66.66666666666667,-0.0029073853426869,51.773049645390074,0.3220494359069857,72.34042553191489,63.593380614657214,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03082,2019,0.1397308933850246,0.024760766615881,0.7073293330133377,0.1397308933850246,71.27659574468085,0.024760766615881,60.638297872340424,0.7073293330133377,85.46099290780141,72.45862884160756,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03093,2019,0.1232057870049139,0.0088657045529275,1.051470690245904,0.1232057870049139,49.645390070921984,0.0088657045529275,56.38297872340426,1.051470690245904,93.97163120567376,66.66666666666667,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03099,2019,0.1463344098614555,-0.0107736790435618,1.242864406472489,0.1463344098614555,77.65957446808511,-0.0107736790435618,48.58156028368794,1.242864406472489,95.74468085106383,73.99527186761229,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03104,2019,0.1621887209130202,-0.1379237737140728,-0.0756579613264527,0.1621887209130202,91.13475177304964,-0.1379237737140728,4.609929078014185,-0.0756579613264527,44.326241134751776,46.6903073286052,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03121,2019,0.1396128629403905,-0.0362313650084639,0.9410632049631562,0.1396128629403905,70.2127659574468,-0.0362313650084639,37.5886524822695,0.9410632049631562,91.48936170212765,66.43026004728132,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03122,2019,0.1407543150348068,0.0226438186971416,-1.0790605024584958,0.1407543150348068,71.98581560283688,0.0226438186971416,59.57446808510638,-1.0790605024584958,7.446808510638298,46.33569739952719,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03133,2019,0.1365696825348374,-0.0040858699830726,0.423850637416319,0.1365696825348374,64.8936170212766,-0.0040858699830726,50.709219858156025,0.423850637416319,77.30496453900709,64.30260047281324,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03139,2019,0.1429336177362641,-0.0884923511646107,-0.1589367950368452,0.1429336177362641,74.822695035461,-0.0884923511646107,15.602836879432624,-0.1589367950368452,39.00709219858156,43.14420803782506,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
03140,2019,0.1368727191878335,-0.0735615790218536,-0.3641405376782198,0.1368727191878335,66.31205673758865,-0.0735615790218536,24.46808510638298,-0.3641405376782198,28.368794326241133,39.716312056737586,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
04013,2019,0.1175544798992117,-0.0140988945943818,-0.2336093449738165,0.1175544798992117,41.48936170212766,-0.0140988945943818,46.808510638297875,-0.2336093449738165,35.1063829787234,41.13475177304964,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
04079,2019,0.1409627480155249,-0.0725317726459279,0.2358594623217809,0.1409627480155249,72.69503546099291,-0.0725317726459279,25.53191489361702,0.2358594623217809,62.765957446808514,53.66430260047281,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
04902,2019,0.1603114386018393,-0.0668085399228146,0.7806193566626104,0.1603114386018393,89.00709219858156,-0.0668085399228146,26.95035460992908,0.7806193566626104,87.23404255319149,67.7304964539007,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
05019,2019,0.1070974665058735,0.019127716631944,1.345575684460686,0.1070974665058735,26.595744680851062,0.019127716631944,58.86524822695036,1.345575684460686,96.09929078014184,60.520094562647756,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
06011,2019,0.1395766330443036,-0.025395123943677,0.8204480962842816,0.1395766330443036,69.8581560283688,-0.025395123943677,41.48936170212766,0.8204480962842816,88.29787234042553,66.548463356974,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
06015,2019,0.1139736693839237,-0.0317413255117762,0.5019257284853336,0.1139736693839237,36.52482269503546,-0.0317413255117762,40.42553191489362,0.5019257284853336,80.1418439716312,52.36406619385343,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
06044,2019,0.1291013200022962,-0.039387140119532,0.2272531785483659,0.1291013200022962,57.801418439716315,-0.039387140119532,35.46099290780142,0.2272531785483659,62.4113475177305,51.89125295508274,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
06083,2019,0.1241821695451757,-0.0328972165045696,0.1358594623217794,0.1241821695451757,50.354609929078016,-0.0328972165045696,39.716312056737586,0.1358594623217794,56.737588652482266,48.93617021276595,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07011,2019,0.1704699944577008,0.0386412360284551,1.9243420386735444,0.1704699944577008,94.32624113475177,0.0386412360284551,63.47517730496454,1.906527500097171,99.64539007092199,85.81560283687945,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07015,2019,0.1560830990837717,0.0696846952609981,0.3756882019434495,0.1560830990837717,86.17021276595744,0.0696846952609981,71.98581560283688,0.3756882019434495,75.53191489361703,77.89598108747045,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07026,2019,0.1550180419596528,0.1403124948057547,-0.0589367950368437,0.1550180419596528,84.7517730496454,0.1403124948057547,84.7517730496454,-0.0589367950368437,45.39007092198582,71.63120567375887,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07027,2019,0.1189363755733651,0.1582339680380881,-0.5908694654773301,0.1189363755733651,44.326241134751776,0.1582339680380881,89.71631205673759,-0.5908694654773301,18.43971631205674,50.8274231678487,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07031,2019,0.1601438167770023,0.0612122689491274,0.7566744328872834,0.1601438167770023,88.65248226950355,0.0612122689491274,69.14893617021276,0.7566744328872834,86.52482269503547,81.4420803782506,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07032,2019,0.1396511165378483,0.0677325998744422,-0.6041880906348991,0.1396511165378483,70.92198581560284,0.0677325998744422,70.92198581560284,-0.6041880906348991,17.375886524822697,53.07328605200946,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07033,2019,0.1176131265573423,-0.0160448753118898,0.3563828935166855,0.1176131265573423,41.843971631205676,-0.0160448753118898,46.09929078014184,0.3563828935166855,74.11347517730496,54.018912529550825,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07036,2019,0.1344738363159553,0.1421048544831027,-0.6095916951628992,0.1344738363159553,62.765957446808514,0.1421048544831027,85.46099290780141,-0.6095916951628992,17.02127659574468,55.082742316784866,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07040,2019,0.1593665146064244,0.1592555864950632,0.8446656079818267,0.1593665146064244,88.29787234042553,0.1592555864950632,90.0709219858156,0.8446656079818267,89.71631205673759,89.36170212765957,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
07054,2019,0.2047605449940203,0.1424053238193204,1.0854044240823486,0.2047605449940203,98.58156028368795,0.1424053238193204,85.81560283687944,1.0854044240823486,95.39007092198581,93.26241134751773,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08015,2019,0.1076854742299239,0.1477926935636119,-1.3370118861058573,0.1076854742299239,27.659574468085108,0.1477926935636119,87.58865248226951,-1.3370118861058573,3.900709219858156,39.71631205673759,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08019,2019,0.0933055608235901,0.1383354319289036,0.0344579845857013,0.0933055608235901,10.99290780141844,0.1383354319289036,84.04255319148936,0.0344579845857013,51.06382978723404,48.69976359338062,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08056,2019,0.0425924783457094,0.2502310211446586,-0.8250030612003993,0.0425924783457094,1.4184397163120568,0.23125402698952244,99.64539007092199,-0.8250030612003993,12.411347517730496,37.825059101654844,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08073,2019,0.1155319188509091,0.2305389862599802,0.2430642683591146,0.1155319188509091,39.361702127659576,0.2305389862599802,98.93617021276596,0.2430642683591146,63.47517730496454,67.25768321513003,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08077,2019,0.0601417892960662,0.2345114347574369,-0.8474193713886086,0.0601417892960662,1.7730496453900708,0.23125402698952244,99.64539007092199,-0.8474193713886086,11.702127659574469,37.70685579196218,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08089,2019,0.0738788544954743,0.1917688014307792,-0.0537330523954693,0.0738788544954743,3.5460992907801416,0.1917688014307792,95.0354609929078,-0.0537330523954693,46.09929078014184,48.226950354609926,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08096,2019,0.0938127634802605,0.1513210934419816,-0.4284056023324408,0.0938127634802605,12.056737588652481,0.1513210934419816,88.29787234042553,-0.4284056023324408,24.822695035460992,41.725768321513,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08101,2019,0.0978964212540555,0.2654335959710665,0.0597854346487268,0.0978964212540555,16.666666666666668,0.23125402698952244,99.64539007092199,0.0597854346487268,52.12765957446808,56.14657210401892,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08102,2019,0.1053440695066364,0.0282412347107659,-0.5422156287472323,0.1053440695066364,24.822695035460992,0.0282412347107659,61.347517730496456,-0.5422156287472323,20.921985815602838,35.69739952718676,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08113,2019,0.0917451136398287,0.0015541558885142,-0.0558257932753954,0.0917451136398287,9.21985815602837,0.0015541558885142,53.90070921985816,-0.0558257932753954,45.744680851063826,36.28841607565011,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08114,2019,0.1182727372420292,0.136039787154812,-0.0788606405718682,0.1182727372420292,43.262411347517734,0.136039787154812,83.33333333333333,-0.0788606405718682,43.97163120567376,56.85579196217494,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08121,2019,0.1128876303226796,0.1358321175731304,-0.3709456199423037,0.1128876303226796,34.751773049645394,0.1358321175731304,82.97872340425532,-0.3709456199423037,27.659574468085108,48.463356973995275,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08124,2019,0.1082223328195179,0.1471979620346927,-1.1532416511382448,0.1082223328195179,28.368794326241133,0.1471979620346927,87.23404255319149,-1.1532416511382448,5.673758865248227,40.42553191489362,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08125,2019,0.1034002111829765,0.1997342353444522,-0.5334094830871883,0.1034002111829765,22.69503546099291,0.1997342353444522,96.09929078014184,-0.5334094830871883,21.631205673758867,46.80851063829787,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08169,2019,0.1040029894576907,0.101600871019456,-0.3066805552880818,0.1040029894576907,24.113475177304963,0.101600871019456,78.01418439716312,-0.3066805552880818,31.56028368794326,44.56264775413712,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08172,2019,0.115072779613072,0.1544906636599071,-0.4641405376782177,0.115072779613072,39.00709219858156,0.1544906636599071,89.36170212765957,-0.4641405376782177,23.75886524822695,50.709219858156025,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
08180,2019,0.091813814897654,0.1829321042867643,-0.7858655847225813,0.091813814897654,9.574468085106384,0.1829321042867643,93.26241134751773,-0.7858655847225813,13.829787234042554,38.88888888888889,283,92.48366013071896,False,municipios_observados_anio,media_percentiles_winsorizados_p01_p99,2.0
