cod_ine,anio,tasa_rotacion,aceleracion_precio,desacoplamiento_precio_renta,percentil_tasa_rotacion,percentil_aceleracion_precio,percentil_desacoplamiento_precio_renta,score_presion_especulativa,metodo,version_metodologia
46131,2022,3.3974441246035094,-0.0620019707264865,-0.0403260163443521,80.32786885245902,10.491803278688524,24.262295081967213,38.36065573770492,media_percentiles_iguales,1.0
46145,2022,2.951265673054176,-0.0081457333796501,-0.0213106624409424,58.032786885245905,42.950819672131146,40.65573770491803,47.21311475409836,media_percentiles_iguales,1.0
46159,2022,2.612543015661212,-0.0337569730068156,-0.0253554411627225,39.34426229508197,21.639344262295083,34.75409836065574,31.91256830601093,media_percentiles_iguales,1.0
46169,2022,2.4420325604341393,-0.0238286071203495,-0.0154560069909508,30.16393442622951,28.524590163934427,46.557377049180324,35.08196721311475,media_percentiles_iguales,1.0
46181,2022,4.249466445340289,-0.0477520467811072,0.0250762003585094,91.14754098360656,16.39344262295082,91.80327868852459,66.44808743169399,media_percentiles_iguales,1.0
46184,2022,3.1045241809672386,-0.0525893986681906,-0.0586152609745336,69.8360655737705,14.754098360655737,10.163934426229508,31.58469945355191,media_percentiles_iguales,1.0
46190,2022,2.931556632344034,0.0001035717761459,-0.0037659163348535,56.721311475409834,49.83606557377049,65.24590163934427,57.267759562841526,media_percentiles_iguales,1.0
46220,2022,4.270109235352532,0.0362939052684778,0.0001963511909326,91.80327868852459,79.01639344262296,69.18032786885246,80.0,media_percentiles_iguales,1.0
46235,2022,1.893909314698642,0.0716227482305054,0.0414908604429933,7.213114754098361,95.40983606557377,97.37704918032787,66.66666666666667,media_percentiles_iguales,1.0
46244,2022,3.318213193965092,-0.0656891540075201,-0.0102047464122596,77.37704918032787,8.19672131147541,54.75409836065574,46.77595628415301,media_percentiles_iguales,1.0
46250,2022,3.102017407732272,0.0051847561208344,0.0128827292855149,69.50819672131148,54.75409836065574,83.60655737704919,69.2896174863388,media_percentiles_iguales,1.0
47186,2022,2.410848189353865,-0.0277109547944529,-0.012960545952509,28.524590163934427,26.229508196721312,49.18032786885246,34.6448087431694,media_percentiles_iguales,1.0
48013,2022,2.8593475371886656,0.0100180847112558,-0.0060292140638706,53.114754098360656,58.36065573770492,60.98360655737705,57.486338797814206,media_percentiles_iguales,1.0
48015,2022,2.5081788440567068,-0.0344414392615697,-0.0404286223203869,33.442622950819676,21.311475409836067,23.60655737704918,26.120218579234976,media_percentiles_iguales,1.0
48020,2022,2.528895192684914,0.0445541359885008,-0.0008689977027536,34.09836065573771,84.91803278688525,67.21311475409836,62.07650273224044,media_percentiles_iguales,1.0
48027,2022,2.5074850299401197,0.0437595026003481,-0.0180845621686804,33.114754098360656,83.93442622950819,43.9344262295082,53.66120218579235,media_percentiles_iguales,1.0
48036,2022,2.207118322005408,0.0446600719979652,0.0316897143444325,18.0327868852459,85.57377049180327,95.08196721311475,66.22950819672131,media_percentiles_iguales,1.0
48044,2022,2.767269976139207,0.0203583905616475,-0.0230636116651241,47.540983606557376,65.57377049180327,38.68852459016394,50.60109289617486,media_percentiles_iguales,1.0
48054,2022,3.1729933352651405,0.0363804903554667,0.0151624293641823,72.78688524590164,79.34426229508196,86.22950819672131,79.4535519125683,media_percentiles_iguales,1.0
48078,2022,2.142857142857143,0.0120884131781366,0.0011882715908482,15.737704918032787,60.0,71.14754098360656,48.96174863387978,media_percentiles_iguales,1.0
48082,2022,3.06890027227837,0.0061530726759737,-0.0391482517498249,66.88524590163935,56.0655737704918,24.59016393442623,49.180327868852466,media_percentiles_iguales,1.0
48084,2022,2.3842917251051894,0.0330309668281012,0.0207426972925557,26.885245901639344,76.06557377049181,88.52459016393442,63.82513661202186,media_percentiles_iguales,1.0
49275,2022,2.2110299672626543,0.0462249514077851,-0.0046665321161081,18.688524590163933,87.21311475409836,62.950819672131146,56.284153005464475,media_percentiles_iguales,1.0
50297,2022,2.625965819076531,0.0335990973497175,0.0212059653784992,40.0,76.39344262295081,88.85245901639344,68.41530054644808,media_percentiles_iguales,1.0
51001,2022,2.1825887338866323,0.0277916639617687,-0.0090102982058091,16.721311475409838,70.49180327868852,57.049180327868854,48.08743169398907,media_percentiles_iguales,1.0
52001,2022,2.2080621528605993,0.040260797894182,0.0139830739273287,18.360655737704917,82.29508196721312,84.59016393442623,61.748633879781416,media_percentiles_iguales,1.0
