cod_ine,anio,poblacion,fuente
20045,2003,58036,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2004,58899,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2005,59508,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2006,60261,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2007,60416,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2008,60914,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2009,60951,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2010,60938,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2011,61006,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2012,61102,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2013,61113,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2014,61195,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2015,61481,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2016,61608,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2017,61855,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2018,61983,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2019,62401,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2020,62910,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2021,62933,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2022,62635,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2023,62920,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2024,63656,"INE, Padrón municipal, tablas provinciales 2854–2909"
20045,2025,63835,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,1996,39663,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,1998,39376,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,1999,39189,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2000,39200,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2001,38903,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2002,38697,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2003,38397,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2004,38141,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2005,37873,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2006,37853,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2007,38336,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2008,38505,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2009,38767,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2010,39020,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2011,39217,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2012,39324,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2013,39178,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2014,39230,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2015,39276,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2016,39381,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2017,39439,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2018,39355,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2019,39471,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2020,39540,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2021,39219,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2022,39023,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2023,39231,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2024,39352,"INE, Padrón municipal, tablas provinciales 2854–2909"
20067,2025,39363,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,1996,176908,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,1998,178229,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,1999,179208,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2000,180277,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2001,181064,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2002,181700,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2003,181811,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2004,182644,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2005,182930,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2006,183308,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2007,183090,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2008,184248,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2009,185357,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2010,185506,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2011,186185,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2012,186409,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2013,186500,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2014,186126,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2015,186095,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2016,186064,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2017,186370,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2018,186665,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2019,187415,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2020,188240,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2021,188102,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2022,187849,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2023,188743,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2024,189093,"INE, Padrón municipal, tablas provinciales 2854–2909"
20069,2025,189866,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,1996,140675,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,1998,139991,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,1999,140583,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2000,140985,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2001,141334,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2002,140862,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2003,144831,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2004,144369,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2005,145150,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2006,145763,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2007,146173,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2008,148027,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2009,148806,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2010,149310,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2011,148918,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2012,148568,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2013,148101,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2014,147212,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2015,146318,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2016,145468,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2017,145115,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2018,144258,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2019,143663,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2020,143837,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2021,142538,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2022,141854,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2023,142532,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2024,143290,"INE, Padrón municipal, tablas provinciales 2854–2909"
21041,2025,143215,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,1996,18325,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,1998,18565,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,1999,18995,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2000,19086,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2001,19583,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2002,20173,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2003,21223,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2004,21952,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2005,22709,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2006,23781,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2007,23607,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2008,25041,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2009,25886,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2010,26763,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2011,27241,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2012,27214,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2013,27406,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2014,27054,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2015,27675,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2016,27409,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2017,26931,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2018,27047,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2019,27431,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2020,27880,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2021,28293,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2022,28617,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2023,28813,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2024,29241,"INE, Padrón municipal, tablas provinciales 2854–2909"
21044,2025,29677,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,1996,45607,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,1998,45485,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,1999,45627,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2000,45653,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2001,45874,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2002,46462,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2003,47609,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2004,47923,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2005,48530,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2006,49312,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2007,49819,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2008,51117,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2009,52059,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2010,52347,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2011,52443,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2012,52296,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2013,52418,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2014,52555,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2015,52239,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2016,52282,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2017,52223,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2018,52463,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2019,53132,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2020,53956,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2021,53429,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2022,53305,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2023,54136,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2024,54704,"INE, Padrón municipal, tablas provinciales 2854–2909"
22125,2025,55454,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,1996,37705,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,1998,38254,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,1999,38254,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2000,37621,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2001,37903,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2002,37920,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2003,37681,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2004,38241,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2005,38539,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2006,38662,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2007,38769,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2008,38979,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2009,39111,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2010,39171,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2011,39095,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2012,39008,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2013,38885,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2014,38549,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2015,38246,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2016,37975,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2017,37611,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2018,37113,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2019,36793,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2020,36615,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2021,36212,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2022,36030,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2023,35788,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2024,35619,"INE, Padrón municipal, tablas provinciales 2854–2909"
23005,2025,35610,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,1996,104776,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,1998,107184,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,1999,109247,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2000,110781,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2001,111406,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2002,112921,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2003,115638,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2004,115917,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2005,116540,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2006,116769,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2007,116393,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2008,116417,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2009,116557,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2010,116790,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2011,116781,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2012,116731,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2013,116176,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2014,115837,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2015,115395,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2016,114658,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2017,114238,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2018,113457,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2019,112999,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2020,112757,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2021,111932,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2022,111669,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2023,111888,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2024,112074,"INE, Padrón municipal, tablas provinciales 2854–2909"
23050,2025,112235,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,1996,60222,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,1998,58410,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,1999,58722,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2000,58034,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2001,57796,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2002,57800,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2003,58257,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2004,59096,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2005,60807,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2006,61452,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2007,61262,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2008,61340,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2009,61338,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2010,61306,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2011,61110,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2012,60950,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2013,60740,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2014,60290,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2015,59737,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2016,58829,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2017,58449,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2018,57811,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2019,57414,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2020,57353,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2021,56525,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2022,55729,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2023,55096,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2024,55261,"INE, Padrón municipal, tablas provinciales 2854–2909"
23055,2025,55633,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,1996,32086,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,1998,32524,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,1999,32739,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2000,32456,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2001,32764,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2002,32971,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2003,33347,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2004,33511,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2005,33993,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2006,34139,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2007,34347,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2008,34462,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2009,35649,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2010,36025,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2011,35866,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2012,35784,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2013,35514,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2014,35177,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2015,34930,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2016,34835,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2017,34733,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2018,34602,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2019,34345,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2020,34329,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2021,34208,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2022,34062,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2023,33810,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2024,33674,"INE, Padrón municipal, tablas provinciales 2854–2909"
23092,2025,33588,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,1996,145242,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,1998,139809,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,1999,139809,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2000,138006,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2001,137384,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2002,135794,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2003,135634,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2004,135789,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2005,136414,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2006,136985,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2007,135059,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2008,135119,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2009,134305,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2010,134012,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2011,132744,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2012,131680,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2013,130601,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2014,129551,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2015,127817,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2016,126192,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2017,125317,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2018,124772,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2019,124303,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2020,124028,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2021,122051,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2022,120951,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2023,121281,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2024,122243,"INE, Padrón municipal, tablas provinciales 2854–2909"
24089,2025,123446,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,1996,61575,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,1998,61469,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,1999,61965,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2000,62642,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2001,63233,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2002,64010,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2003,64990,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2004,65111,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2005,65984,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2006,66656,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2007,66824,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2008,67969,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2009,68736,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2010,68767,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2011,68508,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2012,68549,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2013,68121,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2014,67367,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2015,66884,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2016,66447,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2017,65788,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2018,65239,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2019,64674,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2020,64509,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2021,63747,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2022,63052,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2023,62963,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2024,62994,"INE, Padrón municipal, tablas provinciales 2854–2909"
24115,2025,63186,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,1996,23226,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,1998,23487,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,1999,23687,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2000,24212,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2001,24816,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2002,25288,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2003,26770,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2004,26968,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2005,27850,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2006,28413,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2007,28894,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2008,30217,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2009,30906,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2010,31306,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2011,31562,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2012,31742,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2013,31862,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2014,31741,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2015,31745,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2016,31470,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2017,31123,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2018,30820,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2019,30615,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2020,30549,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2021,30160,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2022,29888,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2023,29961,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2024,29884,"INE, Padrón municipal, tablas provinciales 2854–2909"
24142,2025,29944,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,1996,112035,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,1998,112207,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,1999,112207,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2000,112194,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2001,113040,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2002,115000,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2003,118035,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2004,119935,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2005,124709,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2006,125677,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2007,127314,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2008,131731,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2009,135919,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2010,137387,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2011,138416,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2012,139834,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2013,139809,"INE, Padrón municipal, tablas provinciales 2854–2909"
