componente,variable,anio,archivo,fuente,comparabilidad,cambios_metodologicos,primer_anio,ultimo_anio,frecuencia,municipios_validos,observaciones,cobertura_pct,anios_ausentes
socio,renta_neta_media_persona,2026,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,1996,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,1997,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,1998,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,1999,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2000,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2001,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2002,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2003,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2004,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2005,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2006,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2007,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2008,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2009,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2010,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2011,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2012,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2013,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2014,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2015,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2016,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2017,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2018,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2019,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2020,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2021,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2022,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2023,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_hogares_unipersonales,2024,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2025,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_hogares_unipersonales,2026,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,1996,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,1997,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,1998,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,1999,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2000,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2001,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2002,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2003,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2004,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2005,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2006,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2007,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2008,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2009,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2010,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2011,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2012,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2013,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2014,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2015,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2016,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2017,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2018,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2019,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2020,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2021,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2022,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2023,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_mayor_65,2024,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2025,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_mayor_65,2026,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,1996,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,1997,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,1998,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,1999,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2000,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2001,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2002,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2003,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2004,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2005,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2006,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2007,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2008,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2009,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2010,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2011,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2012,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2013,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2014,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,0,0,0.0,[]
socio,pct_menor_18,2015,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2016,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2017,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2018,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2019,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2020,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2021,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
socio,pct_menor_18,2022,data/processed/variables_socioeconomicas_municipales.csv,INE Atlas 30824 y 30832,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambio FPC de padrón a censo anual; vigilar saltos demográficos. Umbrales relativos 2023 no entran en score.,2015,2023,anual,306,306,100.0,[]
