cod_ine,anio,ipr_score,ipr_percentile,rank,delta_ipr,delta_since_start,rank_change,calculation_version,dataset_sha256
08266,2022,48.593350383631716,47.82608695652174,145,-2.973145780051148,-2.8772378516624073,9.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08266,2023,54.45439045183291,57.971014492753625,117,5.861040068201191,2.983802216538784,-28.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08279,2020,48.16709292412617,42.028985507246375,161,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08279,2021,53.96419437340154,57.2463768115942,119,5.797101449275367,5.797101449275367,-42.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08279,2022,50.98039215686275,52.53623188405797,132,-2.983802216538791,2.8132992327365756,13.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08279,2023,54.28388746803069,57.608695652173914,118,3.303495311167943,6.116794543904518,-14.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08298,2020,44.39471440750213,34.78260869565217,181,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08298,2021,53.090366581415175,54.710144927536234,126,8.695652173913047,8.695652173913047,-55.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08298,2022,36.44501278772378,23.91304347826087,211,-16.645353793691392,-7.949701619778345,85.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08298,2023,47.64492753623188,45.471014492753625,151,11.1999147485081,3.2502131287297544,-60.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08301,2020,57.94970161977835,65.57971014492753,96,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08301,2021,58.20545609548167,64.1304347826087,100,0.2557544757033199,0.2557544757033199,4.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08301,2022,51.85421994884911,54.710144927536234,126,-6.351236146632566,-6.095481670929246,26.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08301,2023,54.00682011935209,56.52173913043478,121,2.1526001705029856,-3.9428815004262603,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08305,2020,43.02003410059676,32.608695652173914,187,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08305,2021,58.34398976982097,64.85507246376811,98,15.323955669224212,15.323955669224212,-89.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08305,2022,43.70204603580563,37.31884057971015,174,-14.641943734015342,0.6820119352088696,76.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08305,2023,40.814151747655586,31.884057971014492,189,-2.8878942881500436,-2.205882352941174,15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08307,2020,70.63086104006821,86.59420289855072,38,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08307,2021,58.26939471440751,64.4927536231884,99,-12.3614663256607,-12.3614663256607,61.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08307,2022,61.15728900255755,69.92753623188406,84,2.8878942881500365,-9.473572037510664,-15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
08307,2023,73.17774936061382,87.31884057971014,36,12.020460358056269,2.546888320545605,-48.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09018,2020,37.71312872975277,23.55072463768116,212,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09018,2021,20.05541346973572,5.797101449275362,261,-17.65771526001705,-17.65771526001705,49.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09018,2022,43.052003410059676,35.869565217391305,178,22.996589940323958,5.338874680306908,-83.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09018,2023,33.72762148337596,19.202898550724637,224,-9.324381926683714,-3.9855072463768053,46.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09059,2020,48.454816709292416,43.65942028985507,156,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09059,2021,47.229326513213984,44.56521739130435,154,-1.2254901960784323,-1.2254901960784323,-2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09059,2022,47.80477408354646,46.01449275362319,150,0.5754475703324786,-0.6500426257459537,-4.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09059,2023,44.36274509803922,39.130434782608695,169,-3.4420289855072426,-4.092071611253196,19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09219,2020,8.162830349531117,0.36231884057971014,276,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09219,2021,23.61466325660699,8.333333333333334,254,15.451832907075872,15.451832907075872,-22.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09219,2022,35.77365728900256,23.18840579710145,213,12.158994032395569,27.61082693947144,-41.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
09219,2023,13.44842284739983,3.260869565217391,268,-22.325234441602728,5.285592497868713,55.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10037,2020,50.43691389599317,50.72463768115942,137,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10037,2021,37.02046035805627,26.08695652173913,205,-13.416453537936903,-13.416453537936903,68.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10037,2022,41.53878942881501,32.971014492753625,186,4.518329070758739,-8.898124467178164,-19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10037,2023,34.047314578005114,19.565217391304348,223,-7.491474850809894,-16.389599317988058,37.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10148,2020,36.13597612958227,21.3768115942029,218,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10148,2021,31.63895993179881,18.47826086956522,226,-4.497016197783459,-4.497016197783459,8.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10148,2022,23.90238704177323,11.594202898550725,245,-7.7365728900255775,-12.233589087809037,19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
10148,2023,25.554134697357203,12.318840579710145,243,1.6517476555839714,-10.581841432225065,-2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11004,2020,42.24211423699915,30.434782608695652,193,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11004,2021,49.74424552429667,49.27536231884058,141,7.502131287297523,7.502131287297523,-52.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11004,2022,39.55669224211424,28.985507246376812,197,-10.187553282182435,-2.685421994884912,56.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11004,2023,55.24296675191816,59.42028985507246,113,15.686274509803923,13.00085251491901,-84.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11006,2020,55.9462915601023,59.42028985507246,113,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11006,2021,40.94202898550725,32.608695652173914,187,-15.004262574595053,-15.004262574595053,74.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11006,2022,54.90196078431373,60.14492753623188,111,13.95993179880648,-1.0443307757885734,-76.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11006,2023,40.48380221653879,30.434782608695652,193,-14.418158567774938,-15.462489343563512,82.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11012,2020,82.4381926683717,97.46376811594203,8,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11012,2021,72.6768968456948,86.95652173913044,37,-9.7612958226769,-9.7612958226769,29.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11012,2022,91.99701619778347,97.82608695652173,7,19.320119352088668,9.558823529411768,-30.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11012,2023,78.19693094629156,91.66666666666667,24,-13.800085251491907,-4.241261722080139,17.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11015,2020,76.15089514066497,92.3913043478261,22,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11015,2021,83.01364023870417,97.82608695652173,7,6.862745098039198,6.862745098039198,-15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11015,2022,76.34271099744245,89.1304347826087,31,-6.670929241261717,0.19181585677748103,24.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11015,2023,78.75106564364876,93.1159420289855,20,2.4083546462063055,2.6001705029837865,-11.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11020,2020,61.050724637681164,72.10144927536231,78,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11020,2021,58.525149190110824,65.21739130434783,97,-2.52557544757034,-2.52557544757034,19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11020,2022,56.692242114237004,61.594202898550726,107,-1.8329070758738197,-4.3584825234441595,10.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11020,2023,68.90451832907075,82.6086956521739,49,12.21227621483375,7.8537936913895905,-58.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11022,2020,59.58013640238704,69.56521739130434,85,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11022,2021,49.15814151747656,47.82608695652174,145,-10.421994884910482,-10.421994884910482,60.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11022,2022,51.43861892583121,53.26086956521739,130,2.280477408354649,-8.141517476555833,-15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11022,2023,62.02046035805627,73.18840579710145,75,10.581841432225062,2.4403239556692284,-55.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11027,2020,75.12787723785166,91.30434782608695,25,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11027,2021,82.19309462915601,97.46376811594203,8,7.065217391304344,7.065217391304344,-17.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11027,2022,70.54560954816709,82.2463768115942,50,-11.647485080988915,-4.582267689684571,42.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11027,2023,82.9923273657289,94.92753623188406,15,12.446717817561805,7.864450127877234,-35.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11028,2020,38.28857630008525,25.0,208,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11028,2021,40.590366581415175,31.884057971014492,189,2.3017902813299216,2.3017902813299216,-19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11028,2022,62.7770673486786,72.10144927536231,78,22.186700767263424,24.488491048593346,-111.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11028,2023,64.3222506393862,76.44927536231884,66,1.5451832907075982,26.033674339300944,-12.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11030,2020,84.05797101449275,98.55072463768116,5,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11030,2021,91.51747655583974,99.6376811594203,2,7.459505541346985,7.459505541346985,-3.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11030,2022,80.37084398976982,92.7536231884058,21,-11.146632566069911,-3.687127024722926,19.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11030,2023,88.06479113384484,98.18840579710145,6,7.693947144075011,4.006820119352085,-15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11031,2020,52.60017050298381,55.79710144927536,123,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11031,2021,46.05711849957375,41.666666666666664,162,-6.543052003410061,-6.543052003410061,39.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11031,2022,64.4075021312873,75.0,70,18.350383631713555,11.807331628303494,-92.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11031,2023,64.91901108269396,77.53623188405797,63,0.511508951406654,12.318840579710148,-7.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11032,2020,71.32352941176471,87.1376811594203,36,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11032,2021,74.14748508098893,89.1304347826087,31,2.823955669224219,2.823955669224219,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11032,2022,62.20161977834612,71.01449275362319,81,-11.945865302642808,-9.12190963341859,50.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11032,2023,71.39812446717818,85.14492753623189,42,9.196504688832057,0.074595055413468,-39.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11033,2020,64.66325660699063,80.43478260869566,55,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11033,2021,73.16709292412618,87.68115942028986,35,8.503836317135551,8.503836317135551,-20.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11033,2022,60.68840579710145,69.20289855072464,86,-12.478687127024727,-3.974850809889176,51.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
11033,2023,81.35123614663257,93.84057971014492,18,20.66283034953112,16.687979539641944,-68.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12032,2020,19.575873827791987,6.159420289855072,260,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12032,2021,33.14151747655584,21.014492753623188,219,13.565643648763853,13.565643648763853,-41.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12032,2022,33.088235294117645,20.28985507246377,221,-0.05328218243819549,13.512361466325657,2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12032,2023,36.466325660699056,25.36231884057971,207,3.378090366581411,16.89045183290707,-14.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12040,2020,38.74680306905371,26.08695652173913,205,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12040,2021,44.40537084398977,38.04347826086956,172,5.65856777493606,5.65856777493606,-33.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12040,2022,33.48252344416027,20.652173913043477,220,-10.9228473998295,-5.26427962489344,48.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12040,2023,45.71611253196931,41.666666666666664,162,12.233589087809037,6.9693094629155965,-58.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12126,2020,15.55839727195226,2.898550724637681,269,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12126,2021,16.911764705882355,3.6231884057971016,267,1.3533674339300958,1.3533674339300958,-2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12126,2022,8.834185848252345,2.1739130434782608,271,-8.07757885763001,-6.724211423699915,4.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12126,2023,11.722080136402386,2.1739130434782608,271,2.887894288150042,-3.836317135549873,0.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12135,2020,12.21227621483376,1.4492753623188406,273,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12135,2021,24.126172208013642,9.057971014492754,252,11.913895993179882,11.913895993179882,-21.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12135,2022,12.745098039215685,3.6231884057971016,267,-11.381074168797957,0.5328218243819247,15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12135,2023,16.815856777493604,4.7101449275362315,264,4.0707587382779185,4.603580562659843,-3.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12138,2020,64.51406649616368,80.07246376811594,56,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12138,2021,63.91730605285593,74.6376811594203,71,-0.5967604433077511,-0.5967604433077511,15.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12138,2022,72.93265132139813,86.95652173913044,37,9.015345268542198,8.418584825234447,-34.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
12138,2023,41.83716965046889,34.78260869565217,181,-31.09548167092924,-22.67689684569479,144.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13005,2020,26.00170502983802,11.231884057971014,246,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13005,2021,19.011082693947145,5.434782608695652,262,-6.990622335890876,-6.990622335890876,16.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13005,2022,29.901960784313726,17.391304347826086,229,10.89087809036658,3.9002557544757046,-33.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13005,2023,12.42540494458653,2.536231884057971,270,-17.476555839727197,-13.576300085251491,41.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13034,2020,22.996589940323958,9.057971014492754,252,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13034,2021,17.455242966751918,3.9855072463768115,266,-5.54134697357204,-5.54134697357204,14.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13034,2022,41.133844842284745,31.884057971014492,189,23.678601875532827,18.137254901960787,-77.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13034,2023,19.47996589940324,9.057971014492754,252,-21.653878942881505,-3.5166240409207177,63.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13071,2020,9.793265132139814,1.0869565217391304,274,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13071,2021,14.641943734015344,2.898550724637681,269,4.84867860187553,4.84867860187553,-5.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13071,2022,2.9624893435635125,0.0,277,-11.67945439045183,-6.830775788576301,8.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13071,2023,15.579710144927537,3.9855072463768115,266,12.617220801364024,5.786445012787723,-11.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13082,2020,17.934782608695656,4.7101449275362315,264,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13082,2021,7.8218243819266835,0.0,277,-10.112958226768972,-10.112958226768972,13.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13082,2022,9.036658141517478,2.536231884057971,270,1.2148337595907943,-8.898124467178178,-7.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13082,2023,4.667519181585678,0.0,277,-4.3691389599318,-13.267263427109977,7.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13087,2020,38.331202046035806,25.36231884057971,207,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13087,2021,10.635123614663257,1.4492753623188406,273,-27.69607843137255,-27.69607843137255,66.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13087,2022,16.71994884910486,7.246376811594203,257,6.0848252344416025,-21.611253196930946,-16.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
13087,2023,9.036658141517476,1.4492753623188406,273,-7.683290707587384,-29.294543904518328,16.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14021,2020,63.87468030690537,78.44202898550725,60,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14021,2021,52.48294970161978,52.53623188405797,132,-11.391730605285588,-11.391730605285588,72.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14021,2022,63.76811594202899,73.91304347826087,73,11.285166240409211,-0.10656436487637677,-59.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14021,2023,50.06393861892583,48.91304347826087,142,-13.70417732310316,-13.810741687979537,69.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14038,2020,46.03580562659847,37.31884057971015,174,,0.0,,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14038,2021,33.52514919011083,21.73913043478261,217,-12.510656436487636,-12.510656436487636,43.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14038,2022,33.7382779198636,21.014492753623188,219,0.21312872975276775,-12.297527706734869,2.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
14038,2023,38.56564364876385,28.26086956521739,199,4.827365728900254,-7.470161977834614,-20.0,historico-relativo-1.0,0a9a6aefb1d5cafa7b9570a2888f6efb4af6f21eed9107a2ba0255bf46fc217a
