cod_ine,anio,component,value,layer_score,weight,contribution,raw_values,source_file,source_key,calculation_version,delta_component,delta_contribution
35011,2022,turismo,63.768115942028984,63.22463768115942,0.23529411764705882,15.004262574595055,"{""vut_por_1000_hab"": 3.225604409369911, ""vut_por_km2"": 2.635070940682201}",data/processed/indicadores_turisticos.csv,35011/2022-08-01,historico-relativo-1.0,3.6231884057971016,0.8525149190110834
35011,2023,asequibilidad,26.44927536231884,26.44927536231884,0.35294117647058826,9.335038363171355,"{""ratio_asequibilidad"": 2.902018275468554}",data/processed/indicadores_asequibilidad.csv,35011/2023,historico-relativo-1.0,0.0,0.0
35011,2023,especulacion,22.10144927536232,30.91787439613527,0.23529411764705882,5.200341005967605,"{""aceleracion_precio"": -0.0015911876691065, ""desacoplamiento_precio_renta"": -0.0233941729269631, ""tasa_rotacion"": 1.9451048195374976}",data/processed/indicadores_especulativos.csv,35011/2023,historico-relativo-1.0,-25.0,-5.882352941176471
35011,2023,gentrificacion,32.608695652173914,45.531400966183575,0.17647058823529413,5.754475703324808,"{""brecha_precio_renta_3a"": -0.0735995893976469, ""log_cambio_renta_neta_media_persona_3a"": 0.2129578986573908, ""transformacion_hogares_ajustada_3a"": -0.4777618457126567}",data/processed/indicadores_gentrificacion.csv,35011/2023,historico-relativo-1.0,-29.710144927536234,-5.24296675191816
35011,2023,turismo,63.94927536231884,63.58695652173913,0.23529411764705882,15.04688832054561,"{""vut_por_1000_hab"": 3.554429127774, ""vut_por_km2"": 2.9420694968781853}",data/processed/indicadores_turisticos.csv,35011/2023-08-01,historico-relativo-1.0,0.18115942028985899,0.04262574595055568
35016,2020,asequibilidad,62.68115942028985,62.68115942028985,0.35294117647058826,22.122762148337596,"{""ratio_asequibilidad"": 4.140030232997721}",data/processed/indicadores_asequibilidad.csv,35016/2020,historico-relativo-1.0,,
35016,2020,especulacion,19.92753623188406,35.628019323671495,0.23529411764705882,4.6888320545609545,"{""aceleracion_precio"": -0.0465506914991922, ""desacoplamiento_precio_renta"": 0.0056050988007142, ""tasa_rotacion"": 1.5144336429178964}",data/processed/indicadores_especulativos.csv,35016/2020,historico-relativo-1.0,,
35016,2020,gentrificacion,65.57971014492753,54.951690821256044,0.17647058823529413,11.572890025575447,"{""brecha_precio_renta_3a"": -0.0143699419927315, ""log_cambio_renta_neta_media_persona_3a"": 0.0959099279280978, ""transformacion_hogares_ajustada_3a"": 0.5172053221978834}",data/processed/indicadores_gentrificacion.csv,35016/2020,historico-relativo-1.0,,
35016,2020,turismo,85.68840579710145,82.6086956521739,0.23529411764705882,20.161977834612106,"{""vut_por_1000_hab"": 5.902057326027023, ""vut_por_km2"": 21.777858983154356}",data/processed/indicadores_turisticos.csv,35016/2020-08-01,historico-relativo-1.0,,
35016,2021,asequibilidad,65.21739130434783,65.21739130434783,0.35294117647058826,23.017902813299234,"{""ratio_asequibilidad"": 4.282611099496408}",data/processed/indicadores_asequibilidad.csv,35016/2021,historico-relativo-1.0,2.536231884057976,0.8951406649616374
35016,2021,especulacion,66.66666666666667,61.47342995169081,0.23529411764705882,15.686274509803923,"{""aceleracion_precio"": 0.0617556318940639, ""desacoplamiento_precio_renta"": 0.0353287399382831, ""tasa_rotacion"": 1.994508536884708}",data/processed/indicadores_especulativos.csv,35016/2021,historico-relativo-1.0,46.73913043478261,10.997442455242968
35016,2021,gentrificacion,44.927536231884055,48.18840579710146,0.17647058823529413,7.928388746803069,"{""brecha_precio_renta_3a"": 0.0173553708065784, ""log_cambio_renta_neta_media_persona_3a"": 0.0863040816643573, ""transformacion_hogares_ajustada_3a"": 0.3115138369215926}",data/processed/indicadores_gentrificacion.csv,35016/2021,historico-relativo-1.0,-20.652173913043477,-3.6445012787723776
35016,2021,turismo,85.5072463768116,82.42753623188406,0.23529411764705882,20.11935208866155,"{""vut_por_1000_hab"": 5.730507691292005, ""vut_por_km2"": 21.003535108197756}",data/processed/indicadores_turisticos.csv,35016/2021-08-01,historico-relativo-1.0,-0.18115942028985899,-0.04262574595055568
35016,2022,asequibilidad,64.1304347826087,64.1304347826087,0.35294117647058826,22.63427109974425,"{""ratio_asequibilidad"": 4.176796089542621}",data/processed/indicadores_asequibilidad.csv,35016/2022,historico-relativo-1.0,-1.0869565217391255,-0.3836317135549834
35016,2022,especulacion,17.753623188405797,30.917874396135264,0.23529411764705882,4.177323103154305,"{""aceleracion_precio"": -0.0234220051850158, ""desacoplamiento_precio_renta"": -0.026289738504545, ""tasa_rotacion"": 2.440903979312825}",data/processed/indicadores_especulativos.csv,35016/2022,historico-relativo-1.0,-48.913043478260875,-11.508951406649619
35016,2022,gentrificacion,74.6376811594203,58.574879227053145,0.17647058823529413,13.17135549872123,"{""brecha_precio_renta_3a"": -0.016731368331475, ""log_cambio_renta_neta_media_persona_3a"": 0.1125036608616186, ""transformacion_hogares_ajustada_3a"": 0.35674767719052025}",data/processed/indicadores_gentrificacion.csv,35016/2022,historico-relativo-1.0,29.71014492753624,5.242966751918161
35016,2022,turismo,85.5072463768116,82.6086956521739,0.23529411764705882,20.11935208866155,"{""vut_por_1000_hab"": 5.897617985358912, ""vut_por_km2"": 21.622994208163036}",data/processed/indicadores_turisticos.csv,35016/2022-08-01,historico-relativo-1.0,0.0,0.0
35016,2023,asequibilidad,60.869565217391305,60.869565217391305,0.35294117647058826,21.483375959079286,"{""ratio_asequibilidad"": 4.043692649293446}",data/processed/indicadores_asequibilidad.csv,35016/2023,historico-relativo-1.0,-3.260869565217398,-1.1508951406649643
