cod_ine,anio,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar
28005,2023,43.3,23.2,19.6,16.6,83.0,2.7
28006,2015,39.5,19.1,14.9,19.9,87.1,3.0
28006,2016,39.7,18.8,15.4,20.2,87.0,3.0
28006,2017,39.9,19.2,15.8,20.1,86.7,3.0
28006,2018,40.2,19.0,16.2,20.0,86.0,3.0
28006,2019,40.5,19.1,16.4,19.8,85.3,3.0
28006,2020,40.9,19.7,16.7,19.6,85.5,3.0
28006,2021,41.2,19.9,17.1,19.4,85.2,3.0
28006,2022,41.3,19.9,17.2,19.2,84.3,3.0
28006,2023,41.6,20.5,17.5,18.7,83.6,3.0
28007,2015,42.4,23.0,20.9,18.2,90.4,2.6
28007,2016,42.7,22.5,21.4,18.3,90.6,2.6
28007,2017,43.0,23.3,21.9,18.3,90.7,2.6
28007,2018,43.4,23.5,22.3,18.1,90.4,2.6
28007,2019,43.7,23.5,22.5,17.9,89.8,2.7
28007,2020,44.0,24.1,22.5,17.5,89.7,2.6
28007,2021,44.4,24.6,22.8,17.1,89.8,2.6
28007,2022,44.7,24.5,22.6,16.5,88.7,2.6
28007,2023,44.9,24.8,22.7,16.1,88.2,2.6
28013,2015,39.3,23.1,14.8,20.9,88.2,2.8
28013,2016,39.6,22.2,15.1,21.2,88.3,2.8
28013,2017,39.9,23.3,15.4,21.0,88.0,2.8
28013,2018,40.1,23.0,15.7,20.9,87.6,2.8
28013,2019,40.5,23.1,16.0,20.5,86.6,2.8
28013,2020,40.9,23.4,16.3,20.3,86.6,2.8
28013,2021,41.2,23.7,16.7,20.0,86.7,2.8
28013,2022,41.4,23.4,16.9,19.6,85.2,2.8
28013,2023,41.5,23.0,17.1,19.2,83.9,2.8
28014,2015,37.1,17.7,10.4,21.4,77.3,3.0
28014,2016,37.4,17.4,10.9,21.9,78.6,3.0
28014,2017,37.8,18.3,11.3,21.8,78.6,2.9
28014,2018,38.2,18.8,11.6,21.6,77.9,2.9
28014,2019,38.5,18.9,12.0,21.4,77.6,2.9
28014,2020,38.8,19.5,12.3,21.2,78.1,2.9
28014,2021,39.2,19.9,12.7,20.8,78.3,2.8
28014,2022,39.5,19.1,13.1,20.6,78.3,2.9
28014,2023,39.9,19.2,13.7,20.2,77.8,2.9
28022,2015,35.5,14.2,9.7,27.3,93.5,3.2
28022,2016,35.9,13.0,9.9,27.6,93.4,3.2
28022,2017,36.2,13.3,10.1,27.4,93.3,3.2
28022,2018,36.5,12.8,10.3,27.3,92.7,3.2
28022,2019,36.9,12.8,10.5,26.9,92.1,3.2
28022,2020,37.1,12.7,10.5,26.8,92.1,3.3
28022,2021,37.3,13.0,10.5,26.2,92.1,3.3
28022,2022,37.8,12.3,11.1,25.2,91.6,3.3
28022,2023,38.3,12.0,11.6,24.3,91.6,3.3
28045,2015,38.0,20.4,11.7,21.2,87.8,2.9
28045,2016,38.3,19.7,11.8,21.3,88.0,2.9
28045,2017,38.5,19.7,12.2,21.2,88.0,2.9
28045,2018,38.7,19.7,12.4,21.1,87.6,2.9
28045,2019,39.0,19.6,12.7,20.9,87.1,2.9
28045,2020,39.2,19.7,12.9,20.8,87.2,2.9
28045,2021,39.6,19.7,13.2,20.6,87.3,2.9
28045,2022,39.7,19.9,13.4,20.5,87.2,2.9
28045,2023,39.9,19.7,13.8,20.2,86.6,2.9
28047,2015,38.8,22.4,12.2,19.9,82.8,2.8
28047,2016,39.1,21.4,12.5,20.0,82.8,2.9
28047,2017,39.5,22.3,12.9,19.7,83.1,2.9
28047,2018,39.9,22.6,13.4,19.3,82.8,2.8
28047,2019,40.3,23.0,13.9,18.9,82.2,2.8
28047,2020,40.8,23.5,14.5,18.4,82.5,2.8
28047,2021,41.2,24.1,15.0,18.0,82.5,2.8
28047,2022,41.5,23.7,15.3,17.5,81.4,2.8
28047,2023,41.7,23.3,15.6,17.1,81.0,2.8
28049,2015,41.7,16.5,15.5,15.7,81.7,2.9
28049,2016,42.2,16.6,16.7,15.9,82.8,2.9
28049,2017,42.6,17.4,17.8,15.9,83.4,2.8
28049,2018,43.1,17.9,19.0,15.8,83.4,2.8
28049,2019,43.6,18.3,20.0,15.6,83.6,2.8
28049,2020,44.1,18.9,20.9,15.4,82.7,2.8
28049,2021,44.6,19.5,21.8,15.1,82.5,2.8
28049,2022,44.9,20.2,22.9,15.1,82.8,2.7
28049,2023,45.3,20.7,23.8,14.8,82.1,2.7
28058,2015,38.5,14.5,9.5,19.6,89.3,3.0
28058,2016,38.9,14.2,10.3,19.7,89.1,3.0
28058,2017,39.4,14.8,11.4,19.5,89.8,3.0
28058,2018,39.9,15.3,12.5,19.2,89.6,3.0
28058,2019,40.5,15.6,13.6,18.7,89.2,2.9
28058,2020,41.0,16.1,14.8,18.2,89.3,2.9
28058,2021,41.5,16.7,16.1,17.7,89.7,2.9
28058,2022,42.0,17.3,17.2,17.3,89.5,2.8
28058,2023,42.5,17.4,18.3,16.8,89.0,2.8
28061,2015,38.4,21.3,11.7,21.6,83.7,2.9
28061,2016,38.6,20.3,11.9,21.4,83.8,2.9
28061,2017,39.0,21.3,12.1,21.1,84.1,2.9
28061,2018,39.3,21.1,12.5,21.0,83.8,2.9
28061,2019,39.6,20.8,12.8,20.7,83.2,2.9
28061,2020,40.1,20.9,13.4,20.0,83.5,2.9
28061,2021,40.6,21.2,14.0,19.6,84.1,2.9
28061,2022,40.9,21.6,14.4,19.2,84.0,2.9
28061,2023,41.3,21.3,15.1,18.6,83.7,2.9
28065,2015,41.2,23.7,18.4,18.2,87.2,2.6
28065,2016,41.3,22.3,18.7,18.5,87.6,2.6
28065,2017,41.5,22.8,18.9,18.6,87.7,2.6
28065,2018,41.7,23.0,19.1,18.7,87.2,2.7
28065,2019,41.9,23.3,19.2,18.8,86.9,2.6
28065,2020,42.2,24.1,19.5,18.8,87.8,2.6
28065,2021,42.5,24.4,19.6,18.7,88.1,2.6
28065,2022,42.6,24.4,19.5,18.4,86.8,2.6
28065,2023,42.7,24.4,19.5,18.2,85.8,2.6
28074,2015,42.3,21.7,20.4,17.6,89.9,2.7
28074,2016,42.6,21.7,21.1,17.9,90.1,2.7
28074,2017,42.9,22.1,21.5,17.8,90.1,2.7
28074,2018,43.2,22.3,21.9,17.7,89.6,2.7
28074,2019,43.5,22.5,22.2,17.5,89.1,2.7
28074,2020,43.9,23.3,22.4,17.3,89.7,2.6
28074,2021,44.3,23.9,22.7,17.0,89.7,2.6
28074,2022,44.4,23.7,22.5,16.8,88.0,2.6
28074,2023,44.6,23.7,22.5,16.4,87.0,2.6
28079,2015,43.4,30.6,20.4,16.1,87.8,2.5
28079,2016,43.5,30.6,20.4,16.2,87.5,2.5
28079,2017,43.5,30.8,20.3,16.1,86.8,2.5
28079,2018,43.6,30.8,20.2,16.0,85.9,2.5
28079,2019,43.6,30.6,20.0,15.7,84.7,2.5
28079,2020,43.8,31.1,20.1,15.5,84.3,2.5
28079,2021,44.0,31.6,20.3,15.3,84.4,2.5
28079,2022,43.9,31.9,20.2,15.1,83.5,2.5
28079,2023,43.9,31.5,20.2,14.8,82.6,2.5
28080,2015,38.7,16.8,14.2,22.6,89.4,3.2
28080,2016,39.1,16.1,14.9,22.5,89.5,3.2
28080,2017,39.5,17.3,15.5,22.2,89.3,3.2
28080,2018,39.9,17.5,16.2,21.9,89.1,3.2
28080,2019,40.4,17.9,16.8,21.4,88.8,3.1
28080,2020,40.8,18.3,17.2,20.8,89.3,3.1
28080,2021,41.2,18.5,17.6,20.5,89.3,3.1
28080,2022,41.6,18.6,18.2,19.9,88.8,3.1
28080,2023,41.9,19.0,18.7,19.5,88.5,3.1
28092,2015,41.5,18.6,17.0,16.8,88.4,2.8
28092,2016,41.8,18.7,17.9,17.0,88.7,2.8
28092,2017,42.2,19.2,19.0,17.1,88.8,2.8
28092,2018,42.5,19.2,19.9,17.1,88.1,2.8
28092,2019,42.9,19.3,20.7,17.0,87.8,2.8
28092,2020,43.2,19.9,21.4,16.9,87.6,2.8
28092,2021,43.6,20.4,22.0,16.8,87.9,2.7
28092,2022,43.9,20.7,22.5,16.6,87.8,2.7
28092,2023,44.2,21.0,23.0,16.3,87.2,2.7
28096,2015,35.7,19.2,9.8,24.4,89.3,2.9
28096,2016,36.1,18.8,10.2,24.4,89.7,2.9
28096,2017,36.4,19.1,10.5,24.6,89.7,3.0
28096,2018,36.7,18.9,10.6,24.5,89.3,3.0
28096,2019,37.1,18.7,10.9,24.3,88.5,3.0
28096,2020,37.4,18.4,11.1,24.3,88.4,3.0
28096,2021,37.7,18.4,11.4,23.9,88.5,3.0
28096,2022,38.1,18.3,11.8,23.4,88.6,3.0
28096,2023,38.5,18.2,12.2,23.1,88.3,3.0
28106,2015,36.0,18.8,9.6,22.9,80.4,3.0
28106,2016,36.3,18.1,10.2,23.4,80.3,3.0
28106,2017,36.6,18.5,10.9,23.4,79.6,3.0
28106,2018,37.0,18.3,11.4,23.3,78.7,3.0
28106,2019,37.4,18.1,11.9,22.9,77.3,3.0
28106,2020,37.8,18.5,12.5,22.8,77.6,3.0
28106,2021,38.3,18.6,13.0,22.5,78.2,3.0
28106,2022,38.6,18.8,13.4,22.1,78.0,3.0
28106,2023,39.0,18.8,13.8,21.7,77.5,3.0
28113,2015,37.3,20.8,11.1,21.9,89.7,2.8
28113,2016,37.6,20.1,11.4,22.0,89.9,2.8
28113,2017,37.9,20.3,11.8,22.1,90.0,2.8
28113,2018,38.2,20.2,12.0,22.0,89.6,2.8
28113,2019,38.6,20.2,12.3,21.7,89.2,2.8
28113,2020,39.0,20.1,12.6,21.5,89.4,2.8
28113,2021,39.4,20.5,13.1,21.1,89.1,2.8
28113,2022,39.7,20.4,13.4,20.6,88.6,2.8
28113,2023,40.0,20.5,13.8,20.2,87.9,2.8
28115,2015,39.5,15.8,15.4,22.3,92.2,3.2
28115,2016,39.8,15.6,16.0,22.1,92.2,3.2
28115,2017,40.1,15.8,16.3,21.8,92.0,3.2
28115,2018,40.5,15.9,16.8,21.4,91.6,3.2
28115,2019,40.9,16.1,17.2,20.9,91.1,3.2
28115,2020,41.2,16.4,17.5,20.5,91.1,3.2
28115,2021,41.5,16.6,17.9,20.2,91.0,3.2
28115,2022,41.7,16.7,18.3,19.8,90.6,3.1
28115,2023,42.1,17.1,18.8,19.3,90.2,3.1
28123,2015,35.3,17.4,6.1,23.7,90.8,3.0
28123,2016,35.7,16.9,6.6,23.9,91.3,3.0
28123,2017,36.0,16.7,7.1,23.8,91.4,3.0
28123,2018,36.3,16.1,7.6,23.8,91.2,3.0
28123,2019,36.7,16.3,8.0,23.5,91.0,3.0
28123,2020,37.1,16.2,8.6,23.3,91.4,3.0
28123,2021,37.4,16.5,9.2,23.0,91.1,3.0
28123,2022,37.7,16.7,9.9,22.6,91.3,2.9
28123,2023,38.2,16.6,10.8,22.2,91.2,2.9
28127,2015,37.0,18.3,10.8,24.4,91.6,3.1
28127,2016,37.3,17.8,11.2,24.5,91.8,3.1
28127,2017,37.7,18.1,11.9,24.3,91.7,3.1
28127,2018,38.2,18.4,12.5,23.9,91.4,3.1
28127,2019,38.7,18.5,13.1,23.4,91.0,3.1
28127,2020,39.2,18.6,13.6,22.7,91.6,3.1
28127,2021,39.6,18.6,14.2,22.2,91.4,3.1
28127,2022,39.9,18.4,14.6,21.5,90.5,3.1
28127,2023,40.3,18.7,15.2,20.8,90.5,3.0
28130,2015,39.4,16.8,11.2,18.5,85.9,2.9
28130,2016,39.9,17.1,11.8,18.4,86.6,2.9
28130,2017,40.3,17.7,12.4,18.1,86.8,2.8
28130,2018,40.8,18.0,13.4,17.6,86.9,2.8
28130,2019,41.3,18.5,14.1,17.1,86.4,2.8
28130,2020,41.7,18.7,14.9,16.8,86.4,2.8
28130,2021,42.2,19.2,15.9,16.4,86.4,2.7
28130,2022,42.6,19.7,16.9,15.9,86.1,2.7
28130,2023,43.1,19.9,17.9,15.5,85.7,2.7
28134,2015,38.3,21.7,12.4,20.8,89.6,2.8
28134,2016,38.6,21.4,13.0,21.0,90.1,2.8
28134,2017,39.0,21.6,13.7,20.8,90.0,2.8
28134,2018,39.3,21.4,14.0,20.8,89.6,2.8
28134,2019,39.5,20.7,14.3,20.6,88.7,2.8
28134,2020,39.9,21.2,14.6,20.3,89.0,2.8
28134,2021,40.2,22.0,15.1,20.3,88.8,2.8
28134,2022,40.5,22.2,15.3,20.0,88.3,2.8
28134,2023,40.8,22.3,15.7,19.5,87.3,2.8
28148,2015,38.5,19.4,12.6,20.0,84.1,2.9
28148,2016,38.8,18.4,13.3,20.3,84.7,2.9
28148,2017,39.1,18.7,13.8,20.3,84.5,2.9
28148,2018,39.5,19.1,14.4,20.2,84.3,2.9
28148,2019,39.9,18.9,14.8,19.9,83.9,2.9
28148,2020,40.3,19.6,15.2,19.6,84.1,2.9
28148,2021,40.6,20.0,15.5,19.3,83.8,2.8
28148,2022,40.9,19.8,15.8,18.9,82.7,2.8
28148,2023,41.2,19.9,16.2,18.4,81.9,2.8
28161,2015,34.9,16.6,8.0,25.7,90.3,3.0
28161,2016,35.5,16.2,8.4,25.7,90.6,3.0
28161,2017,35.9,17.0,8.8,25.4,90.8,3.0
28161,2018,36.4,17.0,9.2,24.9,90.5,3.0
28161,2019,36.9,17.0,9.5,24.4,90.0,3.0
28161,2020,37.4,17.4,9.8,23.9,90.2,3.0
28161,2021,37.9,17.7,10.1,23.3,90.0,3.0
28161,2022,38.3,17.8,10.6,22.4,89.1,3.0
28161,2023,38.8,18.2,10.9,21.4,88.6,2.9
28181,2015,40.5,16.6,15.9,18.9,92.3,3.0
28181,2016,40.9,16.3,16.8,19.2,92.1,3.0
28181,2017,41.3,16.8,17.7,18.9,91.9,3.0
28181,2018,41.6,16.9,18.2,18.6,91.2,3.0
28181,2019,41.9,17.5,18.7,18.1,90.3,3.0
28181,2020,42.3,17.9,19.1,17.8,90.3,3.0
28181,2021,42.7,18.4,19.7,17.4,90.1,3.0
28181,2022,42.8,18.9,19.9,17.0,89.4,3.0
28181,2023,42.9,20.2,20.3,16.2,88.3,2.9
28903,2015,38.2,22.8,10.6,21.0,93.2,2.8
28903,2016,38.4,22.1,11.0,21.0,93.2,2.8
28903,2017,38.7,22.2,11.6,20.6,93.3,2.8
28903,2018,39.1,21.9,12.3,20.4,92.9,2.8
28903,2019,39.5,20.6,13.0,20.1,92.5,2.9
28903,2020,39.8,20.8,13.5,19.9,92.8,2.9
28903,2021,40.1,19.7,14.2,19.9,92.4,2.9
28903,2022,40.3,18.5,15.0,19.8,92.0,2.9
28903,2023,40.6,18.6,15.6,19.7,91.3,2.9
29007,2015,37.2,17.9,11.4,23.5,92.8,3.0
29007,2016,37.5,17.2,11.7,23.6,93.0,3.0
29007,2017,37.9,17.2,12.1,23.5,92.4,3.0
29007,2018,38.3,17.1,12.5,23.2,92.2,3.0
29007,2019,38.6,16.9,12.8,22.9,91.8,3.1
29007,2020,38.9,16.8,13.1,22.6,91.7,3.1
29007,2021,39.2,16.9,13.4,22.2,91.9,3.0
29007,2022,39.6,17.0,13.8,21.6,91.1,3.0
29007,2023,40.1,17.1,14.3,20.9,90.8,3.0
29015,2015,40.4,23.4,16.0,19.7,96.2,2.7
29015,2016,40.7,22.5,16.3,19.6,95.9,2.7
29015,2017,41.1,23.5,16.6,19.4,95.8,2.7
29015,2018,41.3,23.6,16.8,19.2,95.5,2.7
29015,2019,41.6,24.1,16.9,18.9,95.0,2.7
29015,2020,41.9,24.0,17.3,18.5,94.6,2.7
29015,2021,42.4,24.3,17.9,18.1,94.9,2.6
29015,2022,42.6,24.4,18.2,17.9,95.0,2.6
29015,2023,42.8,25.0,18.6,17.5,94.5,2.6
29025,2015,41.0,35.6,16.2,18.2,74.0,2.4
29025,2016,40.2,34.0,14.6,19.1,73.8,2.4
29025,2017,40.3,34.3,14.6,19.2,76.1,2.4
29025,2018,40.6,34.4,15.0,19.2,76.2,2.4
29025,2019,40.9,34.2,15.4,19.0,75.7,2.4
29025,2020,41.3,33.9,15.8,18.7,75.6,2.4
29025,2021,41.6,34.0,16.1,18.5,74.0,2.4
29025,2022,41.9,32.9,16.6,18.0,71.9,2.5
29025,2023,42.2,33.0,16.9,17.7,71.2,2.5
29051,2015,39.4,26.3,14.6,20.7,77.4,2.6
29051,2016,39.2,24.5,14.3,21.1,78.2,2.7
29051,2017,39.6,26.6,14.6,20.8,78.4,2.6
29051,2018,40.2,26.4,15.4,20.6,77.7,2.6
29051,2019,40.5,26.2,15.8,20.2,76.5,2.6
29051,2020,40.9,26.7,15.9,19.8,75.9,2.6
29051,2021,41.3,27.0,16.4,19.3,74.4,2.6
29051,2022,41.5,27.1,16.6,19.0,72.8,2.6
29051,2023,41.6,26.8,16.7,18.7,72.1,2.6
29054,2015,43.6,32.8,21.3,16.2,65.6,2.5
29054,2016,43.3,29.6,20.5,16.6,68.3,2.5
29054,2017,43.5,34.2,20.9,16.5,68.2,2.5
29054,2018,44.5,33.3,22.4,15.7,64.1,2.5
29054,2019,45.0,33.0,23.0,15.3,62.6,2.5
29054,2020,45.4,33.2,23.5,15.0,62.9,2.5
29054,2021,45.8,33.2,24.1,14.8,62.5,2.5
29054,2022,45.8,33.1,24.1,14.9,61.9,2.5
29054,2023,45.9,32.9,24.2,14.7,61.9,2.5
29067,2015,40.9,25.3,16.8,18.9,92.5,2.7
29067,2016,41.1,25.1,17.0,18.9,92.6,2.7
29067,2017,41.4,25.6,17.4,18.7,92.4,2.7
29067,2018,41.7,25.9,17.6,18.5,91.9,2.7
29067,2019,41.9,26.0,17.9,18.2,91.3,2.7
29067,2020,42.3,26.3,18.3,18.0,91.4,2.7
29067,2021,42.5,26.8,18.6,17.7,91.0,2.6
29067,2022,42.7,27.0,18.8,17.4,90.3,2.6
29067,2023,42.9,27.1,19.2,17.0,89.6,2.6
29069,2015,39.5,31.6,14.0,19.9,76.2,2.6
29069,2016,39.6,27.9,14.0,20.0,76.5,2.7
29069,2017,39.9,29.9,14.2,19.8,76.4,2.7
29069,2018,40.3,29.5,14.8,19.6,75.4,2.7
29069,2019,40.7,29.4,15.2,19.2,73.8,2.7
29069,2020,41.1,29.5,15.6,18.7,73.8,2.7
29069,2021,41.6,30.2,16.4,18.3,72.7,2.6
29069,2022,41.8,29.8,16.6,18.0,71.2,2.7
29069,2023,42.0,30.2,16.9,17.6,70.5,2.7
29070,2015,38.6,29.6,13.6,21.3,68.4,2.6
29070,2016,38.0,26.0,12.3,22.2,70.8,2.6
29070,2017,38.5,29.4,12.9,21.7,68.9,2.6
29070,2018,39.4,28.3,14.2,21.1,68.4,2.6
29070,2019,39.6,27.8,14.2,20.8,67.6,2.6
29070,2020,40.0,27.4,14.4,20.4,68.3,2.6
29070,2021,40.2,27.5,14.5,20.2,67.8,2.6
29070,2022,40.4,28.1,14.8,20.1,68.1,2.6
29070,2023,40.7,28.4,15.0,19.7,68.2,2.6
29082,2015,37.9,25.5,12.0,22.7,93.6,2.7
29082,2016,38.2,25.1,12.3,22.8,93.6,2.7
29082,2017,38.5,25.5,12.5,22.7,93.4,2.7
29082,2018,39.0,25.2,12.8,22.3,92.9,2.7
29082,2019,39.4,24.9,13.3,21.9,92.6,2.7
29082,2020,39.8,24.8,13.6,21.6,92.7,2.7
29082,2021,40.2,28.2,14.0,21.3,92.9,2.6
29082,2022,40.6,30.3,14.5,20.8,92.3,2.5
29082,2023,41.0,31.4,14.9,20.1,91.9,2.4
29084,2015,41.3,26.5,17.2,18.1,97.0,2.6
29084,2016,41.7,26.1,17.6,17.9,97.1,2.6
29084,2017,42.1,26.9,17.9,17.6,97.0,2.6
29084,2018,42.5,27.4,18.2,17.4,96.8,2.6
29084,2019,42.9,27.9,18.6,17.1,96.7,2.5
29084,2020,43.2,28.2,19.0,16.8,96.5,2.5
29084,2021,43.5,28.4,19.3,16.7,96.3,2.5
29084,2022,43.9,29.1,19.9,16.2,95.8,2.5
29084,2023,44.2,29.4,20.2,16.1,95.1,2.5
29094,2015,39.8,28.0,15.4,20.0,91.2,2.6
29094,2016,40.0,27.0,15.5,20.1,91.1,2.6
29094,2017,40.3,28.0,15.8,20.1,90.8,2.6
29094,2018,40.6,28.3,16.1,20.0,90.7,2.6
29094,2019,40.9,28.2,16.5,19.8,90.4,2.6
29094,2020,41.3,28.6,16.8,19.6,90.8,2.6
29094,2021,41.6,28.9,17.2,19.2,90.6,2.6
29094,2022,42.0,29.1,17.7,18.7,89.2,2.5
29094,2023,42.3,29.4,18.1,18.3,88.8,2.5
29901,2015,41.3,36.1,16.8,18.0,79.5,2.4
29901,2016,41.3,34.7,16.5,18.1,80.6,2.4
29901,2017,41.6,36.0,16.8,18.1,80.0,2.4
29901,2018,42.0,35.9,17.4,17.9,79.6,2.4
29901,2019,42.2,35.4,17.4,17.7,79.6,2.4
29901,2020,42.7,35.9,17.9,17.4,80.3,2.4
29901,2021,43.0,35.8,18.2,17.2,80.3,2.3
29901,2022,43.1,35.5,18.3,17.0,79.3,2.4
29901,2023,43.3,34.9,18.5,16.7,78.7,2.4
30003,2015,39.6,26.0,15.6,20.4,87.6,2.7
30003,2016,39.8,25.5,15.6,20.4,88.4,2.8
30003,2017,40.1,26.2,16.0,20.1,88.3,2.7
30003,2018,40.5,25.8,16.6,19.9,88.3,2.7
30003,2019,40.7,25.9,16.8,19.7,88.0,2.7
30003,2020,41.1,26.4,17.0,19.3,88.1,2.7
30003,2021,41.4,27.2,17.2,19.0,87.8,2.7
30003,2022,41.6,27.1,17.7,18.7,88.1,2.7
30003,2023,41.8,27.1,18.1,18.5,87.5,2.7
30005,2015,38.2,22.3,13.4,21.8,91.3,2.8
30005,2016,38.5,21.8,13.6,21.6,91.6,2.8
30005,2017,38.8,22.5,13.8,21.6,91.4,2.8
30005,2018,39.2,22.5,14.1,21.2,90.7,2.8
30005,2019,39.6,22.4,14.4,20.8,90.1,2.8
30005,2020,39.8,22.4,14.6,20.7,89.7,2.8
30005,2021,40.1,22.8,14.9,20.3,89.6,2.8
30005,2022,40.3,22.8,15.1,20.0,89.2,2.8
30005,2023,40.5,22.9,15.3,19.6,88.9,2.8
30015,2015,41.0,23.1,17.3,19.5,92.8,2.8
30015,2016,41.2,22.0,17.5,19.3,93.0,2.8
30015,2017,41.3,23.5,17.4,19.4,92.8,2.8
30015,2018,41.7,23.5,17.7,19.1,92.6,2.8
30015,2019,42.0,23.8,18.0,18.7,92.3,2.7
30015,2020,42.3,24.5,18.1,18.2,92.4,2.7
30015,2021,42.5,24.6,18.2,18.0,92.2,2.7
30015,2022,42.7,24.7,18.5,17.7,91.4,2.7
30015,2023,42.9,25.4,19.1,17.5,90.8,2.7
30016,2015,40.1,23.2,16.4,20.8,88.6,2.8
30016,2016,40.3,22.9,16.5,20.8,89.2,2.8
30016,2017,40.5,23.5,16.8,20.8,89.3,2.8
30016,2018,40.9,23.8,17.0,20.5,89.1,2.8
30016,2019,41.1,23.9,17.2,20.4,88.7,2.8
30016,2020,41.4,24.3,17.5,20.1,88.9,2.8
30016,2021,41.6,24.6,17.8,19.8,89.0,2.8
30016,2022,41.8,25.0,18.1,19.6,89.0,2.8
30016,2023,42.0,25.4,18.4,19.2,88.8,2.7
30019,2015,39.7,18.5,15.9,20.3,91.9,2.9
30019,2016,40.0,18.8,16.2,20.3,92.1,2.9
30019,2017,40.3,18.6,16.4,20.2,92.0,2.9
30019,2018,40.6,19.3,16.6,20.0,91.7,2.9
30019,2019,40.8,19.6,16.6,19.6,91.0,2.9
30019,2020,41.1,19.7,16.8,19.4,90.9,2.9
30019,2021,41.3,20.1,16.9,19.2,90.7,2.9
30019,2022,41.5,20.6,17.2,19.1,90.7,2.8
30019,2023,41.7,21.1,17.6,19.0,90.5,2.8
30022,2015,38.8,22.8,14.0,20.4,84.2,2.9
30022,2016,39.0,22.4,14.1,20.6,84.0,2.9
30022,2017,39.2,23.0,14.3,20.4,83.9,2.9
30022,2018,39.4,22.6,14.4,20.1,83.6,2.9
30022,2019,39.5,22.3,14.5,19.9,82.8,2.9
30022,2020,39.7,21.9,14.5,19.6,82.6,2.9
30022,2021,39.9,21.8,14.5,19.4,81.6,2.9
30022,2022,40.0,21.8,14.8,19.2,82.1,2.9
30022,2023,40.2,22.1,15.1,19.1,81.3,2.9
30024,2015,38.9,20.8,14.8,21.0,80.2,3.1
30024,2016,39.2,21.1,15.1,20.9,80.5,3.0
30024,2017,39.3,21.9,15.1,20.9,79.8,3.0
30024,2018,39.5,21.2,15.2,20.7,79.4,3.0
30024,2019,39.6,20.9,15.2,20.6,78.9,3.1
30024,2020,39.8,20.9,15.3,20.3,78.4,3.1
30024,2021,39.8,20.8,15.2,20.3,77.9,3.1
30024,2022,39.9,20.7,15.3,20.3,78.2,3.1
30024,2023,40.0,20.7,15.4,20.4,78.6,3.0
30026,2015,42.0,28.4,20.3,18.0,64.3,2.6
30026,2016,41.2,25.7,18.9,18.8,63.9,2.6
30026,2017,41.5,29.3,19.1,18.8,63.5,2.6
30026,2018,42.2,28.5,20.0,18.2,63.0,2.6
30026,2019,42.5,28.6,19.9,18.0,62.7,2.6
30026,2020,42.8,29.4,19.9,17.8,63.5,2.6
30026,2021,43.0,29.8,20.3,17.6,62.9,2.5
30026,2022,43.3,30.6,21.1,17.6,62.7,2.5
30026,2023,43.4,31.0,21.3,17.6,63.0,2.5
30027,2015,37.5,21.5,11.6,22.6,89.3,2.9
30027,2016,37.8,20.8,11.9,22.7,89.7,2.9
30027,2017,38.1,21.8,12.2,22.5,89.5,2.9
30027,2018,38.4,21.9,12.5,22.3,89.1,2.9
30027,2019,38.6,21.7,12.8,22.2,88.4,2.9
30027,2020,39.0,21.9,13.0,21.9,88.8,2.9
30027,2021,39.2,21.7,13.3,21.7,88.3,2.9
30027,2022,39.5,22.1,13.6,21.3,88.1,2.9
30027,2023,39.8,22.3,14.1,20.9,87.9,2.8
30030,2015,39.5,23.7,15.1,20.5,89.0,2.8
30030,2016,39.7,23.6,15.3,20.5,89.1,2.8
30030,2017,40.0,24.0,15.4,20.4,88.9,2.8
30030,2018,40.2,24.1,15.6,20.2,88.2,2.8
30030,2019,40.4,24.1,15.8,19.9,87.4,2.8
30030,2020,40.7,24.2,16.0,19.6,87.5,2.8
30030,2021,40.9,24.5,16.2,19.4,87.6,2.8
30030,2022,41.1,24.9,16.4,19.2,87.8,2.8
30030,2023,41.3,25.2,16.7,18.8,87.7,2.8
30035,2015,38.3,27.6,14.0,22.1,74.8,2.8
30035,2016,38.4,26.5,14.0,22.5,76.0,2.8
30035,2017,38.6,28.4,14.2,22.4,76.0,2.7
30035,2018,38.9,28.5,14.4,22.3,75.5,2.7
30035,2019,39.3,29.0,14.7,22.0,74.9,2.7
30035,2020,39.6,29.2,15.1,21.7,75.8,2.7
30035,2021,39.8,29.2,15.2,21.5,75.9,2.7
30035,2022,40.1,29.3,15.4,21.3,75.9,2.7
30035,2023,40.3,29.9,15.8,21.0,76.3,2.7
30037,2015,36.1,20.6,11.2,24.7,70.9,3.1
30037,2016,36.1,19.0,11.2,25.1,70.5,3.1
30037,2017,36.4,20.4,11.3,24.9,70.2,3.1
30037,2018,36.7,20.3,11.6,24.8,70.2,3.1
30037,2019,36.9,20.2,11.7,24.5,69.7,3.1
30037,2020,37.4,20.2,12.1,24.0,69.9,3.0
30037,2021,37.6,20.4,12.2,23.9,70.0,3.0
30037,2022,37.7,20.8,12.3,23.8,70.7,3.0
30037,2023,38.0,21.2,12.5,23.4,71.2,3.0
30039,2015,38.3,21.9,13.7,21.5,79.1,3.0
30039,2016,38.5,21.2,14.0,21.9,78.9,3.0
30039,2017,38.5,22.2,13.9,22.0,79.2,3.0
30039,2018,38.7,22.4,14.0,21.6,79.5,3.0
