cod_ine,anio,variable,valor_mediana_ensemble,valor_p25_ensemble,valor_p75_ensemble,n_modelos,escenario,fuente
01059,2045,grados_dia_refrigeracion,43.16026851109096,23.70392731257847,64.88272612435478,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2046,grados_dia_refrigeracion,45.9505683353969,35.18948820659092,53.11231817517962,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2047,grados_dia_refrigeracion,48.78966304234096,42.73973887307304,63.588277271815706,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2048,grados_dia_refrigeracion,48.988490785871235,34.84691497257778,72.04273973192488,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2049,grados_dia_refrigeracion,79.9136210850307,39.695483343941824,92.85103688921248,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2050,grados_dia_refrigeracion,62.29404067993164,43.759867668151855,73.4013774054391,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2051,grados_dia_refrigeracion,42.600546428135466,15.40121637071882,59.3056275503976,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2052,grados_dia_refrigeracion,77.41052954537528,46.30665615626744,79.03843198503768,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2053,grados_dia_refrigeracion,66.60796710423061,45.35399341583252,83.26416642325265,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2054,grados_dia_refrigeracion,76.67565046037946,49.9772435597011,88.91531045096261,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2055,grados_dia_refrigeracion,41.21088245936802,34.97021920340402,80.11161940438407,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2056,grados_dia_refrigeracion,53.68643569946289,29.62494250706264,78.2564127785819,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2057,grados_dia_refrigeracion,67.75063923427037,50.32644394465855,70.69983318873814,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2058,grados_dia_refrigeracion,49.36115619114467,35.10126985822406,74.93728951045446,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2059,grados_dia_refrigeracion,64.45708874293736,46.9230763571603,95.02797372000558,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2060,grados_dia_refrigeracion,66.93492753165108,46.81833921160016,83.23509434291296,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2061,grados_dia_refrigeracion,74.84753363473075,63.29877076830182,92.71374838692802,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2062,grados_dia_refrigeracion,48.998028891427175,30.725021157945903,99.04772295270647,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2063,grados_dia_refrigeracion,81.13669259207589,68.00040245056152,122.38032831464496,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2064,grados_dia_refrigeracion,63.551086153302876,42.02953774588449,74.99730273655481,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2065,grados_dia_refrigeracion,74.76717976161412,45.89490045819964,108.12160301208496,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2066,grados_dia_refrigeracion,55.12770135062082,47.385643005371094,92.08264350891113,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2067,grados_dia_refrigeracion,72.61080714634487,48.05615193503243,103.69116347176688,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2068,grados_dia_refrigeracion,96.28073120117188,50.15533746991839,115.07728140694755,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2069,grados_dia_refrigeracion,79.66681235177177,55.03492559705462,98.20280838012695,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2070,grados_dia_refrigeracion,78.367673601423,51.663645199366975,106.2204145703997,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2071,grados_dia_refrigeracion,85.01109913417271,46.22156402042934,97.06032398768834,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2072,grados_dia_refrigeracion,72.09144401550293,48.16250228881836,88.52591732570103,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2073,grados_dia_refrigeracion,75.37148720877511,60.02417073931012,108.33154678344727,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2074,grados_dia_refrigeracion,78.02920641217914,42.7589043208531,122.91807992117745,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2075,grados_dia_refrigeracion,86.03738130841937,53.03313064575195,94.96192714146206,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2076,grados_dia_refrigeracion,98.65194266183036,70.94339997427804,112.41857882908413,11,ssp245,AEMET/OECC AdapteCCa CMIP6
01059,2077,grados_dia_refrigeracion,66.40175465175084,59.57512828281948,83.2443128313337,11,ssp245,AEMET/OECC AdapteCCa CMIP6
